,,,,-19.12
,,,,-21.52
,,,,-21.99
,,,,-14.9
,,,,-24.28
,,,,-22.76
,,,,-21.39
,,,,-20.24
,,,,-25.52
,,,,-21.91
,,,,-22.44
,,,,-22.19
,,,,-21.91
,,,,-24.27
,,,,-22.68
,,,,-23.33
,,,,-17.67
,,,,-21.15
,,,,-22.4
,,,,-21.76
,,,,-19.69
,,,,-25.11
,,,,-20.9
,,,,-15.48
,,,,-22.85
,,,,-21.48
,,,,-21.49
,,,,-20.51
,,,,-22.69
,,,,-22.79
,,,,-21.22
,,,,-23.25
,,,,-27.01
,,,,-19.72
,,,,-22.89
,,,,-24.68
,,,,-21.36
,,,,-19.08
,,,,-22.3
,,,,-16.71
,,,,-20.92
,,,,-24.23
,,,,-21.55
,,,,-22.19
,,,,-24.27
,,,,-17.46
,,,,-22.78
,,,,-21.75
,,,,-19.93
,,,,-22.57
,,,,-14.02
,,,,-21.5
,,,,-23.2
,,,,-21.85
,,,,-22.2
,,,,-21.39
,,,,-22.45
,,,,-22.22
,,,,-24.12
,,,,-22.66
,,,,-20.93
,,,,-21.87
,,,,-24.12
,,,,-21.96
,,,,-21.61
,,,,-16.29
,,,,-21.49
,,,,-23.25
,,,,-15.15
,,,,-22.75
,,,,-19.01
,,,,-24.27
,,,,-24.63
,,,,-21.45
,,,,-19.65
,,,,-25.06
,,,,-21.12
,,,,-20.78
,,,,-23.13
,,,,-22.14
,,,,-19.37
,,,,-24.97
,,,,-22.32
,,,,-21.71
,,,,-22.13
,,,,-22.78
,,,,-21.21
,,,,-20.41
,,,,-16.68
,,,,-19.65
,,,,-22.12
,,,,-20.9
,,,,-22.03
,,,,-21.73
,,,,-22.71
,,,,-12.87
,,,,-21.99
,,,,-22.52
,,,,-21.46
,,,,-23.25
,,,,-21.35
,,,,-21.4
,,,,-21.41
,,,,-22.17
,,,,-22.59
,,,,-24.27
,,,,-21.73
,,,,-21.58
,,,,-14.95
,,,,-22.71
,,,,-18.96
,,,,-17.46
,,,,-26.86
,,,,-23.1
,,,,-24.54
,,,,-16.88
,,,,-21.78
,,,,-19.27
,,,,-24.05
,,,,-21.67
,,,,-22.03
,,,,-23.62
,,,,-20.71
,,,,-21.06
,,,,-22.01
,,,,-21.11
,,,,-22.03
,,,,-21.68
,,,,-20.67
,,,,-19.59
,,,,-21.96
,,,,-24.98
,,,,-21.96
,,,,-23.25
,,,,-20.78
,,,,-22.1
,,,,-24.13
,,,,-22.24
,,,,-12.76
,,,,-16.68
,,,,-20.84
,,,,-21.4
,,,,-21.21
,,,,-22.68
,,,,-19.36
,,,,-20.39
,,,,-22.5
,,,,-22.74
,,,,-21.43
,,,,-23.1
,,,,-24.94
,,,,-18.96
,,,,-21.32
,,,,-22.71
,,,,-14.95
,,,,-21.59
,,,,-22.55
,,,,-21.45
,,,,-24.46
,,,,-18.21
,,,,-22.1
,,,,-21.61
,,,,-21.96
,,,,-22.95
,,,,-23.92
,,,,-21.23
,,,,-24.13
,,,,-21.72
,,,,-21.55
,,,,-16.14
,,,,-21.66
,,,,-20.86
,,,,-22.93
,,,,-21.37
,,,,-17.42
,,,,-22.03
,,,,-21.93
,,,,-20.13
,,,,-22.03
,,,,-22.02
,,,,-18.96
,,,,-20.78
,,,,-26.64
,,,,-20.84
,,,,-24
,,,,-22.5
,,,,-12.54
,,,,-22.44
,,,,-22.63
,,,,-14.9
,,,,-21.39
,,,,-19.19
,,,,-20.3
,,,,-22.57
,,,,-19.55
,,,,-24.98
,,,,-16.6
,,,,-17.8
,,,,-21.53
,,,,-23.59
,,,,-21.01
,,,,-24.42
,,,,-21.44
,,,,-21.18
,,,,-22.95
,,,,-20.48
,,,,-21.95
,,,,-22.37
,,,,-21.45
,,,,-23.75
,,,,-24.67
,,,,-22.87
,,,,-21.85
,,,,-21.94
,,,,-21.27
,,,,-21.59
,,,,-21.53
,,,,-21.97
,,,,-18.96
,,,,-20.2
,,,,-22.95
,,,,-14.78
,,,,-21.97
,,,,-22.31
,,,,-21.44
,,,,-16.55
,,,,-22.45
,,,,-20.5
,,,,-17.25
,,,,-21.46
,,,,-21.66
,,,,-21.89
,,,,-20.73
,,,,-23.75
,,,,-24.33
,,,,-22.51
,,,,-21.47
,,,,-20.67
,,,,-11.61
,,,,-19.85
,,,,-20.28
,,,,-22.84
,,,,-21.75
,,,,-19.13
,,,,-21.3
,,,,-17.39
,,,,-22.53
,,,,-21.14
,,,,-21.21
,,,,-16.6
,,,,-22.37
,,,,-21.45
,,,,-24.31
,,,,-19.47
,,,,-24.92
,,,,-19.77
,,,,-23.78
,,,,-26.15
,,,,-21.5
,,,,-22.95
,,,,-21.93
,,,,-18.89
,,,,-21.51
,,,,-21.37
,,,,-22.43
,,,,-20.54
,,,,-21.9
,,,,-21.75
,,,,-14.76
,,,,-23.56
,,,,-15.46
,,,,-22.07
,,,,-23.59
,,,,-22.7
,,,,-20.34
,,,,-21.65
,,,,-19.92
,,,,-22.27
,,,,-20.48
,,,,-21.68
,,,,-15.97
,,,,-24.26
,,,,-22.51
,,,,-21.44
,,,,-21.19
,,,,-20.61
,,,,-20.22
,,,,-21.6
,,,,-19.11
,,,,-22.95
,,,,-21.28
,,,,-11.57
,,,,-21.15
,,,,-20.93
,,,,-21.93
,,,,-21.33
,,,,-21.35
,,,,-21.58
,,,,-22.3
,,,,-19.74
,,,,-18.86
,,,,-24.22
,,,,-21.42
,,,,-22.35
,,,,-21.17
,,,,-22.66
,,,,-21.46
,,,,-23.59
,,,,-14.73
,,,,-16.54
,,,,-17.34
,,,,-20.55
,,,,-15.43
,,,,-22
,,,,-21.54
,,,,-19.6
,,,,-22.95
,,,,-21.15
,,,,-22.24
,,,,-19.41
,,,,-24.79
,,,,-20.42
,,,,-26.1
,,,,-22.43
,,,,-18.81
,,,,-24.22
,,,,-21.39
,,,,-21.52
,,,,-23.5
,,,,-20.22
,,,,-20.57
,,,,-21.29
,,,,-19.07
,,,,-21.53
,,,,-21.83
,,,,-21.08
,,,,-18.82
,,,,-22.6
,,,,-22.36
,,,,-21.39
,,,,-21.28
,,,,-21.29
,,,,-24.18
,,,,-23.59
,,,,-22.8
,,,,-14.6
,,,,-20.84
,,,,-11.5
,,,,-14.74
,,,,-23.53
,,,,-21.09
,,,,-21.98
,,,,-21.38
,,,,-21.31
,,,,-22.14
,,,,-21
,,,,-20.18
,,,,-22.3
,,,,-21.52
,,,,-21.13
,,,,-22.16
,,,,-19.69
,,,,-20.32
,,,,-21.27
,,,,-15.92
,,,,-22.41
,,,,-21.14
,,,,-21.01
,,,,-21.76
,,,,-16.54
,,,,-20.22
,,,,-23.84
,,,,-22.55
,,,,-22.62
,,,,-17.32
,,,,-20.47
,,,,-16.94
,,,,-18.73
,,,,-19.04
,,,,-15.78
,,,,-18.98
,,,,-23.59
,,,,-21.53
,,,,-20.34
,,,,-14.6
,,,,-26.06
,,,,-21.26
,,,,-21.04
,,,,-24.18
,,,,-21.26
,,,,-19.41
,,,,-24.69
,,,,-14.49
,,,,-19.88
,,,,-21.15
,,,,-21.22
,,,,-21.95
,,,,-21.33
,,,,-22.23
,,,,-20.67
,,,,-22.41
,,,,-22.62
,,,,-20.95
,,,,-21.3
,,,,-20.24
,,,,-22.02
,,,,-22.55
,,,,-21.71
,,,,-23.18
,,,,-21.38
,,,,-11.28
,,,,-22.14
,,,,-20.19
,,,,-20.87
,,,,-18.66
,,,,-22.3
,,,,-23.84
,,,,-20.45
,,,,-18.97
,,,,-21.04
,,,,-23.43
,,,,-14.6
,,,,-21.36
,,,,-21.15
,,,,-20.15
,,,,-24.16
,,,,-14.99
,,,,-19.3
,,,,-21.37
,,,,-22.48
,,,,-19.64
,,,,-20.99
,,,,-14.46
,,,,-21.25
,,,,-20.93
,,,,-16.45
,,,,-21.93
,,,,-22.33
,,,,-23.45
,,,,-22.52
,,,,-21.71
,,,,-17.29
,,,,-20.14
,,,,-20.23
,,,,-25.6
,,,,-21.99
,,,,-21.22
,,,,-21.23
,,,,-20.16
,,,,-18.88
,,,,-21.25
,,,,-20.4
,,,,-22.02
,,,,-20.49
,,,,-20.8
,,,,-21.09
,,,,-22.29
,,,,-18.66
,,,,-19.39
,,,,-21.22
,,,,-24.58
,,,,-14.5
,,,,-20.14
,,,,-23.43
,,,,-20.37
,,,,-18.93
,,,,-24.13
,,,,-21.34
,,,,-23.65
,,,,-19.59
,,,,-22.12
,,,,-20.91
,,,,-21.22
,,,,-21.7
,,,,-10.26
,,,,-22.2
,,,,-22.32
,,,,-14.32
,,,,-15.78
,,,,-13.96
,,,,-21.78
,,,,-21.12
,,,,-21.93
,,,,-22.29
,,,,-20.12
,,,,-21.07
,,,,-21.95
,,,,-19.96
,,,,-20.73
,,,,-23.15
,,,,-21.26
,,,,-19.06
,,,,-18.64
,,,,-20.1
,,,,-14.4
,,,,-20.89
,,,,-24.09
,,,,-18.76
,,,,-21.82
,,,,-21.14
,,,,-21.7
,,,,-23.43
,,,,-16.45
,,,,-18.68
,,,,-24.81
,,,,-21.25
,,,,-20.32
,,,,-22.32
,,,,-22.02
,,,,-20.89
,,,,-17.21
,,,,-20.73
,,,,-20.28
,,,,-22.29
,,,,-21.06
,,,,-23.59
,,,,-15.4
,,,,-21.07
,,,,-14.13
,,,,-21.73
,,,,-21.22
,,,,-21.3
,,,,-20.68
,,,,-19.94
,,,,-18.42
,,,,-22.01
,,,,-19.8
,,,,-21.12
,,,,-21.9
,,,,-23.1
,,,,-20.72
,,,,-13.08
,,,,-19.35
,,,,-24.46
,,,,-14.36
,,,,-24.02
,,,,-21.66
,,,,-20.11
,,,,-18.7
,,,,-22.13
,,,,-9.96
,,,,-18.64
,,,,-22.27
,,,,-22.02
,,,,-19.95
,,,,-20.07
,,,,-19.91
,,,,-21.05
,,,,-18.65
,,,,-23.43
,,,,-21.56
,,,,-21.73
,,,,-20.32
,,,,-20.64
,,,,-21.11
,,,,-21.03
,,,,-14.07
,,,,-22.13
,,,,-24.51
,,,,-19.81
,,,,-20.61
,,,,-19.68
,,,,-23.38
,,,,-21.19
,,,,-20.14
,,,,-21.56
,,,,-21.52
,,,,-23.86
,,,,-18.36
,,,,-18.68
,,,,-22.19
,,,,-21.76
,,,,-14.3
,,,,-15.43
,,,,-17.18
,,,,-19.72
,,,,-21.04
,,,,-21.98
,,,,-16.45
,,,,-20.85
,,,,-18.57
,,,,-23.15
,,,,-21.03
,,,,-21.17
,,,,-19.84
,,,,-20.61
,,,,-12.89
,,,,-18.65
,,,,-21.08
,,,,-21.89
,,,,-21.09
,,,,-22
,,,,-20.25
,,,,-23.43
,,,,-20.59
,,,,-20.48
,,,,-21.5
,,,,-19.6
,,,,-22.17
,,,,-19.72
,,,,-23.76
,,,,-18.43
,,,,-21
,,,,-18.33
,,,,-14.03
,,,,-19.23
,,,,-9.65
,,,,-21.56
,,,,-13.99
,,,,-21.91
,,,,-19.28
,,,,-21.33
,,,,-21.07
,,,,-19.35
,,,,-24.41
,,,,-22
,,,,-23.35
,,,,-21.45
,,,,-20.93
,,,,-24.3
,,,,-18.47
,,,,-20.14
,,,,-19.9
,,,,-20.57
,,,,-18.61
,,,,-20.53
,,,,-19.3
,,,,-20.32
,,,,-21.34
,,,,-20.85
,,,,-20.25
,,,,-22.73
,,,,-20.99
,,,,-22.11
,,,,-23.53
,,,,-18.9
,,,,-17.28
,,,,-19.37
,,,,-23.28
,,,,-19.79
,,,,-12.07
,,,,-21.8
,,,,-17.14
,,,,-19.66
,,,,-21.03
,,,,-21.85
,,,,-21.17
,,,,-13.89
,,,,-18.19
,,,,-13.8
,,,,-21.73
,,,,-20.61
,,,,-16.45
,,,,-21.56
,,,,-21.3
,,,,-20.7
,,,,-21.29
,,,,-20.21
,,,,-20.95
,,,,-20.5
,,,,-20.39
,,,,-22.03
,,,,-18.76
,,,,-18.21
,,,,-23.32
,,,,-21.8
,,,,-18.28
,,,,-17.27
,,,,-15.12
,,,,-20.26
,,,,-23.27
,,,,-19.03
,,,,-21.03
,,,,-19.31
,,,,-20.04
,,,,-24.07
,,,,-20.75
,,,,-22.82
,,,,-19.62
,,,,-9.56
,,,,-19.99
,,,,-21.81
,,,,-20.77
,,,,-23.28
,,,,-13.87
,,,,-17.27
,,,,-21.27
,,,,-20.87
,,,,-18.59
,,,,-20.17
,,,,-21.36
,,,,-21.62
,,,,-15.24
,,,,-22.03
,,,,-21.27
,,,,-11.82
,,,,-20.24
,,,,-23.23
,,,,-20.34
,,,,-13.76
,,,,-21.48
,,,,-19.23
,,,,-24.36
,,,,-17.17
,,,,-18.24
,,,,-19.29
,,,,-18.14
,,,,-17.09
,,,,-19.88
,,,,-19.88
,,,,-21.17
,,,,-18.81
,,,,-18.59
,,,,-21.25
,,,,-19.58
,,,,-21.62
,,,,-20.79
,,,,-21.56
,,,,-21.63
,,,,-21.98
,,,,-20.03
,,,,-13.82
,,,,-20.73
,,,,-22.63
,,,,-23.1
,,,,-20.49
,,,,-20.7
