,Date,Time,Battery Voltage,Logger Temperature,Dry Bulb Temperature,Dew Point Temperature,Grass Temperature,Concrete Temperature,10cm Soil Temperature,30cm Soil Temperature,100cm Soil Temperature,Rainfall Total since 0900,Radiation Total since 0900,Sunshine total since 0900,Humidity, 
19,17/10/2016,0500, , ,10.54,9.27,9.4,8.91,9.49, , ,5.0,5055.4, ,91.8, 
20,17/10/2016,0600, , ,10.23,9.16,8.97,8.72,9.59, , ,5.0,5050.9, ,93.1, 
21,17/10/2016,0700, , ,9.29,8.55,7.99,7.75,9.6, , ,5.0,5051.8, ,95.1, 
22,17/10/2016,0800, , ,11.1,9.2,10.7,8.69,9.45, , ,5.0,5213.3, ,88.1, 
23,17/10/2016,0900, , ,12.53,9.67,15.94,10.47,9.72, , ,5.0,5898.4, ,82.7, 
0,17/10/2016,1000, , ,14.17,9.57,18.16,18.18,10.37, , ,0.0,1215.1, ,74.0, 
1,17/10/2016,1100, , ,14.54,9.53,17.51,17.98,11.25, , ,0.0,2453.4, ,71.9, 
2,17/10/2016,1200, , ,14.1,9.19,14.73,15.11,11.79, , ,0.0,3232.9, ,72.3, 
3,17/10/2016,1300, , ,12.81,7.68,13.05,14.32,11.99, , ,0.0,3795.9, ,71.0, 
4,17/10/2016,1400, , ,13.47,10.07,16.2,16.81,11.87, , ,0.2,4268.8, ,79.9, 
5,17/10/2016,1500, , ,14.21,8.61,14.47,15.03,12.41, , ,0.2,5297.2, ,69.0, 
6,17/10/2016,1600, , ,13.93,7.66,12.81,13.26,12.48, , ,0.2,5865.6, ,65.9, 
7,17/10/2016,1700, , ,12.66,7.67,10.13,10.85,12.02, , ,0.2,6008.9, ,71.6, 
8,17/10/2016,1800, , ,11.69,8.61,9.73,10.05,11.51, , ,0.2,6008.7, ,81.4, 
9,17/10/2016,1900, , ,10.81,8.65,8.15,9.04,11.11, , ,0.2,6002.8, ,86.5, 
10,17/10/2016,2000, , ,11.1,8.06,9.46,9.27,10.74, , ,0.2,5996.7, ,81.5, 
11,17/10/2016,2100, , ,9.82,7.89,7.35,7.81,10.51, , ,0.2,5990.0, ,87.8, 
12,17/10/2016,2200, , ,9.52,8.26,7.53,7.53,10.17, , ,0.2,5982.5, ,91.8, 
13,17/10/2016,2300, , ,9.58,8.26,7.15,7.1,9.87, , ,0.2,5974.9, ,91.4, 
14,18/10/2016,0000, , ,9.48,7.97,7.29,7.05,9.62, , ,0.2,5967.7, ,90.3, 
15,18/10/2016,0100, , ,8.89,7.83,7.4,7.29,9.44, , ,0.2,5961.1, ,93.0, 
16,18/10/2016,0200, , ,9.12,7.99,7.94,7.83,9.38, , ,0.2,5956.2, ,92.6, 
17,18/10/2016,0300, , ,9.77,8.24,8.4,8.22,9.39, , ,0.2,5952.0, ,90.2, 
18,18/10/2016,0400, , ,9.77,8.2,8.5,8.3,9.41, , ,0.2,5948.0, ,89.9, 
19,18/10/2016,0500, , ,9.44,8.5,8.64,8.79,9.48, , ,1.0,5944.5, ,93.9, 
20,18/10/2016,0600, , ,8.38,6.81,7.5,8.35,9.57, , ,2.0,5940.3, ,89.8, 
21,18/10/2016,0700, , ,7.94,6.9,7.13,7.92,9.46, , ,2.0,5937.4, ,93.1, 
22,18/10/2016,0800, , ,7.51,6.14,6.71,7.65,9.34, , ,2.0,5990.7, ,91.0, 
23,18/10/2016,0900, , ,8.36,6.85,8.7,9.43,9.29, , ,2.2,6329.9, ,90.2, 
0,18/10/2016,1000, , ,9.43,6.45,12.46,13.83,9.69, , ,0.0,934.6, ,82.0, 
1,18/10/2016,1100, , ,10.59,5.62,15.06,17.87,10.38, , ,0.0,2208.9, ,71.3, 
2,18/10/2016,1200, , ,10.1,5.58,12.15,13.98,10.98, , ,0.0,3391.8, ,73.5, 
3,18/10/2016,1300, , ,9.59,3.13,9.56,10.71,11.05, , ,0.0,3769.8, ,64.0, 
4,18/10/2016,1400, , ,8.88,6.34,9.23,10.76,10.74, , ,0.2,4192.8, ,84.1, 
5,18/10/2016,1500, , ,10.68,8.02,10.23,11.22,10.86, , ,0.2,4769.0, ,83.6, 
6,18/10/2016,1600, , ,6.91,5.77,6.25,8.69,10.74, , ,0.2,4959.8, ,92.4, 
7,18/10/2016,1700, , ,7.28,5.97,5.55,6.9,10.25, , ,0.2,5032.4, ,91.3, 
8,18/10/2016,1800, , ,7.77,5.05,6.34,6.95,9.67, , ,0.2,5029.9, ,82.9, 
9,18/10/2016,1900, , ,8.63,5.93,7.81,7.85,9.45, , ,0.2,5028.2, ,83.1, 
10,18/10/2016,2000, , ,8.77,6.8,7.36,7.41,9.4, , ,0.2,5025.3, ,87.4, 
11,18/10/2016,2100, , ,8.06,6.67,6.01,6.2,9.18, , ,0.2,5017.5, ,90.9, 
12,18/10/2016,2200, , ,8.87,7.45,7.37,6.79,8.9, , ,0.2,5010.7, ,90.8, 
13,18/10/2016,2300, , ,9.95,7.68,9.16,8.03,8.91, , ,0.2,5008.0, ,85.8, 
14,19/10/2016,0000, , ,10.21,7.75,9.42,8.54,9.08, , ,0.2,5006.3, ,84.7, 
15,19/10/2016,0100, , ,10.14,7.53,9.47,8.78,9.19, , ,0.2,5004.5, ,83.8, 
16,19/10/2016,0200, , ,10.08,7.07,9.33,8.75,9.26, , ,0.2,5002.8, ,81.5, 
17,19/10/2016,0300, , ,9.93,6.74,9.14,8.63,9.27, , ,0.2,5000.9, ,80.5, 
18,19/10/2016,0400, , ,9.86,6.74,9.08,8.59,9.24, , ,0.2,4998.3, ,80.9, 
19,19/10/2016,0500, , ,9.67,6.78,8.92,8.51,9.22, , ,0.2,4996.3, ,82.2, 
20,19/10/2016,0600, , ,9.77,6.37,8.89,8.44,9.2, , ,0.2,4994.3, ,79.3, 
21,19/10/2016,0700, , ,9.07,6.1,7.3,7.11,9.12, , ,0.2,4993.6, ,81.7, 
22,19/10/2016,0800, , ,9.64,6.58,9.47,8.88,9.0, , ,0.2,5095.9, ,81.2, 
23,19/10/2016,0900, , ,9.98,6.7,10.37,9.03,9.12, , ,0.2,5451.3, ,80.0, 
0,19/10/2016,1000, , ,10.8,6.95,13.67,13.94,9.53, , ,0.0,686.7, ,77.0, 
1,19/10/2016,1100, , ,11.76,7.43,14.69,15.7,10.23, , ,0.0,1902.4, ,74.8, 
2,19/10/2016,1200, , ,11.9,8.02,14.37,15.53,10.83, , ,0.0,2693.8, ,77.1, 
3,19/10/2016,1300, , ,12.05,7.37,14.13,16.55,11.33, , ,0.0,3810.6, ,73.0, 
4,19/10/2016,1400, , ,11.95,7.68,13.9,16.36,11.87, , ,0.0,4773.7, ,75.1, 
5,19/10/2016,1500, , ,11.64,7.85,12.81,14.59,11.88, , ,0.0,5157.9, ,77.5, 
6,19/10/2016,1600, , ,10.18,8.75,9.63,11.78,11.69, , ,0.2,5395.1, ,90.8, 
7,19/10/2016,1700, , ,10.29,8.19,9.12,10.56,11.36, , ,0.2,5464.2, ,86.8, 
8,19/10/2016,1800, , ,9.86,7.6,8.59,9.55,11.0, , ,0.2,5463.1, ,85.8, 
9,19/10/2016,1900, , ,9.72,7.55,8.25,9.04,10.67, , ,0.2,5460.3, ,86.3, 
10,19/10/2016,2000, , ,9.01,6.89,6.62,7.65,10.34, , ,0.2,5454.8, ,86.6, 
11,19/10/2016,2100, , ,8.42,6.76,6.56,7.1,9.91, , ,0.2,5447.1, ,89.3, 
12,19/10/2016,2200, , ,9.81,7.72,8.6,8.46,9.68, , ,0.2,5443.1, ,86.8, 
13,19/10/2016,2300, , ,9.67,8.18,8.8,8.8,9.69, , ,0.2,5439.3, ,90.4, 
14,20/10/2016,0000, , ,9.3,8.24,8.04,8.34,9.73, , ,0.6,5435.1, ,93.0, 
15,20/10/2016,0100, , ,9.45,8.55,8.61,8.63,9.67, , ,0.6,5431.6, ,94.1, 
16,20/10/2016,0200, , ,9.54,8.78,8.81,8.8,9.65, , ,0.6,5430.1, ,95.1, 
17,20/10/2016,0300, , ,9.64,8.86,8.88,8.84,9.65, , ,0.6,5428.3, ,94.9, 
18,20/10/2016,0400, , ,9.45,8.98,8.79,8.67,9.63, , ,0.6,5425.5, ,96.9, 
19,20/10/2016,0500, , ,9.55,9.15,8.91,8.9,9.64, , ,0.6,5423.8, ,97.3, 
20,20/10/2016,0600, , ,9.54,9.16,8.9,8.96,9.69, , ,0.6,5422.3, ,97.5, 
21,20/10/2016,0700, , ,9.37,9.03,8.69,8.72,9.68, , ,0.6,5423.2, ,97.7, 
22,20/10/2016,0800, , ,9.95,9.53,10.61,10.05,9.67, , ,0.6,5625.8, ,97.2, 
23,20/10/2016,0900, , ,10.5,9.7,12.78,10.72,9.93, , ,0.6,6208.7, ,94.7, 
0,20/10/2016,1000, , ,11.11,9.64,12.56,12.37,10.17, , ,0.0,571.2, ,91.0, 
1,20/10/2016,1100, , ,11.58,8.92,12.65,14.29,10.86, , ,0.0,1626.8, ,83.7, 
2,20/10/2016,1200, , ,11.56,9.24,11.79,12.93,11.51, , ,0.0,2383.0, ,85.6, 
3,20/10/2016,1300, , ,12.19,9.24,14.91,16.06,11.79, , ,0.0,3228.2, ,82.2, 
4,20/10/2016,1400, , ,11.56,8.28,10.74,12.33,12.13, , ,0.0,3939.9, ,80.3, 
5,20/10/2016,1500, , ,9.71,7.89,9.04,11.74,12.17, , ,2.0,4455.4, ,88.4, 
6,20/10/2016,1600, , ,9.98,8.75,9.53,11.19,11.84, , ,2.0,4690.0, ,92.0, 
7,20/10/2016,1700, , ,9.05,8.14,7.32,9.01,11.46, , ,2.0,4763.7, ,94.0, 
8,20/10/2016,1800, , ,9.21,8.73,8.18,8.88,10.95, , ,2.0,4761.9, ,96.8, 
9,20/10/2016,1900, , ,8.54,8.09,6.94,7.61,10.55, , ,2.0,4756.6, ,97.0, 
10,20/10/2016,2000, , ,8.04,7.61,6.27,6.8,10.1, , ,2.0,4751.0, ,97.2, 
11,20/10/2016,2100, , ,7.97,7.65,6.28,6.47,9.7, , ,2.0,4745.3, ,97.9, 
12,20/10/2016,2200, , ,7.57,7.22,6.01,6.15,9.35, , ,2.0,4739.6, ,97.6, 
13,20/10/2016,2300, , ,7.84,7.56,6.47,6.36,9.09, , ,2.0,4734.1, ,98.1, 
14,21/10/2016,0000, , ,7.36,6.95,5.64,5.99,8.96, , ,2.0,4729.5, ,97.3, 
15,21/10/2016,0100, , ,7.08,6.81,5.49,5.74,8.76, , ,2.2,4724.0, ,98.2, 
16,21/10/2016,0200, , ,7.0,6.71,5.46,5.88,8.64, , ,2.2,4720.0, ,98.0, 
17,21/10/2016,0300, , ,6.49,6.18,4.81,5.44,8.44, , ,2.2,4714.3, ,97.9, 
18,21/10/2016,0400, , ,7.16,6.74,5.94,5.9,8.29, , ,2.2,4710.0, ,97.1, 
19,21/10/2016,0500, , ,7.26,6.9,6.27,6.22,8.22, , ,2.2,4705.4, ,97.5, 
20,21/10/2016,0600, , ,7.66,7.28,6.94,6.89,8.26, , ,2.2,4703.4, ,97.4, 
21,21/10/2016,0700, , ,7.56,7.03,6.35,6.67,8.35, , ,2.2,4704.5, ,96.5, 
22,21/10/2016,0800, , ,7.8,7.42,7.35,7.34,8.35, , ,2.2,4768.4, ,97.4, 
23,21/10/2016,0900, , ,8.62,7.89,8.82,8.78,8.54, , ,2.2,4977.2, ,95.2, 
0,21/10/2016,1000, , ,9.38,8.63,10.2,10.21,8.91, , ,0.0,320.4, ,95.0, 
1,21/10/2016,1100, , ,10.1,9.1,11.65,12.12,9.46, , ,0.0,882.7, ,93.5, 
2,21/10/2016,1200, , ,10.65,9.08,11.93,12.93,10.1, , ,0.0,1557.4, ,90.0, 
3,21/10/2016,1300, , ,10.8,8.56,12.36,13.36,10.63, , ,0.0,2178.9, ,86.0, 
4,21/10/2016,1400, , ,11.42,8.36,14.52,15.6,10.96, , ,0.0,2902.7, ,81.4, 
5,21/10/2016,1500, , ,10.21,8.03,9.37,10.8,11.09, , ,0.0,3274.6, ,86.3, 
6,21/10/2016,1600, , ,9.57,7.53,7.31,9.4,10.9, , ,0.0,3502.1, ,87.1, 
7,21/10/2016,1700, , ,8.06,6.72,4.81,7.3,10.49, , ,0.0,3541.5, ,91.2, 
8,21/10/2016,1800, , ,7.46,6.7,2.69,5.86,9.9, , ,0.0,3536.1, ,94.9, 
9,21/10/2016,1900, , ,6.11,5.41,1.66,4.75,9.31, , ,0.0,3528.8, ,95.3, 
10,21/10/2016,2000, , ,5.74,5.4,2.96,4.4,8.79, , ,0.0,3521.9, ,97.7, 
11,21/10/2016,2100, , ,6.19,5.98,4.02,4.5,8.4, , ,0.0,3515.4, ,98.6, 
12,21/10/2016,2200, , ,6.2,6.0,4.23,4.5,8.12, , ,0.0,3509.5, ,98.6, 
13,21/10/2016,2300, , ,6.93,6.84,6.51,6.18,7.98, , ,0.0,3506.3, ,99.4, 
14,22/10/2016,0000, , ,7.23,7.06,6.69,6.71,8.11, , ,0.0,3504.9, ,98.9, 
15,22/10/2016,0100, , ,7.34,7.14,6.84,6.88,8.2, , ,0.0,3502.7, ,98.7, 
16,22/10/2016,0200, , ,7.37,7.16,6.79,7.0,8.27, , ,0.2,3501.1, ,98.6, 
17,22/10/2016,0300, , ,7.38,7.23,6.92,7.07,8.31, , ,0.2,3499.2, ,99.0, 
18,22/10/2016,0400, , ,7.28,7.15,6.47,6.67,8.31, , ,0.2,3496.1, ,99.1, 
19,22/10/2016,0500, , ,6.37,6.27,4.75,5.28,8.16, , ,0.2,3490.7, ,99.3, 
20,22/10/2016,0600, , ,7.14,7.09,6.78,6.71,8.01, , ,0.2,3488.5, ,99.7, 
21,22/10/2016,0700, , ,7.19,7.12,6.68,6.65,8.03, , ,0.2,3488.2, ,99.5, 
22,22/10/2016,0800, , ,7.54,7.45,7.51,7.48,8.09, , ,0.2,3540.3, ,99.4, 
23,22/10/2016,0900, , ,8.18,7.96,9.05,9.17,8.34, , ,0.2,3807.0, ,98.5, 
0,22/10/2016,1000, , ,9.82,8.74,14.67,15.06,8.82, , ,0.0,731.5, ,93.0, 
1,22/10/2016,1100, , ,11.1,9.13,15.65,17.37,9.78, , ,0.0,1996.5, ,87.6, 
2,22/10/2016,1200, , ,9.87,7.43,10.14,12.82,10.52, , ,0.4,2950.0, ,84.8, 
3,22/10/2016,1300, , ,12.01,7.69,16.46,18.74,10.95, , ,0.4,3984.0, ,74.8, 
4,22/10/2016,1400, , ,11.77,7.39,15.74,17.65,11.37, , ,0.4,4955.9, ,74.5, 
5,22/10/2016,1500, , ,10.66,7.11,12.27,12.89,11.42, , ,0.4,5407.9, ,78.6, 
6,22/10/2016,1600, , ,10.03,6.11,10.24,10.7,11.15, , ,0.4,5816.5, ,76.6, 
7,22/10/2016,1700, , ,8.01,5.55,5.13,7.61,10.68, , ,0.4,5958.0, ,84.4, 
8,22/10/2016,1800, , ,8.09,6.75,7.25,8.0,10.06, , ,0.4,5954.3, ,91.2, 
9,22/10/2016,1900, , ,6.68,5.57,4.28,6.31,9.72, , ,0.4,5948.3, ,92.6, 
10,22/10/2016,2000, , ,7.31,6.46,6.42,6.78,9.25, , ,0.4,5942.2, ,94.3, 
11,22/10/2016,2100, , ,7.62,6.71,6.87,7.17,9.05, , ,0.4,5938.3, ,94.0, 
12,22/10/2016,2200, , ,6.77,6.21,5.17,6.08,8.96, , ,0.4,5934.1, ,96.2, 
13,22/10/2016,2300, , ,6.8,6.66,6.2,6.32,8.64, , ,0.4,5928.7, ,99.1, 
14,23/10/2016,0000, , ,6.86,6.7,6.38,6.45,8.43, , ,0.4,5924.9, ,98.9, 
15,23/10/2016,0100, , ,7.53,7.21,6.94,7.01,8.43, , ,0.4,5923.5, ,97.8, 
16,23/10/2016,0200, , ,8.09,7.42,7.31,7.29,8.48, , ,0.4,5921.5, ,95.5, 
17,23/10/2016,0300, , ,8.34,7.11,7.38,7.41,8.52, , ,0.4,5918.3, ,92.0, 
18,23/10/2016,0400, , ,8.08,7.31,7.44,7.62,8.56, , ,0.8,5914.8, ,94.9, 
19,23/10/2016,0500, , ,7.87,6.27,6.75,7.22,8.58, , ,0.8,5911.7, ,89.6, 
20,23/10/2016,0600, , ,7.39,6.11,6.21,6.77,8.51, , ,0.8,5907.6, ,91.6, 
21,23/10/2016,0700, , ,6.26,5.19,4.35,5.3,8.31, , ,0.8,5904.1, ,92.8, 
22,23/10/2016,0800, , ,6.56,5.38,5.88,5.68,8.01, , ,0.8,6048.4, ,92.2, 
23,23/10/2016,0900, , ,8.08,6.05,11.65,7.9,8.03, , ,0.8,6638.7, ,87.0, 
0,23/10/2016,1000, , ,9.13,5.89,12.89,14.11,8.47, , ,0.0,997.1, ,80.0, 
1,23/10/2016,1100, , ,9.69,6.07,13.96,16.55,9.2, , ,0.0,2265.0, ,78.2, 
2,23/10/2016,1200, , ,9.55,5.79,10.25,11.94,9.97, , ,0.0,3303.3, ,77.3, 
3,23/10/2016,1300, , ,10.3,6.93,13.69,14.34,10.32, , ,0.0,3992.1, ,79.6, 
4,23/10/2016,1400, , ,10.15,7.17,11.82,12.55,10.5, , ,0.0,4488.5, ,81.7, 
5,23/10/2016,1500, , ,10.41,7.06,13.7,13.11,10.62, , ,0.0,5153.0, ,79.7, 
6,23/10/2016,1600, , ,9.2,6.5,8.5,9.44,10.59, , ,0.0,5532.7, ,83.2, 
7,23/10/2016,1700, , ,9.01,6.44,7.43,8.35,10.26, , ,0.0,5631.3, ,83.9, 
8,23/10/2016,1800, , ,8.72,7.09,7.95,8.41,9.85, , ,0.0,5629.4, ,89.5, 
9,23/10/2016,1900, , ,8.14,7.03,7.22,7.9,9.63, , ,0.0,5626.7, ,92.7, 
10,23/10/2016,2000, , ,7.83,6.41,6.6,7.32,9.43, , ,0.0,5622.2, ,90.7, 
11,23/10/2016,2100, , ,6.23,5.3,4.07,5.08,9.07, , ,0.0,5614.5, ,93.8, 
12,23/10/2016,2200, , ,6.02,5.13,4.21,4.65,8.56, , ,0.0,5608.1, ,94.0, 
13,23/10/2016,2300, , ,5.55,4.42,3.74,4.26,8.21, , ,0.0,5602.1, ,92.4, 
14,24/10/2016,0000, , ,5.26,4.29,3.18,3.78,7.86, , ,0.0,5595.4, ,93.5, 
15,24/10/2016,0100, , ,5.61,4.49,3.62,3.92,7.58, , ,0.0,5589.7, ,92.5, 
16,24/10/2016,0200, , ,4.41,3.75,2.83,3.52,7.38, , ,0.0,5583.5, ,95.4, 
17,24/10/2016,0300, , ,4.15,3.81,2.56,3.12,7.13, , ,0.0,5577.1, ,97.6, 
18,24/10/2016,0400, , ,3.83,3.59,2.22,2.8,6.88, , ,0.0,5571.1, ,98.3, 
19,24/10/2016,0500, , ,3.89,3.66,2.39,2.73,6.67, , ,0.0,5565.5, ,98.4, 
20,24/10/2016,0600, , ,3.89,3.72,2.49,2.8,6.5, , ,0.0,5559.8, ,98.8, 
21,24/10/2016,0700, , ,3.74,3.6,1.94,2.71,6.35, , ,0.0,5555.6, ,99.1, 
22,24/10/2016,0800, , ,5.28,5.22,5.31,4.78,6.33, , ,0.0,5715.7, ,99.6, 
23,24/10/2016,0900, , ,6.18,6.06,7.09,6.59,6.66, , ,0.0,6065.3, ,99.2, 
0,24/10/2016,1000, , ,7.22,6.67,7.4,7.57,7.28, , ,0.0,609.4, ,96.0, 
1,24/10/2016,1100, , ,9.23,8.14,12.4,12.7,7.91, , ,0.0,1536.6, ,92.9, 
2,24/10/2016,1200, , ,10.1,8.57,11.97,12.21,8.83, , ,0.0,2245.5, ,90.2, 
3,24/10/2016,1300, , ,10.86,9.01,13.82,14.01,9.41, , ,0.0,2931.1, ,88.3, 
4,24/10/2016,1400, , ,10.9,8.54,12.42,12.98,9.97, , ,0.0,3549.5, ,85.4, 
5,24/10/2016,1500, , ,10.67,7.82,11.42,12.06,10.18, , ,0.0,3963.9, ,82.5, 
6,24/10/2016,1600, , ,9.99,7.7,9.3,10.3,10.17, , ,0.0,4188.3, ,85.7, 
7,24/10/2016,1700, , ,8.77,7.12,6.64,8.3,9.92, , ,0.0,4250.7, ,89.4, 
8,24/10/2016,1800, , ,8.35,7.39,6.63,7.38,9.5, , ,0.0,4246.2, ,93.7, 
9,24/10/2016,1900, , ,7.45,6.93,5.34,6.13,9.07, , ,0.0,4240.0, ,96.5, 
10,24/10/2016,2000, , ,7.02,6.72,5.93,6.63,8.72, , ,0.0,4235.8, ,98.0, 
11,24/10/2016,2100, , ,6.95,6.62,5.34,6.24,8.58, , ,0.0,4232.0, ,97.7, 
12,24/10/2016,2200, , ,6.3,5.97,4.27,5.29,8.38, , ,0.0,4226.9, ,97.8, 
13,24/10/2016,2300, , ,6.27,6.04,4.89,5.46,8.14, , ,0.0,4221.9, ,98.4, 
14,25/10/2016,0000, , ,6.01,5.82,4.45,5.21,7.95, , ,0.0,4216.8, ,98.7, 
15,25/10/2016,0100, , ,6.41,6.26,5.68,5.93,7.83, , ,0.0,4213.6, ,99.0, 
16,25/10/2016,0200, , ,6.46,6.33,5.5,5.81,7.81, , ,0.0,4210.6, ,99.1, 
17,25/10/2016,0300, , ,4.9,4.74,2.37,3.94,7.65, , ,0.0,4204.7, ,98.8, 
18,25/10/2016,0400, , ,5.15,5.14,3.92,4.15,7.33, , ,0.0,4198.7, ,100.0, 
19,25/10/2016,0500, , ,5.74,5.74,5.64,5.79,7.25, , ,0.0,4198.1, ,99.9, 
20,25/10/2016,0600, , ,5.13,5.12,5.0,5.58,7.34, , ,0.0,4196.8, ,99.9, 
21,25/10/2016,0700, , ,5.16,5.16,5.03,5.63,7.37, , ,0.2,4197.3, ,99.9, 
22,25/10/2016,0800, , ,5.5,5.49,5.85,6.28,7.38, , ,0.2,4262.4, ,99.9, 
23,25/10/2016,0900, , ,6.17,6.14,8.11,7.3,7.53, , ,0.2,4650.3, ,99.7, 
0,25/10/2016,1000, , ,6.32,6.31,9.15,9.75,7.91, , ,0.0,611.3, ,100.0, 
1,25/10/2016,1100, , ,7.35,7.34,11.41,12.12,8.54, , ,0.0,1266.8, ,99.9, 
2,25/10/2016,1200, , ,7.86,7.82,13.33,14.2,9.15, , ,0.0,1894.2, ,99.7, 
3,25/10/2016,1300, , ,9.41,9.4,16.64,18.58,9.92, , ,0.0,2988.6, ,99.9, 
4,25/10/2016,1400, , ,11.08,9.76,15.66,17.7,10.98, , ,0.0,4157.6, ,91.5, 
5,25/10/2016,1500, , ,11.44,8.84,13.44,14.64,11.38, , ,0.0,4994.4, ,84.0, 
6,25/10/2016,1600, , ,9.64,7.82,7.24,10.09,11.11, , ,0.0,5239.1, ,88.4, 
7,25/10/2016,1700, , ,9.97,8.8,8.71,10.26,10.66, , ,0.0,5277.0, ,92.4, 
8,25/10/2016,1800, , ,9.7,8.84,8.67,9.74,10.38, , ,0.0,5275.2, ,94.4, 
9,25/10/2016,1900, , ,9.75,8.71,9.03,9.53,10.17, , ,0.0,5273.3, ,93.2, 
10,25/10/2016,2000, , ,9.91,8.16,9.1,9.4,10.0, , ,0.0,5271.9, ,88.9, 
11,25/10/2016,2100, , ,9.61,8.35,8.9,9.18,9.87, , ,0.0,5269.9, ,91.9, 
12,25/10/2016,2200, , ,9.22,8.32,8.58,8.94,9.73, , ,0.0,5267.4, ,94.0, 
13,25/10/2016,2300, , ,9.07,8.34,8.21,8.69,9.64, , ,0.0,5265.4, ,95.2, 
14,26/10/2016,0000, , ,8.95,8.26,7.64,8.42,9.55, , ,0.0,5263.1, ,95.5, 
15,26/10/2016,0100, , ,8.22,7.75,6.77,7.68,9.4, , ,0.0,5258.6, ,96.8, 
16,26/10/2016,0200, , ,7.83,7.53,5.34,6.56,9.19, , ,0.0,5254.0, ,98.0, 
17,26/10/2016,0300, , ,9.15,9.07,7.93,7.53,8.93, , ,0.0,5250.0, ,99.5, 
18,26/10/2016,0400, , ,8.99,8.44,8.07,7.92,8.88, , ,0.0,5246.5, ,96.4, 
19,26/10/2016,0500, , ,9.26,8.53,8.49,8.42,8.94, , ,0.0,5244.2, ,95.2, 
20,26/10/2016,0600, , ,9.28,8.59,8.67,8.7,9.01, , ,0.0,5241.6, ,95.4, 
21,26/10/2016,0700, , ,9.44,8.65,8.48,8.49,9.08, , ,0.0,5240.6, ,94.8, 
22,26/10/2016,0800, , ,9.68,9.27,9.67,9.33,9.08, , ,0.0,5293.0, ,97.3, 
23,26/10/2016,0900, , ,11.93,10.24,11.68,11.22,9.28, , ,0.0,5463.7, ,89.4, 
0,26/10/2016,1000, , ,13.78,11.2,18.44,18.94,9.68, , ,0.0,762.5, ,84.0, 
1,26/10/2016,1100, , ,14.44,11.32,19.86,18.96,10.71, , ,0.0,1738.0, ,81.5, 
2,26/10/2016,1200, , ,14.15,10.3,15.23,15.71,11.36, , ,0.0,2525.3, ,77.6, 
3,26/10/2016,1300, , ,15.25,10.6,18.98,20.27,11.94, , ,0.0,3732.8, ,73.8, 
4,26/10/2016,1400, , ,14.41,7.42,14.92,15.93,12.21, , ,0.0,4185.6, ,62.8, 
5,26/10/2016,1500, , ,14.36,7.9,14.35,14.93,12.07, , ,0.0,4481.2, ,65.1, 
6,26/10/2016,1600, , ,13.95,9.0,13.34,13.78,11.87, , ,0.0,4605.9, ,72.0, 
7,26/10/2016,1700, , ,13.37,9.47,12.52,12.76,11.67, , ,0.0,4623.4, ,77.2, 
8,26/10/2016,1800, , ,12.88,9.68,12.15,12.2,11.45, , ,0.0,4621.5, ,80.9, 
9,26/10/2016,1900, , ,13.02,10.07,12.22,12.08,11.29, , ,0.0,4619.6, ,82.2, 
10,26/10/2016,2000, , ,12.62,10.17,11.66,11.6,11.19, , ,0.0,4617.3, ,85.0, 
11,26/10/2016,2100, , ,12.44,10.14,11.34,11.15,11.05, , ,0.0,4613.8, ,85.9, 
12,26/10/2016,2200, , ,12.58,10.39,10.9,10.56,10.91, , ,0.0,4610.0, ,86.5, 
13,26/10/2016,2300, , ,12.9,10.47,11.39,10.65,10.78, , ,0.0,4606.0, ,85.2, 
14,27/10/2016,0000, , ,12.12,10.14,10.97,10.72,10.77, , ,0.0,4603.8, ,87.7, 
15,27/10/2016,0100, , ,13.26,10.62,12.36,11.48,10.79, , ,0.0,4602.2, ,84.0, 
16,27/10/2016,0200, , ,13.07,10.35,11.1,10.62,10.83, , ,0.0,4599.5, ,83.5, 
17,27/10/2016,0300, , ,11.78,10.23,10.48,10.47,10.79, , ,0.0,4596.5, ,90.3, 
18,27/10/2016,0400, , ,11.31,9.91,9.5,9.36,10.69, , ,0.0,4591.4, ,91.1, 
19,27/10/2016,0500, , ,11.6,10.17,9.99,9.52,10.5, , ,0.0,4586.8, ,90.9, 
20,27/10/2016,0600, , ,11.29,9.46,9.69,9.25,10.42, , ,0.0,4582.8, ,88.5, 
21,27/10/2016,0700, , ,11.47,9.46,10.29,9.8,10.32, , ,0.0,4582.6, ,87.5, 
22,27/10/2016,0800, , ,11.87,9.61,11.35,10.74,10.32, , ,0.0,4625.3, ,86.0, 
23,27/10/2016,0900, , ,12.21,9.77,12.33,11.83,10.46, , ,0.0,4783.8, ,85.0, 
0,27/10/2016,1000, , ,12.46,9.71,12.13,11.72,10.66, , ,0.0,139.0, ,83.0, 
1,27/10/2016,1100, , ,12.7,9.95,12.54,12.25,10.81, , ,0.0,332.7, ,83.4, 
2,27/10/2016,1200, , ,13.57,9.94,14.13,13.51,10.98, , ,0.0,544.8, ,78.6, 
3,27/10/2016,1300, , ,13.59,9.59,13.51,13.11,11.17, , ,0.0,748.0, ,76.8, 
4,27/10/2016,1400, , ,13.87,9.44,13.72,13.23,11.25, , ,0.0,889.1, ,74.6, 
5,27/10/2016,1500, , ,13.85,9.39,13.33,13.03,11.3, , ,0.0,1092.8, ,74.4, 
6,27/10/2016,1600, , ,14.17,8.71,13.36,12.6,11.26, , ,0.0,1273.8, ,69.6, 
