2016-09-27 13:00:00,20.2,20.808125,21.38775,22.848125,25.606125,23.62075,23.336875,25.54525,22.700625,23.08375,24.5595,21.391375,20.85975,20.8475,21.47375,19.9695,16.99575,19.258875,18.354,17.247625,18.1165,18.212,16.105625,17.901875,18.205875,16.33,16.41025,16.66075,18.0875,15.323375,16.27125,15.517125,16.66575,16.45775,14.067,14.683625,14.556875,12.950375,13.653875,12.3645,10.246875,11.46075,11.923125,10.523,10.969,10.084375,10.8305,11.291625,9.473625,9.815375,11.71575,11.3945,11.6105,11.89575,10.719375,10.4835,11.65825,11.494875,12.501875,11.363125,12.382625,11.878,11.8915,11.389625,11.297125,10.491,9.81375,9.017375,9.72525,9.6175,9.1555,10.082125,10.546875,10.944,11.151375,9.825,8.713125,7.85525,7.99725,5.841,5.834,4.467875,4.566875,3.81975,3.0535,3.04075,2.75,2.170875,1.822625,1.46525,1.394,1.25625,0.76725,0.89025,0.698625,0.685875,0.51425,0.153875,0.439125,0.221875,0.129125,0.098875,0.23475,0.17075,0.0985,0.147625,0.108375,0.036625,0.07475,0.076125,0.116625
2016-09-27 14:00:00,17.7731666667,19.75225,22.2248333333,22.3765833333,28.70875,28.4636666667,29.3619166667,33.1084166667,32.7614166667,35.8550833333,36.5469166667,35.26925,39.628,42.2210833333,40.7515,42.6049166667,42.2165,40.6948333333,41.3091666667,42.00275,43.0296666667,42.4351666667,40.5384166667,41.3363333333,40.9660833333,42.7595,41.3018333333,43.0286666667,42.9539166667,43.79075,42.6663333333,42.6095833333,43.0508333333,43.48225,42.6915833333,40.0806666667,40.7411666667,38.51375,36.27625,35.0103333333,33.6295,32.4260833333,31.52775,28.6374166667,29.9575833333,28.7701666667,27.4871666667,27.2039166667,27.1261666667,26.64625,26.022,24.8266666667,25.3370833333,25.7496666667,24.2811666667,25.39725,24.51875,24.36675,24.2255833333,24.50025,23.6236666667,21.9355833333,22.70675,21.9841666667,21.57275,20.6745,19.667,19.25475,18.33075,18.3805,17.5499166667,17.7019166667,17.0465,16.4944166667,14.375,13.2229166667,11.6899166667,10.5015833333,9.29675,8.44566666667,7.79725,6.8895,6.39275,5.75558333333,5.11083333333,4.4575,3.56908333333,3.31041666667,2.8355,2.30675,1.84833333333,1.96391666667,1.42425,1.01566666667,1.09108333333,0.775916666667,0.804083333333,0.718083333333,0.438833333333,0.232333333333,0.315583333333,0.337416666667,0.224,0.296666666667,0.13875,0.165416666667,0.168833333333,0.122166666667,0.1495,0.1015,0.103833333333
2016-09-27 15:00:00,11.2588181818,11.2847272727,13.4821818182,14.7058181818,19.1825454545,20.1556363636,20.7372727273,23.9546363636,23.4321818182,25.0297272727,24.8971818182,26.1062727273,28.4802727273,29.1837272727,30.7022727273,33.055,31.2945454545,33.0422727273,32.6669090909,33.0711818182,34.4193636364,33.8859090909,33.7137272727,34.6915454545,34.9688181818,34.4844545455,34.7105454545,37.5399090909,38.1741818182,37.819,37.7872727273,37.9984545455,37.6610909091,39.2979090909,37.504,38.4573636364,34.8947272727,33.8635454545,33.4659090909,31.3762727273,30.9779090909,27.8150909091,28.1617272727,27.2101818182,26.3898181818,27.4360909091,27.1137272727,25.6245454545,25.3573636364,25.2340909091,24.1125454545,25.4574545455,24.4688181818,23.8039090909,23.0708181818,23.7331818182,22.9698181818,22.757,22.3257272727,21.1801818182,21.8072727273,20.9677272727,20.6184545455,20.5569090909,19.3674545455,18.9817272727,19.1373636364,18.4245454545,17.2094545455,17.9780909091,14.7470909091,16.0245454545,15.0952727273,15.0176363636,13.0941818182,11.8246363636,11.7226363636,9.88745454545,9.13245454545,8.57718181818,7.65745454545,7.83663636364,7.346,6.21654545455,5.64472727273,4.83590909091,4.09681818182,2.95581818182,2.19327272727,2.36945454545,1.43872727273,1.41245454545,1.25836363636,0.926636363636,0.803,0.881181818182,0.655454545455,0.734545454545,0.335727272727,0.463272727273,0.491090909091,0.237727272727,0.291363636364,0.173454545455,0.225636363636,0.204727272727,0.0786363636364,0.257363636364,0.143454545455,0.192636363636,0.0841818181818
2016-09-27 16:00:00,11.083625,12.403125,15.159875,17.779125,26.9655,27.358375,29.943375,39.31,44.766125,43.922625,50.489625,55.0305,58.632875,61.292375,63.015,65.6,68.438375,64.6395,62.457125,63.74975,60.61375,60.197,56.8605,53.898375,50.984,47.685375,45.382375,39.35625,39.75525,37.01525,37.153375,32.317375,32.80625,32.4285,31.219375,31.623375,32.359625,30.519625,29.86825,27.26525,27.402625,25.6405,24.474625,22.336875,22.278125,23.31625,20.6805,20.2735,21.49275,21.452125,21.616,22.155125,22.26075,21.381625,23.39375,23.124,24.16725,22.403625,22.874375,23.420375,24.154625,23.6645,23.74875,24.47675,24.138875,23.966,24.40825,23.98025,24.449375,24.21525,23.1665,20.456625,19.183625,18.033625,16.92925,14.451875,12.432875,12.6085,11.246125,9.28225,8.765875,8.002625,6.33175,5.1435,4.998625,3.788125,3.080125,2.415625,2.459,2.1475,1.664,1.124,0.94225,0.816875,1.1105,0.67775,0.77975,0.4275,0.4665,0.472,0.5435,0.293625,0.5655,0.3395,0.20675,0.281,0.179625,0.217875,0.222875,0.1505,0.154375
2016-09-28 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2016-09-28 15:00:00,50.3018333333,65.3331666667,76.0034166667,84.559,94.8555833333,107.15325,115.752833333,135.0405,147.951916667,152.9385,171.116916667,179.821,188.861416667,202.11425,212.859416667,222.909833333,227.956,229.237083333,234.945666667,232.6085,232.611916667,224.449583333,222.846666667,213.702333333,203.933916667,193.592,177.016083333,161.270583333,141.745416667,131.03925,118.538416667,103.086166667,92.4568333333,80.6010833333,72.09625,63.2610833333,58.0093333333,50.2733333333,47.5253333333,43.8193333333,39.247,37.2795833333,37.0348333333,35.2778333333,33.08225,32.71225,31.84,31.3561666667,30.2811666667,29.6885833333,29.013,29.1643333333,28.5900833333,28.7679166667,29.3409166667,30.0909166667,29.4595833333,30.0228333333,29.5435,29.2294166667,29.2011666667,29.1238333333,29.3545833333,29.75225,28.3201666667,27.22425,26.1073333333,27.0966666667,25.3661666667,22.4805,22.6325,19.11025,19.1619166667,18.28075,15.4836666667,15.121,13.2391666667,12.9748333333,11.8784166667,11.0793333333,10.2916666667,9.13608333333,7.61266666667,6.23958333333,5.69858333333,4.96008333333,3.83566666667,2.74958333333,2.39541666667,1.66825,1.159,1.45983333333,1.01125,0.881583333333,1.102,0.906916666667,0.545416666667,0.278,0.425833333333,0.2195,0.929666666667,0.386083333333,0.340166666667,0.490583333333,0.209583333333,0.213083333333,0.163583333333,0.221666666667,0.20375,0.193416666667,
2016-09-28 16:00:00,22.0715,29.896,24.0155,23.901,36.3375,38.8985,47.695,50.0205,54.8605,66.3585,70.56,76.9795,84.0405,98.1765,109.1735,116.95,128.033,134.3945,149.665,155.5895,148.4645,165.38,171.521,175.2975,160.3105,146.6705,142.1105,130.5675,127.255,109.348,89.1685,69.877,59.635,53.3455,45.1075,40.3895,36.8865,30.233,28.8095,23.158,21.0765,22.622,22.431,19.9865,16.974,18.7155,20.128,19.8595,23.053,18.5835,18.6795,20.887,19.5635,20.4095,20.7495,22.313,21.3895,22.497,23.4685,22.668,23.3395,23.0335,21.512,18.7775,16.855,19.1715,15.7775,17.5965,14.4035,13.7195,12.095,10.578,10.5705,9.9795,9.469,8.745,9.8615,9.743,8.618,7.549,7.485,7.434,4.356,5.5715,4.0765,3.799,3.377,2.013,1.9695,1.5405,1.2405,1.641,1.415,0.2605,0.5315,1.0825,0.9605,0.56,0.857,0.724,0.2065,0.3915,0.3045,0.0,0.158,0.483,0.1645,0.167,0.17,0.173,
2016-09-30 10:00:00,22.1868333333,24.618,25.2389166667,29.5371666667,32.5673333333,38.30025,43.1431666667,42.0819166667,47.3665,50.4111666667,45.9959166667,50.3305833333,50.1111666667,54.67475,57.4936666667,59.9771666667,58.7666666667,63.06975,61.93,60.9276666667,66.1505833333,64.52325,65.6755833333,64.128,64.48275,64.5739166667,62.0146666667,60.9420833333,60.6330833333,60.1155,56.4495833333,57.2744166667,54.4965,51.53975,53.228,51.9546666667,47.243,48.7204166667,45.4769166667,42.4096666667,41.9045,39.1810833333,38.7528333333,37.1591666667,34.4773333333,35.67325,33.91225,31.3606666667,30.4160833333,30.3213333333,29.3458333333,27.5390833333,27.9264166667,27.876,26.2909166667,26.7806666667,25.1215,23.9593333333,23.1325,22.2890833333,21.1870833333,21.6340833333,20.0633333333,19.53625,19.5196666667,18.8736666667,18.6005,17.1625,16.1965,15.18,15.7526666667,14.6125,13.1238333333,12.8905,12.716,12.1436666667,11.532,11.356,10.4715,8.3295,7.97166666667,7.34308333333,5.98575,5.11608333333,4.4475,4.4585,3.394,2.88791666667,2.95625,1.68525,1.90808333333,1.95675,1.06341666667,1.08533333333,1.23941666667,1.32808333333,1.311,0.792,1.09158333333,0.72275,0.73425,0.669916666667,0.44425,0.644416666667,0.594583333333,0.380666666667,0.433916666667,0.438333333333,0.269,0.36625,
2016-09-30 11:00:00,6.34355555556,7.348,7.36533333333,10.3690555556,13.2588888889,15.4277777778,16.8618888889,20.7531111111,23.6585,24.3737222222,26.1078333333,28.6768888889,30.5280555556,32.5322222222,34.4169444444,35.5116666667,38.3076111111,38.1833333333,40.6181666667,40.2194444444,39.6224444444,40.5683888889,41.3401111111,41.0322222222,42.2157222222,41.2351111111,40.0099444444,40.1822222222,40.9183333333,38.7763888889,39.1053333333,36.7761666667,34.6883888889,33.3595555556,32.8676111111,32.0475555556,31.1862777778,28.4203888889,28.1511666667,26.1981666667,21.4091666667,21.7249444444,20.5013888889,20.6376111111,18.0866111111,18.4188888889,17.9940555556,17.0913888889,16.7565,16.3287222222,15.3603333333,17.2665555556,15.5170555556,15.7628333333,15.3739444444,15.6608888889,16.4094444444,15.7975555556,15.9784444444,16.252,16.1899444444,16.6144444444,16.1066666667,16.1312777778,16.4927777778,15.6795,16.5447222222,15.8617777778,16.9368333333,16.1616111111,15.0698888889,16.3057777778,15.4742222222,16.0698888889,15.7296666667,15.3350555556,14.8611111111,14.7486666667,13.0406111111,12.7728333333,11.4005,11.7661111111,9.29122222222,7.8035,7.41172222222,6.54577777778,5.25516666667,4.89655555556,4.17538888889,4.20083333333,3.27855555556,2.43366666667,1.62305555556,1.54333333333,1.26622222222,1.32905555556,1.10627777778,0.841388888889,0.686555555556,0.7255,0.473722222222,0.467833333333,0.299055555556,0.478277777778,0.504,0.441833333333,0.214666666667,0.262777777778,0.319722222222,0.261666666667,
2016-09-30 12:00:00,9.65466666667,11.4989444444,12.1929444444,15.5713888889,18.6877777778,19.0592222222,22.9923333333,26.3185555556,28.3977777778,34.8798888889,33.5321111111,36.9250555556,39.2061666667,41.7533888889,44.6656666667,43.9996111111,49.5751111111,48.4713333333,50.4925555556,49.8454444444,52.7811111111,51.2867777778,54.3260555556,52.1936111111,50.616,52.3886111111,48.5948333333,48.4350555556,47.788,46.3093333333,45.1243888889,44.1512222222,41.0493888889,39.5028888889,38.1595,34.3409444444,34.4438333333,31.7091666667,29.9673333333,27.7623888889,26.0997777778,23.8567777778,23.1826666667,21.6111111111,21.4435555556,21.0531666667,20.4259444444,18.8257777778,19.074,18.2780555556,18.2418888889,17.8417777778,16.6389444444,17.5364444444,17.9983888889,17.0857222222,17.3013888889,17.3797222222,17.4524444444,18.1647777778,18.3385,18.5118888889,19.0826111111,19.063,19.5032777778,19.0965,19.2480555556,19.4138333333,18.492,18.3311666667,18.5733333333,17.8808888889,18.0969444444,17.9471666667,17.9791666667,17.6764444444,16.6028888889,15.7175,14.9513333333,14.0450555556,12.8581666667,11.5323333333,10.6680555556,8.60716666667,7.31544444444,6.66277777778,5.23061111111,4.62,3.29866666667,2.88255555556,2.16411111111,1.669,1.40772222222,0.898777777778,1.06011111111,0.853777777778,0.708388888889,0.743833333333,0.425888888889,0.605277777778,0.633611111111,0.390722222222,0.279444444444,0.387333333333,0.253666666667,0.141944444444,0.300333333333,0.221388888889,0.225833333333,0.345222222222,
2016-09-30 13:00:00,4.62505263158,5.93178947368,5.53826315789,7.23815789474,7.17347368421,9.97689473684,10.0144210526,11.5421052632,10.7890526316,13.6277368421,15.0694210526,14.1557894737,16.8492105263,19.0242631579,20.8591052632,20.6918421053,22.7403684211,23.9031578947,25.4551052632,25.4366842105,26.8228947368,27.4479473684,28.3170526316,28.4724210526,27.2295789474,29.321,28.0031578947,26.2,24.9651052632,24.9753157895,24.4076842105,23.3133684211,22.7167894737,21.4329473684,20.0262105263,20.6715263158,18.0225263158,17.7753157895,16.9698947368,15.9693157895,14.5234210526,13.7767894737,13.1852631579,12.3667894737,12.6231578947,11.7434736842,11.8466315789,11.7112105263,11.6281578947,11.7884736842,11.19,11.8854736842,11.7637894737,11.0322105263,11.9652631579,11.9177894737,13.1367368421,12.5371578947,12.7564210526,12.8907894737,12.6196315789,12.5031052632,13.0262105263,12.727,12.6707894737,11.8718947368,13.3076315789,12.9335263158,12.4615263158,11.643,11.2520526316,11.1734736842,10.5153684211,10.2524210526,9.54589473684,8.39594736842,7.11342105263,6.57731578947,6.08152631579,4.69131578947,4.14689473684,3.12636842105,2.77057894737,2.098,1.844,1.47184210526,1.52878947368,1.21552631579,0.947157894737,0.980421052632,0.761842105263,0.575368421053,0.652736842105,0.298684210526,0.477263157895,0.487052631579,0.545,0.360631578947,0.422842105263,0.382473684211,0.274842105263,0.280631578947,0.214578947368,0.121473684211,0.270947368421,0.126,0.334,0.312789473684,0.0532631578947,0.0271578947368,
