,T,INPs_perL,F,delta_INP_neg,delta_INP_pos,end,start
21,-20.79,1.239818208,0.473684211,0.369206367,0.434298593,30/09/2016 13:55,30/09/2016 11:20
22,-20.87,1.305303144,0.49122807,0.379679766,0.444771993,30/09/2016 13:55,30/09/2016 11:20
23,-20.95,1.373086262,0.50877193,0.390247552,0.455339779,30/09/2016 13:55,30/09/2016 11:20
24,-20.99,1.443334753,0.526315789,0.400927929,0.466020155,30/09/2016 13:55,30/09/2016 11:20
25,-21,1.516234749,0.543859649,0.411740046,0.476832272,30/09/2016 13:55,30/09/2016 11:20
26,-21.04,1.591994288,0.561403509,0.422704263,0.48779649,30/09/2016 13:55,30/09/2016 11:20
27,-21.05,1.670846895,0.578947368,0.433842447,0.498934673,30/09/2016 13:55,30/09/2016 11:20
28,-21.07,1.838919866,0.614035088,0.456737829,0.521830056,30/09/2016 13:55,30/09/2016 11:20
29,-21.09,1.928778888,0.631578947,0.46854971,0.533641936,30/09/2016 13:55,30/09/2016 11:20
30,-21.15,2.122102161,0.666666667,0.49306278,0.558155006,30/09/2016 13:55,30/09/2016 11:20
31,-21.27,2.226539521,0.684210526,0.505841135,0.570933362,30/09/2016 13:55,30/09/2016 11:20
32,-21.29,2.336947892,0.701754386,0.519028254,0.58412048,30/09/2016 13:55,30/09/2016 11:20
33,-21.33,2.454051662,0.719298246,0.532678951,0.597771177,30/09/2016 13:55,30/09/2016 11:20
34,-21.37,2.578715601,0.736842105,0.546857614,0.611949841,30/09/2016 13:55,30/09/2016 11:20
35,-21.44,2.855132143,0.771929825,0.577120858,0.642213084,30/09/2016 13:55,30/09/2016 11:20
36,-21.61,3.009744288,0.789473684,0.593410685,0.658502911,30/09/2016 13:55,30/09/2016 11:20
37,-21.67,3.177817259,0.807017544,0.610650903,0.675743129,30/09/2016 13:55,30/09/2016 11:20
38,-21.71,3.361920369,0.824561404,0.629020031,0.694112258,30/09/2016 13:55,30/09/2016 11:20
39,-21.75,3.565436914,0.842105263,0.648750044,0.71384227,30/09/2016 13:55,30/09/2016 11:20
40,-21.99,3.792949056,0.859649123,0.670150832,0.735243059,30/09/2016 13:55,30/09/2016 11:20
41,-22.12,4.050881048,0.877192982,0.693650646,0.758742872,30/09/2016 13:55,30/09/2016 11:20
42,-22.13,4.348641682,0.894736842,0.71986703,0.784959256,30/09/2016 13:55,30/09/2016 11:20
43,-22.18,4.700817762,0.912280702,0.749741167,0.814833393,30/09/2016 13:55,30/09/2016 11:20
44,-22.21,5.131846449,0.929824561,0.784819547,0.849911773,30/09/2016 13:55,30/09/2016 11:20
45,-22.59,5.687539075,0.947368421,0.827935823,0.893028049,30/09/2016 13:55,30/09/2016 11:20
46,-22.74,6.470743843,0.964912281,0.885272086,0.950364312,30/09/2016 13:55,30/09/2016 11:20
47,-22.88,7.809641236,0.98245614,0.975766274,1.040858501,30/09/2016 13:55,30/09/2016 11:20
2,-15.24,0.148262027,0.057692308,0.119231515,0.211393345,30/09/2016 16:21,30/09/2016 14:21
3,-16.72,0.199707354,0.076923077,0.145780469,0.237942299,30/09/2016 16:21,30/09/2016 14:21
4,-16.81,0.252235821,0.096153846,0.169541509,0.261703339,30/09/2016 16:21,30/09/2016 14:21
5,-16.96,0.305894017,0.115384615,0.191371196,0.283533026,30/09/2016 16:21,30/09/2016 14:21
6,-18.56,0.416801608,0.153846154,0.231094838,0.323256668,30/09/2016 16:21,30/09/2016 14:21
7,-18.94,0.474160686,0.173076923,0.24955236,0.34171419,30/09/2016 16:21,30/09/2016 14:21
8,-19.29,0.532869512,0.192307692,0.267320519,0.359482349,30/09/2016 16:21,30/09/2016 14:21
9,-19.42,0.654601458,0.230769231,0.301278462,0.393440292,30/09/2016 16:21,30/09/2016 14:21
10,-19.56,0.717769642,0.25,0.317652404,0.409814235,30/09/2016 16:21,30/09/2016 14:21
11,-19.6,0.78257874,0.269230769,0.33371874,0.42588057,30/09/2016 16:21,30/09/2016 14:21
12,-19.73,0.849116282,0.288461538,0.34953534,0.44169717,30/09/2016 16:21,30/09/2016 14:21
13,-19.84,0.917476996,0.307692308,0.365152253,0.457314083,30/09/2016 16:21,30/09/2016 14:21
14,-19.96,0.987763615,0.326923077,0.380613595,0.472775425,30/09/2016 16:21,30/09/2016 14:21
15,-20.11,1.060087809,0.346153846,0.395958976,0.488120806,30/09/2016 16:21,30/09/2016 14:21
16,-20.15,1.13457125,0.365384615,0.411224591,0.503386421,30/09/2016 16:21,30/09/2016 14:21
17,-20.22,1.211346846,0.384615385,0.426444094,0.518605925,30/09/2016 16:21,30/09/2016 14:21
18,-20.24,1.290560165,0.403846154,0.441649311,0.533811141,30/09/2016 16:21,30/09/2016 14:21
19,-20.5,1.3723711,0.423076923,0.456870837,0.549032667,30/09/2016 16:21,30/09/2016 14:21
20,-20.53,1.45695581,0.442307692,0.472138563,0.564300394,30/09/2016 16:21,30/09/2016 14:21
21,-20.59,1.544509003,0.461538462,0.487482158,0.579643988,30/09/2016 16:21,30/09/2016 14:21
22,-20.64,1.635246638,0.480769231,0.502931513,0.595093343,30/09/2016 16:21,30/09/2016 14:21
23,-20.68,1.729409133,0.5,0.518517191,0.610679021,30/09/2016 16:21,30/09/2016 14:21
24,-20.73,1.827265204,0.519230769,0.534270884,0.626432714,30/09/2016 16:21,30/09/2016 14:21
25,-20.8,1.929116488,0.538461538,0.550225895,0.642387726,30/09/2016 16:21,30/09/2016 14:21
26,-21.04,2.146210742,0.576923077,0.582884442,0.675046272,30/09/2016 16:21,30/09/2016 14:21
27,-21.09,2.262278645,0.596153846,0.59966786,0.69182969,30/09/2016 16:21,30/09/2016 14:21
28,-21.15,2.384010591,0.615384615,0.616813917,0.708975747,30/09/2016 16:21,30/09/2016 14:21
29,-21.19,2.511987873,0.634615385,0.634373932,0.726535763,30/09/2016 16:21,30/09/2016 14:21
30,-21.21,2.646886129,0.653846154,0.652405835,0.744567665,30/09/2016 16:21,30/09/2016 14:21
31,-21.27,2.789496942,0.673076923,0.670975768,0.763137598,30/09/2016 16:21,30/09/2016 14:21
32,-21.37,2.940755979,0.692307692,0.69016015,0.78232198,30/09/2016 16:21,30/09/2016 14:21
33,-21.4,3.273918136,0.730769231,0.730746334,0.822908164,30/09/2016 16:21,30/09/2016 14:21
34,-21.49,3.658525621,0.769230769,0.775108974,0.867270804,30/09/2016 16:21,30/09/2016 14:21
35,-21.54,3.875619875,0.788461538,0.79912228,0.89128411,30/09/2016 16:21,30/09/2016 14:21
36,-21.58,4.113419725,0.807692308,0.824666224,0.916828054,30/09/2016 16:21,30/09/2016 14:21
37,-21.69,4.376295263,0.826923077,0.852058696,0.944220527,30/09/2016 16:21,30/09/2016 14:21
38,-21.74,4.670165112,0.846153846,0.881723982,0.973885813,30/09/2016 16:21,30/09/2016 14:21
39,-21.78,5.003327269,0.865384615,0.914247985,1.006409815,30/09/2016 16:21,30/09/2016 14:21
40,-21.82,5.387934754,0.884615385,0.950475082,1.042636912,30/09/2016 16:21,30/09/2016 14:21
41,-22.04,5.842828858,0.903846154,0.991691508,1.083853338,30/09/2016 16:21,30/09/2016 14:21
42,-22.1,6.399574245,0.923076923,1.040009758,1.132171588,30/09/2016 16:21,30/09/2016 14:21
43,-22.13,7.117343887,0.942307692,1.099298881,1.191460711,30/09/2016 16:21,30/09/2016 14:21
44,-22.45,8.128983378,0.961538462,1.177995868,1.270157698,30/09/2016 16:21,30/09/2016 14:21
45,-22.53,9.858392511,0.980769231,1.301930581,1.394092411,30/09/2016 16:21,30/09/2016 14:21
1,-21.91,0.28216319,0.041666667,0.227495719,0.404364964,03/10/2016 13:27,03/10/2016 10:26
2,-22.25,0.477172373,0.069444444,0.322411133,0.499280378,03/10/2016 13:27,03/10/2016 10:26
3,-22.75,0.576871008,0.083333333,0.363297023,0.540166267,03/10/2016 13:27,03/10/2016 10:26
4,-22.91,0.885291001,0.125,0.471173724,0.648042969,03/10/2016 13:27,03/10/2016 10:26
5,-23.12,1.208761703,0.166666667,0.565465629,0.742334874,03/10/2016 13:27,03/10/2016 10:26
6,-23.28,1.433523371,0.194444444,0.623669578,0.800538823,03/10/2016 13:27,03/10/2016 10:26
7,-23.43,2.031210202,0.263888889,0.759219334,0.936088579,03/10/2016 13:27,03/10/2016 10:26
8,-23.59,2.551464006,0.319444444,0.861592232,1.038461477,03/10/2016 13:27,03/10/2016 10:26
9,-23.75,2.827747076,0.347222222,0.911706858,1.088576103,03/10/2016 13:27,03/10/2016 10:26
10,-23.92,2.970329652,0.361111111,0.936611682,1.113480927,03/10/2016 13:27,03/10/2016 10:26
11,-24.13,3.116046161,0.375,0.961453687,1.138322932,03/10/2016 13:27,03/10/2016 10:26
12,-24.27,4.064781036,0.458333333,1.110677343,1.287546588,03/10/2016 13:27,03/10/2016 10:26
13,-24.42,5.172321929,0.541666667,1.264210693,1.441079937,03/10/2016 13:27,03/10/2016 10:26
14,-24.6,5.804212623,0.583333333,1.344455258,1.521324502,03/10/2016 13:27,03/10/2016 10:26
15,-24.77,6.028974292,0.597222222,1.371935283,1.548804528,03/10/2016 13:27,03/10/2016 10:26
16,-24.95,7.565780573,0.680555556,1.547507857,1.724377101,03/10/2016 13:27,03/10/2016 10:26
17,-25.1,8.492379086,0.722222222,1.64479397,1.821663215,03/10/2016 13:27,03/10/2016 10:26
18,-25.24,9.971783846,0.777777778,1.789703753,1.966572998,03/10/2016 13:27,03/10/2016 10:26
19,-25.41,11.34839842,0.819444444,1.915153489,2.092022734,03/10/2016 13:27,03/10/2016 10:26
20,-25.56,12.45593931,0.847222222,2.010647358,2.187516603,03/10/2016 13:27,03/10/2016 10:26
21,-25.73,13.78635276,0.875,2.119904936,2.296774181,03/10/2016 13:27,03/10/2016 10:26
22,-25.89,16.47451923,0.916666667,2.325622451,2.502491696,03/10/2016 13:27,03/10/2016 10:26
23,-26.04,21.06997015,0.958333333,2.641631205,2.81850045,03/10/2016 13:27,03/10/2016 10:26
24,-26.23,23.75813661,0.972222222,2.810559577,2.987428822,03/10/2016 13:27,03/10/2016 10:26
25,-26.4,28.35358753,0.986111111,3.078544259,3.255413504,03/10/2016 13:27,03/10/2016 10:26
1,-20.19,0.294696444,0.0625,0.264882965,0.538969723,03/10/2016 13:59,03/10/2016 10:20
2,-20.62,0.449498049,0.09375,0.359346514,0.633433272,03/10/2016 13:59,03/10/2016 10:20
3,-20.76,0.609732386,0.125,0.441090815,0.715177573,03/10/2016 13:59,03/10/2016 10:20
4,-21.25,0.775794689,0.15625,0.515083987,0.789170745,03/10/2016 13:59,03/10/2016 10:20
5,-21.81,0.948124953,0.1875,0.583884488,0.857971246,03/10/2016 13:59,03/10/2016 10:20
6,-22.32,1.127214968,0.21875,0.64902875,0.923115508,03/10/2016 13:59,03/10/2016 10:20
7,-22.43,1.313616769,0.25,0.711537744,0.985624502,03/10/2016 13:59,03/10/2016 10:20
8,-22.5,1.507952908,0.28125,0.772142987,1.046229745,03/10/2016 13:59,03/10/2016 10:20
9,-22.56,1.923349156,0.34375,0.889761894,1.163848652,03/10/2016 13:59,03/10/2016 10:20
10,-22.7,2.146135293,0.375,0.947601507,1.221688265,03/10/2016 13:59,03/10/2016 10:20
11,-22.84,2.380351249,0.40625,1.005254968,1.279341726,03/10/2016 13:59,03/10/2016 10:20
12,-22.96,2.627233538,0.4375,1.063031555,1.337118313,03/10/2016 13:59,03/10/2016 10:20
13,-23.13,2.888230862,0.46875,1.121229909,1.395316667,03/10/2016 13:59,03/10/2016 10:20
14,-23.4,3.165055619,0.5,1.180150482,1.45423724,03/10/2016 13:59,03/10/2016 10:20
15,-23.5,3.459752063,0.53125,1.240107467,1.514194225,03/10/2016 13:59,03/10/2016 10:20
16,-23.66,3.774788005,0.5625,1.301441523,1.575528281,03/10/2016 13:59,03/10/2016 10:20
17,-23.72,4.113180572,0.59375,1.364534676,1.638621434,03/10/2016 13:59,03/10/2016 10:20
18,-23.78,4.478672388,0.625,1.429829172,1.70391593,03/10/2016 13:59,03/10/2016 10:20
19,-23.94,4.875984612,0.65625,1.497852834,1.771939592,03/10/2016 13:59,03/10/2016 10:20
20,-23.98,5.311190912,0.6875,1.569255011,1.843341769,03/10/2016 13:59,03/10/2016 10:20
21,-24.05,5.792289157,0.71875,1.644859961,1.918946719,03/10/2016 13:59,03/10/2016 10:20
22,-24.17,6.330111238,0.75,1.725750043,1.999836801,03/10/2016 13:59,03/10/2016 10:20
23,-24.59,6.939843624,0.78125,1.813402334,2.087489092,03/10/2016 13:59,03/10/2016 10:20
24,-24.83,7.643728007,0.8125,1.909927372,2.18401413,03/10/2016 13:59,03/10/2016 10:20
25,-25.01,8.476246531,0.84375,2.018520089,2.292606847,03/10/2016 13:59,03/10/2016 10:20
26,-25.17,10.80878363,0.90625,2.297107176,2.571193934,03/10/2016 13:59,03/10/2016 10:20
27,-25.37,12.66022248,0.9375,2.497344343,2.771431101,03/10/2016 13:59,03/10/2016 10:20
28,-25.68,15.8252781,0.96875,2.808291633,3.082378391,03/10/2016 13:59,03/10/2016 10:20
2,-13.59,0.094255854,0.046875,0.075931511,0.134854648,03/10/2016 13:35,03/10/2016 10:32
3,-13.91,0.12670761,0.0625,0.092735075,0.151658213,03/10/2016 13:35,03/10/2016 10:32
4,-14.75,0.159704799,0.078125,0.10772668,0.166649818,03/10/2016 13:35,03/10/2016 10:32
5,-14.87,0.19326607,0.09375,0.121454588,0.180377725,03/10/2016 13:35,03/10/2016 10:32
6,-15.69,0.227411045,0.109375,0.134244095,0.193167233,03/10/2016 13:35,03/10/2016 10:32
7,-16.63,0.262160386,0.125,0.1463071,0.205230237,03/10/2016 13:35,03/10/2016 10:32
8,-18.45,0.297535875,0.140625,0.15779092,0.216714057,03/10/2016 13:35,03/10/2016 10:32
9,-18.65,0.370258506,0.171875,0.179424969,0.238348106,03/10/2016 13:35,03/10/2016 10:32
10,-18.81,0.40765557,0.1875,0.189720297,0.248643435,03/10/2016 13:35,03/10/2016 10:32
11,-18.97,0.445778837,0.203125,0.199740035,0.258663173,03/10/2016 13:35,03/10/2016 10:32
12,-19.16,0.484657069,0.21875,0.209525942,0.268449079,03/10/2016 13:35,03/10/2016 10:32
13,-20.34,0.524320772,0.234375,0.219112866,0.278036004,03/10/2016 13:35,03/10/2016 10:32
14,-20.49,0.564802341,0.25,0.228530392,0.287453529,03/10/2016 13:35,03/10/2016 10:32
15,-20.67,0.648359059,0.28125,0.24695605,0.305879187,03/10/2016 13:35,03/10/2016 10:32
16,-20.82,0.691509951,0.296875,0.256006243,0.314929381,03/10/2016 13:35,03/10/2016 10:32
17,-20.97,0.780765618,0.328125,0.27387046,0.332793597,03/10/2016 13:35,03/10/2016 10:32
18,-21.13,0.874273126,0.359375,0.291521034,0.350444171,03/10/2016 13:35,03/10/2016 10:32
19,-21.32,0.972457912,0.390625,0.30906545,0.367988587,03/10/2016 13:35,03/10/2016 10:32
20,-21.47,1.129604682,0.4375,0.335394161,0.394317299,03/10/2016 13:35,03/10/2016 10:32
21,-21.62,1.300432948,0.484375,0.362011519,0.420934656,03/10/2016 13:35,03/10/2016 10:32
22,-21.8,1.423178323,0.515625,0.380070193,0.43899333,03/10/2016 13:35,03/10/2016 10:32
23,-22,1.554112601,0.546875,0.398494481,0.457417618,03/10/2016 13:35,03/10/2016 10:32
24,-22.13,1.694407023,0.578125,0.417393615,0.476316753,03/10/2016 13:35,03/10/2016 10:32
25,-22.29,1.925648872,0.625,0.446910708,0.505833845,03/10/2016 13:35,03/10/2016 10:32
26,-22.48,2.00920559,0.640625,0.457136206,0.516059343,03/10/2016 13:35,03/10/2016 10:32
27,-22.62,2.187809258,0.671875,0.478303309,0.537226446,03/10/2016 13:35,03/10/2016 10:32
28,-22.8,2.283598331,0.6875,0.489299991,0.548223129,03/10/2016 13:35,03/10/2016 10:32
29,-22.95,2.983853448,0.78125,0.563527481,0.622450618,03/10/2016 13:35,03/10/2016 10:32
30,-23.25,3.644444862,0.84375,0.62588891,0.684812048,03/10/2016 13:35,03/10/2016 10:32
31,-23.44,3.851297744,0.859375,0.644230566,0.703153703,03/10/2016 13:35,03/10/2016 10:32
32,-23.62,4.344699979,0.890625,0.686084871,0.745008008,03/10/2016 13:35,03/10/2016 10:32
33,-23.77,4.647341934,0.90625,0.710587034,0.769510171,03/10/2016 13:35,03/10/2016 10:32
34,-24.12,5.005291393,0.921875,0.738558577,0.797481714,03/10/2016 13:35,03/10/2016 10:32
35,-24.3,6.008188465,0.953125,0.81199112,0.870914258,03/10/2016 13:35,03/10/2016 10:32
36,-24.95,6.804232655,0.96875,0.866001144,0.924924282,03/10/2016 13:35,03/10/2016 10:32
37,-25.14,8.165079186,0.984375,0.951468686,1.010391823,03/10/2016 13:35,03/10/2016 10:32
2,-15.01,0.14355509,0.069767442,0.115220264,0.203888873,03/10/2016 16:36,03/10/2016 13:35
3,-15.54,0.19381044,0.093023256,0.141056645,0.229725254,03/10/2016 16:36,03/10/2016 13:35
4,-15.84,0.245371269,0.11627907,0.164264493,0.252933102,03/10/2016 16:36,03/10/2016 13:35
5,-16.01,0.298307215,0.139534884,0.185667808,0.274336417,03/10/2016 16:36,03/10/2016 13:35
6,-16.27,0.352693639,0.162790698,0.205757096,0.294425706,03/10/2016 16:36,03/10/2016 13:35
7,-16.58,0.408612276,0.186046512,0.224853667,0.313522276,03/10/2016 16:36,03/10/2016 13:35
8,-17.26,0.466151966,0.209302326,0.243182813,0.331851422,03/10/2016 16:36,03/10/2016 13:35
9,-17.28,0.52540951,0.23255814,0.260910943,0.349579552,03/10/2016 16:36,03/10/2016 13:35
10,-18.49,0.586490647,0.255813953,0.278166269,0.366834878,03/10/2016 16:36,03/10/2016 13:35
11,-18.51,0.649511188,0.279069767,0.29505118,0.383719789,03/10/2016 16:36,03/10/2016 13:35
12,-18.57,0.714598341,0.302325581,0.31165008,0.400318689,03/10/2016 16:36,03/10/2016 13:35
13,-18.78,0.781892253,0.325581395,0.328034595,0.416703204,03/10/2016 16:36,03/10/2016 13:35
14,-18.92,0.92373689,0.372093023,0.360403796,0.449072406,03/10/2016 16:36,03/10/2016 13:35
15,-18.94,0.998650698,0.395348837,0.376495752,0.465164361,03/10/2016 16:36,03/10/2016 13:35
16,-19.24,1.076503042,0.418604651,0.392591381,0.48125999,03/10/2016 16:36,03/10/2016 13:35
17,-19.51,1.157533898,0.441860465,0.408737259,0.497405868,03/10/2016 16:36,03/10/2016 13:35
18,-19.58,1.242013894,0.465116279,0.424979331,0.513647941,03/10/2016 16:36,03/10/2016 13:35
19,-19.62,1.330249768,0.488372093,0.441363949,0.530032558,03/10/2016 16:36,03/10/2016 13:35
20,-19.66,1.422591083,0.511627907,0.457938873,0.546607482,03/10/2016 16:36,03/10/2016 13:35
21,-19.72,1.519438599,0.534883721,0.474754334,0.563422943,03/10/2016 16:36,03/10/2016 13:35
22,-19.81,1.621254779,0.558139535,0.491864178,0.580532787,03/10/2016 16:36,03/10/2016 13:35
23,-19.94,1.728577149,0.581395349,0.509327201,0.59799581,03/10/2016 16:36,03/10/2016 13:35
24,-20.12,1.842035475,0.604651163,0.527208736,0.615877345,03/10/2016 16:36,03/10/2016 13:35
25,-20.23,1.962374156,0.627906977,0.545582617,0.634251226,03/10/2016 16:36,03/10/2016 13:35
26,-20.24,2.09048185,0.651162791,0.564533691,0.6532023,03/10/2016 16:36,03/10/2016 13:35
27,-20.32,2.227431342,0.674418605,0.584161103,0.672829712,03/10/2016 16:36,03/10/2016 13:35
28,-20.42,2.374534208,0.697674419,0.604582709,0.693251318,03/10/2016 16:36,03/10/2016 13:35
29,-20.48,2.533417407,0.720930233,0.625941158,0.714609767,03/10/2016 16:36,03/10/2016 13:35
30,-20.5,2.706133277,0.744186047,0.648412509,0.737081118,03/10/2016 16:36,03/10/2016 13:35
31,-20.84,3.104460658,0.790697674,0.697647108,0.786315717,03/10/2016 16:36,03/10/2016 13:35
32,-20.9,3.338257665,0.813953488,0.725079321,0.81374793,03/10/2016 16:36,03/10/2016 13:35
33,-20.92,3.603314851,0.837209302,0.755041597,0.843710206,03/10/2016 16:36,03/10/2016 13:35
34,-20.94,3.909300916,0.860465116,0.788290791,0.8769594,03/10/2016 16:36,03/10/2016 13:35
35,-21.03,4.271205617,0.88372093,0.825978123,0.914646733,03/10/2016 16:36,03/10/2016 13:35
36,-21.08,4.714141174,0.906976744,0.86999205,0.958660659,03/10/2016 16:36,03/10/2016 13:35
37,-21.3,5.285184425,0.930232558,0.923787539,1.012456148,03/10/2016 16:36,03/10/2016 13:35
38,-21.51,6.090024684,0.953488372,0.994890424,1.083559033,03/10/2016 16:36,03/10/2016 13:35
39,-21.55,7.465908193,0.976744186,1.106310467,1.194979076,03/10/2016 16:36,03/10/2016 13:35
1,-14.07,0.271264476,0.111111111,0.242267616,0.488032496,03/10/2016 16:23,03/10/2016 13:47
2,-14.42,0.578798775,0.222222222,0.410499996,0.656264877,03/10/2016 16:23,03/10/2016 13:47
3,-14.62,0.749475819,0.277777778,0.484068686,0.729833567,03/10/2016 16:23,03/10/2016 13:47
4,-14.77,0.933821069,0.333333333,0.554613572,0.800378453,03/10/2016 16:23,03/10/2016 13:47
5,-14.95,1.134215765,0.388888889,0.623777324,0.869542205,03/10/2016 16:23,03/10/2016 13:47
6,-15.12,1.353723319,0.444444444,0.692835219,0.938600099,03/10/2016 16:23,03/10/2016 13:47
7,-15.43,1.596377661,0.5,0.762931948,1.008696828,03/10/2016 16:23,03/10/2016 13:47
8,-15.78,2.175176437,0.611111111,0.911121406,1.156886287,03/10/2016 16:23,03/10/2016 13:47
9,-15.97,2.53019873,0.666666667,0.992316187,1.238081067,03/10/2016 16:23,03/10/2016 13:47
10,-16.14,2.95010098,0.722222222,1.08130294,1.32706782,03/10/2016 16:23,03/10/2016 13:47
11,-16.29,3.464019799,0.777777778,1.181981087,1.427745967,03/10/2016 16:23,03/10/2016 13:47
12,-16.6,4.126576392,0.833333333,1.301313862,1.547078743,03/10/2016 16:23,03/10/2016 13:47
13,-16.72,5.06039746,0.888888889,1.454246582,1.700011463,03/10/2016 16:23,03/10/2016 13:47
14,-17.07,6.656775122,0.944444444,1.685985461,1.931750342,03/10/2016 16:23,03/10/2016 13:47
2,-16.75,0.49575716,0.066666667,0.398106122,0.704820693,04/10/2016 13:20,04/10/2016 10:33
3,-16.98,0.66891322,0.088888889,0.487213446,0.793928017,04/10/2016 13:20,04/10/2016 10:33
4,-17.15,0.846345166,0.111111111,0.567179174,0.873893745,04/10/2016 13:20,04/10/2016 10:33
5,-17.41,1.028269535,0.133333333,0.640853328,0.947567899,04/10/2016 13:20,04/10/2016 10:33
6,-17.62,1.214919737,0.155555556,0.709931294,1.016645865,04/10/2016 13:20,04/10/2016 10:33
7,-18.19,1.40654786,0.177777778,0.775522387,1.082236958,04/10/2016 13:20,04/10/2016 10:33
8,-18.36,1.603426716,0.2,0.838403106,1.145117677,04/10/2016 13:20,04/10/2016 10:33
9,-19.06,1.805852179,0.222222222,0.899145614,1.205860184,04/10/2016 13:20,04/10/2016 10:33
10,-19.3,2.014145857,0.244444444,0.958189279,1.26490385,04/10/2016 13:20,04/10/2016 10:33
11,-19.69,2.228658167,0.266666667,1.015883437,1.322598008,04/10/2016 13:20,04/10/2016 10:33
12,-19.74,2.449771882,0.288888889,1.07251443,1.379229001,04/10/2016 13:20,04/10/2016 10:33
13,-19.85,2.677906242,0.311111111,1.128323536,1.435038107,04/10/2016 13:20,04/10/2016 10:33
14,-20.13,2.913521735,0.333333333,1.18351935,1.49023392,04/10/2016 13:20,04/10/2016 10:33
15,-21.11,3.157125699,0.355555556,1.238286673,1.545001244,04/10/2016 13:20,04/10/2016 10:33
16,-21.45,3.409278895,0.377777778,1.292793131,1.599507702,04/10/2016 13:20,04/10/2016 10:33
17,-21.48,3.670603285,0.4,1.347194287,1.653908858,04/10/2016 13:20,04/10/2016 10:33
18,-21.53,3.94179127,0.422222222,1.401637774,1.708352345,04/10/2016 13:20,04/10/2016 10:33
19,-21.72,4.223616754,0.444444444,1.45626677,1.762981341,04/10/2016 13:20,04/10/2016 10:33
20,-21.97,4.82276604,0.488888889,1.56665005,1.87336462,04/10/2016 13:20,04/10/2016 10:33
21,-22.06,5.142179902,0.511111111,1.622695361,1.929409932,04/10/2016 13:20,04/10/2016 10:33
22,-22.32,5.476455464,0.533333333,1.679514062,1.986228632,04/10/2016 13:20,04/10/2016 10:33
23,-22.7,5.82704347,0.555555556,1.737271783,2.043986354,04/10/2016 13:20,04/10/2016 10:33
