,INP,start_datetime,end_datetime,MEAN_WIND_SPEED,MAX_GUST_DIR,MAX_GUST_SPEED,MAX_GUST_CTIME,Unnamed: 0,Dry Bulb Temperature,Dew Point Temperature,Grass Temperature,Concrete Temperature,10cm Soil Temperature,Rainfall Total since 0900,Radiation Total since 0900,Humidity,Unnamed: 0,rain_past_hour,APS Total,SMPS Total,3,4,log aps_1um,log aps,aps_1um,aps_sub_1um,smps_total_over500,smps_total_sub500,demott,meyers
10,-0.520593199601,2016-10-04 10:33:00,2016-10-04 13:20:00,12.6666666667,116.666666667,21.6666666667,1131.33333333,804.0,16.8266666667,11.8166666667,20.21,21.9066666667,13.6733333333,0.0,3481.2,72.3666666667,2.0,0.0,2520.35176064,70236.605,,,2.87319508626,3.40146115866,746.78414054,1773.5676201,1055.232,69181.373,0.900343020949,4.7054117463
11,-0.989613186088,2016-10-05 11:16:00,2016-10-05 15:59:00,17.0,97.5,27.5,1286.0,829.5,13.9025,6.2,16.7925,19.505,14.0825,0.0,5177.925,59.7,3.5,0.0,4773.48677716,,,,3.08740007086,3.67883572388,1222.92569716,3550.56108,538.817,54629.068,1.18164318586,4.7054117463
12,0.359241951074,2016-10-05 13:39:00,2016-10-05 14:39:00,17.0,100.0,26.0,1334.0,830.0,13.61,6.2,15.81,18.62,14.38,0.0,5843.8,60.8,4.0,0.0,935.24932812,,,,2.39444479006,2.97092740487,247.99606512,687.253263,578.346,70438.293,0.590377480748,4.7054117463
13,-1.27627047165,2016-10-06 11:40:00,2016-10-06 14:10:00,13.3333333333,56.6666666667,21.3333333333,1214.66666667,853.0,13.7433333333,7.11333333333,16.6066666667,19.9433333333,13.47,0.0,5510.73333333,64.2333333333,3.0,0.0,2062.36287518,55167.885,,,2.77076460747,3.3143650823,589.88127118,1472.481604,495.054,23178.144,0.826668145004,4.7054117463
14,-0.69477554348,2016-10-06 14:20:00,2016-10-06 16:58:00,12.5,50.0,22.5,1489.0,855.5,13.495,6.655,16.62,17.905,14.305,0.0,8203.3,63.3,5.5,0.0,2595.63523326,71016.639,,,2.8501865343,3.41424366066,708.24992026,1887.385313,556.364,39374.049,0.911694875217,4.7054117463
15,-0.245373766935,2016-10-07 11:21:00,2016-10-07 13:06:00,7.5,70.0,13.5,1180.5,876.5,13.89,11.38,16.275,17.89,13.72,0.8,2135.5,84.85,2.5,0.0,847.73809168,23673.198,,,2.25048210388,2.92826169789,178.02545478,669.7126369,2826.248,139160.153,0.566196254396,4.7054117463
16,-0.319542267863,2016-10-07 13:02:00,2016-10-07 15:02:00,7.5,70.0,12.5,1303.5,878.5,13.74,11.06,14.13,15.675,14.235,0.8,3258.4,83.85,4.5,0.0,1058.66688628,39930.413,,,2.18133176637,3.02475932913,151.82097158,906.8459147,2056.865,54975.686,0.622366250231,4.7054117463
17,-0.639482109417,2016-10-10 11:29:00,2016-10-10 16:36:00,7.6,212.0,14.8,1294.8,950.0,10.8,8.44,12.514,14.774,11.882,0.92,4482.82,85.4,4.0,0.28,4129.0099354,141986.401,,,2.72282757223,3.61584592789,528.235485,3600.7744504,1067.197,40871.837,1.11089138479,4.7054117463
18,-0.778607621075,2016-10-11 10:40:00,2016-10-11 14:03:00,9.0,40.0,15.5,1174.0,972.5,12.2175,10.73,12.875,13.7975,11.1925,0.3,1777.5,90.65,2.5,0.15,3427.73474182,57032.551,,,2.88416003484,3.5350072063,765.87877652,2661.8559653,1635.113,66042.194,1.02626272456,4.7054117463
19,-0.264513382569,2016-10-11 14:10:00,2016-10-11 16:24:00,9.5,55.0,16.5,1465.5,975.5,12.105,10.285,12.085,12.95,11.96,0.6,2998.6,88.65,5.5,0.0,2565.64776378,41939.034,,,2.7945658389,3.40919703211,623.11160378,1942.53616,1635.113,66042.194,0.907196077555,4.7054117463
20,-0.476424100002,2016-10-13 10:39:00,2016-10-13 14:42:00,6.0,75.0,10.75,1154.5,1020.5,9.2475,7.7175,10.0725,11.855,10.7725,1.9,1555.0,90.175,2.5,0.75,2469.87476708,67677.307,,,2.36366536772,3.39267493328,231.02839858,2238.8463685,762.127,73689.67,0.892622246337,4.7054117463
21,-0.494029466809,2016-10-13 10:41:00,2016-10-13 14:42:00,6.0,75.0,10.75,1154.5,1020.5,9.2475,7.7175,10.0725,11.855,10.7725,1.9,1555.0,90.175,2.5,0.75,2414.98187754,67677.307,,,2.35431688206,3.38291387608,226.10849644,2188.8733811,408.789,30768.92,0.884122461762,4.7054117463
22,-0.443037757625,2016-10-17 11:46:00,2016-10-17 14:49:00,13.3333333333,233.333333333,21.3333333333,1196.66666667,1117.0,13.46,8.98,14.66,15.4133333333,11.8833333333,0.0666666666667,3765.86666667,74.4,3.0,0.0666666666667,2463.0438728,74451.797,,,2.80262008358,3.39147214775,634.7753938,1828.268479,387.009,33357.263,0.891570480032,4.7054117463
23,-0.645002895215,2016-10-18 10:45:00,2016-10-18 13:52:00,11.6666666667,266.666666667,23.3333333333,1118.0,1140.0,10.0933333333,4.77666666667,12.2566666667,14.1866666667,10.8033333333,0.0,3123.5,69.6,2.0,0.0,1597.1261852,31177.709,,,2.63401899792,3.20333923008,430.545444,1166.5807412,362.753,31015.391,0.741425463709,4.7054117463
24,-0.422389575762,2016-10-18 14:00:00,2016-10-18 16:15:00,11.5,270.0,26.0,1448.0,1143.5,8.795,6.895,8.24,9.955,10.8,0.2,4864.4,88.0,5.5,0.0,1449.77210682,33744.272,,,2.47128453211,3.1612997398,295.99510712,1153.7769997,9090.336,156259.887,0.711494072757,4.7054117463
25,-0.378367621467,2016-10-18 14:15:00,2016-10-18 16:10:00,11.5,270.0,26.0,1448.0,1143.5,8.795,6.895,8.24,9.955,10.8,0.2,4864.4,88.0,5.5,0.0,1319.62569534,31378.144,,,2.42094829101,3.1204507634,263.60175114,1056.0239442,2990.823,68046.104,0.683568241435,4.7054117463
26,0.322876165788,2016-10-21 11:42:00,2016-10-21 16:36:00,6.0,324.0,9.2,1331.0,1214.0,10.53,8.312,11.098,12.418,10.736,0.0,2683.14,86.16,4.0,0.0,18811.4658244,165350.223,,,2.92516316284,4.2744226379,841.7113101,17969.7545143,2281.136,158274.226,2.11849627243,4.7054117463
27,0.682596890422,2016-10-21 14:42:00,2016-10-21 16:36:00,5.0,320.0,7.5,1477.0,1215.5,9.89,7.78,8.34,10.1,10.995,0.0,3388.35,86.7,5.5,0.0,5051.92554498,71036.927,,,2.43969034355,3.70345694132,275.22656098,4776.698984,3512.474,162858.45,1.21050784167,4.7054117463
28,-0.646445784861,2016-10-24 12:05:00,2016-10-24 15:37:00,5.0,133.333333333,9.0,1315.66666667,1286.0,10.81,8.45666666667,12.5533333333,13.0166666667,9.85333333333,0.0,3481.5,85.4,4.0,0.0,2659.75312876,160555.362,,,2.7292323185,3.42484132844,536.08334956,2123.6697792,,,0.921214872396,4.7054117463
29,0.414955984606,2016-10-27 11:49:00,2016-10-27 15:58:00,10.25,230.0,22.25,1278.75,1357.5,13.72,9.59,13.6725,13.22,11.175,0.0,818.675,76.1,3.5,0.0,3732.03057954,166370.924,,,2.85855081847,3.57194519361,722.02264464,3010.0079349,,,1.06410150185,4.7054117463
