OADateTime,Bin00,Bin01,Bin02,Bin03,Bin04,Bin05,Bin06,Bin07,Bin08,Bin09,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,MeanToFBin1(us),MeanToFBin3(us),MeanToFBin5(us),MeanToFBin7(us),Count/s,SamplingPeriod(s),SFR(ml/s),Temperature(C) or Pressure(Pa),PM1(ug/m3),PM2.5(ug/m3),PM10(ug/m3),RollMean_PM1,RollMean_PM2.5,RollMean_PM10
42648.68009,9.07,2.016,6.047,1.008,0,1.008,0,1.008,0,0,0,0,0,0,0,0,9.67,7.67,9,9,20.156,0.992,3.97,x,1.08,4.36,11.4,0.97,4.24,27.02
42648.6801,6.046,5.038,1.008,1.008,0,1.008,1.008,0,0,0,0,0,0,0,0,0,5,10.33,8.33,0,15.115,0.992,4.03,x,0.71,3.5,5.47,0.97,4.24,27.02
42648.68011,3.023,2.016,4.031,3.023,0,1.008,1.008,0,0,1.008,0,0,0,0,0,0,6,7.67,8.33,0,15.117,0.992,4.03,x,1.01,5.12,38.45,0.97,4.25,27.15
42648.68012,11.085,3.023,3.023,0,1.008,1.008,2.015,0,0,0,0,0,0,0,0,0,6.67,0,11.67,0,21.162,0.992,4.02,x,0.93,5.66,9.37,0.97,4.26,27.17
42648.68013,4.031,4.031,4.031,1.008,0,0,0,0,0,0,0,0,0,0,0,0,6,6.33,0,0,13.1,0.992,4.02,x,0.78,1.31,1.33,0.97,4.25,27.1
42648.68015,9.069,1.008,3.023,4.031,0,0,0,0,0,0,0,0,2.015,0,0,0,5.67,7.67,0,0,19.145,0.992,4.03,x,0.99,2.16,179.82,0.97,4.24,27.68
42648.68016,12.093,6.047,5.039,1.008,0,0,0,0,1.008,0,0,0,0,0,0,0,6.33,6.33,0,0,25.194,0.992,4.01,x,1.15,3.05,18.78,0.97,4.23,27.72
42648.68017,6.046,1.008,5.038,1.008,1.008,0,2.015,0,0,0,1.008,0,0,0,0,0,5.67,9,0,0,17.13,0.992,4.02,x,0.95,5.41,62,0.97,4.24,27.92
42648.68018,8.061,6.046,4.031,3.023,0,0,0,0,0,0,0,0,1.008,0,0,0,6,6.67,0,0,22.168,0.992,4.03,x,1.2,2.23,91.06,0.97,4.23,28.1
42648.68019,7.054,5.038,1.008,1.008,0,0,0,0,0,0,0,1.008,0,0,0,0,7.33,7,0,0,15.115,0.992,3.97,x,0.62,1.07,77.25,0.97,4.22,28.3
42648.6802,7.055,3.023,4.031,0,1.008,1.008,0,0,0,0,0,0,0,0,0,0,6.67,0,7.67,0,16.125,0.992,3.95,x,0.89,2.58,2.93,0.97,4.21,28.28
42648.68022,5.037,2.015,4.03,1.007,0,0,0,0,1.007,0,0,0,0,0,0,0,5.67,6.33,0,0,13.096,0.993,3.97,x,0.71,2.53,18.45,0.97,4.2,28.31
42648.68023,5.039,0,2.016,3.024,1.008,1.008,0,0,0,1.008,0,0,0,0,0,0,0,7.33,7.67,0,13.102,0.992,3.97,x,0.85,3.78,36.03,0.97,4.2,28.36
42648.68024,5.038,1.008,0,2.015,3.023,2.015,0,0,0,1.008,0,0,0,0,0,0,5.67,6.67,8,0,14.107,0.992,3.97,x,0.91,5.35,37.94,0.97,4.21,28.43
42648.68025,10.075,7.052,2.015,1.007,2.015,0,0,0,0,0,0,0,0,0,0,0,6.67,9.67,0,0,22.164,0.993,3.94,x,1.12,2.53,2.67,0.97,4.21,28.37
42648.68026,12.092,6.046,7.054,2.015,0,1.008,0,2.015,0,1.008,0,0,0,0,0,0,6.67,7.33,7,10.33,31.239,0.992,3.92,x,1.6,7.72,53.95,0.97,4.23,28.54
42648.68027,9.069,2.015,4.031,0,1.008,0,1.008,1.008,1.008,0,0,0,0,0,0,0,5.33,0,0,10.33,19.145,0.992,3.94,x,0.84,6.25,30.86,0.97,4.23,28.52
42648.68029,7.053,8.061,6.046,1.008,0,2.015,1.008,0,0,0,0,0,0,0,0,0,5.33,7.67,8.33,0,25.19,0.992,4.01,x,1.45,5.51,7.78,0.97,4.24,28.54
42648.6803,8.063,3.024,3.024,2.016,0,0,0,0,0,1.008,0,0,0,0,0,0,5.67,7.67,0,0,17.133,0.992,4.02,x,0.84,2.22,33.66,0.97,4.22,28.56
42648.68031,4.03,5.038,3.023,2.015,0,0,0,1.008,0,0,0,0,0,0,0,0,6.33,7,0,10.33,15.114,0.992,4.01,x,0.87,3.27,9.97,0.97,4.23,28.59
42648.68032,10.078,4.031,4.031,3.023,2.016,2.016,0,0,0,0,0,0,0,0,0,0,5.67,7,7.67,0,25.196,0.992,4.03,x,1.53,5.25,5.97,0.97,4.23,28.59
42648.68033,5.039,7.055,1.008,4.031,1.008,1.008,0,0,0,0,0,0,0,0,0,0,6.67,7.33,8.33,0,19.15,0.992,3.99,x,1.24,3.66,4.06,0.97,4.22,28.55
42648.68034,7.055,3.023,1.008,2.016,1.008,1.008,0,0,0,0,0,0,0,0,0,0,5.33,7.33,7.67,0,15.117,0.992,4.02,x,0.83,2.75,3.11,0.97,4.21,28.48
42648.68036,4.031,2.015,2.015,4.031,0,0,1.008,0,0,0,0,0,0,0,0,0,7,8.33,0,0,13.101,0.992,4,x,0.88,3.51,5.26,0.97,4.21,28.48
42648.68037,6.046,2.015,0,1.008,0,0,0,0,0,0,0,0,0,0,0,0,4.67,7,0,0,9.07,0.992,4.03,x,0.34,0.59,0.6,0.97,4.2,28.47
42648.68038,11.083,2.015,5.038,2.015,1.008,0,0,0,0,0,1.008,0,0,0,0,0,5.67,7.33,0,0,22.166,0.992,4.04,x,1.14,2.71,55.62,0.97,4.2,28.65
42648.68039,6.046,4.03,3.023,2.015,2.015,0,0,1.008,0,0,0,0,0,1.008,0,0,5.67,7,0,11,19.145,0.992,4.06,x,1.07,4.39,99.97,0.97,4.21,28.98
42648.6804,6.045,3.023,0,2.015,1.008,1.008,0,0,0,0,0,0,0,0,0,0,6.33,6.67,7.67,0,13.098,0.993,4.05,x,0.7,2.55,2.91,0.97,4.2,28.96
42648.68042,6.046,1.008,4.03,3.023,0,0,0,1.008,0,0,0,0,0,0,0,0,6.33,8.67,0,9,15.114,0.992,4.05,x,0.91,3.54,10.19,0.97,4.21,28.98
42648.68043,2.015,3.023,5.039,2.015,0,0,1.008,0,0,0,0,0,0,0,0,0,7.33,6.67,0,0,13.101,0.992,4.01,x,0.94,3.32,5.03,0.97,4.2,28.97
42648.68044,6.047,3.023,3.023,3.023,0,1.008,1.008,0,0,0,1.008,0,0,0,0,0,6,8,7.67,0,18.141,0.992,4.02,x,1.04,4.7,59.9,0.97,4.21,29.11
42648.68045,8.063,4.032,6.047,1.008,0,0,1.008,0,0,0,0,0,0,0,0,0,5.67,12.33,0,0,20.158,0.992,4.04,x,1.09,3.3,5,0.97,4.21,29.02
42648.68046,7.056,3.024,2.016,1.008,1.008,1.008,0,0,0,1.008,0,0,0,1.008,0,0,6,7,9.67,0,17.136,0.992,4.04,x,0.8,3.26,124.28,0.97,4.22,29.13
42648.68047,6.046,3.023,1.008,0,2.015,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,12.092,0.992,4.04,x,0.59,1.64,1.76,0.97,4.21,29.12
42648.68049,11.085,3.023,1.008,0,1.008,1.008,0,0,0,0,0,0,0,0,0,0,6,0,9,0,17.131,0.992,4.05,x,0.67,2.13,2.47,0.97,4.21,29.1
42648.6805,11.083,7.053,3.023,0,1.008,2.015,0,0,0,0,0,0,0,0,0,0,5.33,0,7.67,0,24.182,0.992,4.1,x,1.13,3.62,4.23,0.97,4.2,29.08
42648.68051,6.047,3.023,3.023,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,12.093,0.992,4.1,x,0.55,0.77,0.78,0.97,4.2,29.08
42648.68052,4.031,4.031,2.015,1.008,0,0,0,0,0,0,0,0,0,0,0,0,6.67,7.67,0,0,11.084,0.992,4.07,x,0.59,0.98,0.99,0.97,4.2,28.83
42648.68053,8.061,1.008,1.008,2.015,0,0,0,0,0,1.008,0,0,0,0,0,0,5.67,6.33,0,0,13.1,0.992,4.08,x,0.54,1.75,32.77,0.97,4.2,28.93
42648.68054,2.015,7.052,1.007,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,0,10.075,0.993,4.03,x,0.5,0.63,0.63,0.97,4.18,28.9
42648.68056,5.039,3.023,1.008,0,3.023,1.008,1.008,0,0,0,0,0,1.008,0,0,0,6,0,7.67,0,15.116,0.992,4.04,x,0.81,4.8,95.52,0.97,4.17,29.02
42648.68057,4.031,3.023,6.047,2.016,0,0,0,0,0,0,0,0,1.008,0,0,0,5,7.67,0,0,16.125,0.992,4.07,x,1.03,1.92,89.77,0.97,4.16,28.97
42648.68058,8.06,2.015,1.007,3.022,0,1.007,0,0,0,0,0,0,0,0,0,0,6.33,8.67,8.33,0,15.112,0.993,4.07,x,0.79,2.43,2.75,0.97,4.16,28.97
42648.68059,3.023,1.008,2.015,0,0,1.008,0,0,0,0,0,0,0,0,0,0,6.33,0,8.33,0,7.053,0.992,4.06,x,0.38,1.41,1.69,0.96,4.16,28.97
42648.6806,7.054,2.015,3.023,1.008,0,1.008,0,1.008,0,0,0,0,0,0,0,0,5.33,7.67,7.67,11,15.115,0.992,4.08,x,0.73,3.73,10.57,0.96,4.17,28.71
42648.68061,8.06,1.007,5.037,2.015,0,0,0,0,0,0,0,1.007,0,0,0,0,5.67,7,0,0,17.127,0.993,4.08,x,0.91,1.79,75.8,0.96,4.16,28.89
42648.68063,5.039,0,3.023,1.008,1.008,0,0,0,0,1.008,0,0,0,0,0,0,0,7.67,0,0,11.085,0.992,4.08,x,0.61,2.19,33.2,0.96,4.14,28.95
42648.68064,9.069,2.015,2.015,2.015,1.008,0,1.008,2.015,0,0,0,0,0,0,0,0,6,11,0,9,19.145,0.992,4.08,x,0.86,6.81,21.66,0.96,4.15,28.71
42648.68065,7.054,2.015,1.008,0,0,0,0,0,0,0,0,0,0,0,0,0,5.33,0,0,0,10.077,0.992,4.1,x,0.33,0.42,0.42,0.96,4.14,28.7
42648.68066,8.063,4.031,2.016,1.008,2.016,1.008,0,0,0,0,0,0,0,0,0,0,6.67,9.67,7.67,0,18.141,0.992,4.07,x,0.97,3.2,3.61,0.96,4.11,28.2
42648.68067,10.078,2.016,1.008,0,3.023,1.008,0,0,0,1.008,0,0,0,0,0,0,6.67,0,7.67,0,18.14,0.992,4.06,x,0.82,3.91,35.5,0.96,4.11,28.31
42648.68069,7.055,5.039,4.031,1.008,0,1.008,1.008,0,0,0,0,0,0,0,0,0,5.67,11.67,7,0,19.149,0.992,4.08,x,1,3.95,5.9,0.96,4.1,28.14
42648.6807,5.039,1.008,3.023,0,0,0,1.008,0,0,0,0,0,1.008,0,0,0,5.67,0,0,0,11.086,0.992,4.08,x,0.47,2.23,91.45,0.96,4.09,28.4
42648.68071,2.016,2.016,1.008,2.016,0,0,0,0,0,0,0,0,0,0,0,1.008,6.67,8,0,0,8.062,0.992,4.07,x,0.47,1,70.81,0.95,4.09,28.62
42648.68072,3.023,2.015,3.023,0,1.008,0,1.008,0,0,0,0,0,0,0,0,0,5.67,0,0,0,10.076,0.992,4.08,x,0.59,2.81,4.53,0.95,4.09,28.62
42648.68073,5.039,3.023,1.008,1.008,0,0,0,0,0,0,0,0,0,0,0,0,5.33,6.33,0,0,10.078,0.992,4.1,x,0.46,0.78,0.79,0.95,4.06,28.35
42648.68074,10.076,4.031,1.008,3.023,0,0,0,0,0,0,0,0,0,0,0,0,8.67,7.33,0,0,18.137,0.992,3.99,x,0.86,1.66,1.7,0.95,4.06,28.35
42648.68076,7.053,5.038,4.03,0,0,0,0,0,0,0,0,0,0,0,0,0,5.67,0,0,0,16.121,0.992,4.02,x,0.78,1.09,1.1,0.95,4.06,28.32
42648.68077,7.054,3.023,3.023,2.016,0,0,1.008,0,0,0,0,0,0,0,0,0,6.67,7,0,0,16.124,0.992,4,x,0.86,3.11,4.83,0.95,4.06,28.22
42648.68078,8.062,4.031,2.015,1.008,1.008,2.015,0,2.015,0,0,0,0,0,0,0,0,5.33,7.67,8.67,9.67,20.154,0.992,4.04,x,0.97,7.02,20.91,0.95,4.08,28.28
42648.68079,4.031,3.024,2.016,1.008,0,1.008,0,0,0,0,0,0,0,0,0,0,5.33,7,9,0,11.086,0.992,4.06,x,0.62,1.89,2.18,0.95,4.07,27.91
42648.6808,6.047,2.016,2.016,2.016,1.008,0,0,0,0,0,0,0,0,0,0,0,6.67,8,0,0,13.101,0.992,4.05,x,0.76,1.84,1.92,0.95,4.07,27.92
42648.68081,9.072,4.032,1.008,1.008,0,0,1.008,0,0,0,0,0,0,0,0,0,7,8.33,0,0,16.127,0.992,4.01,x,0.64,2.54,4.24,0.95,4.06,27.91
42648.68083,10.078,3.024,1.008,2.016,0,0,0,0,0,0,0,0,0,0,0,0,5.33,8.67,0,0,16.126,0.992,4.04,x,0.69,1.24,1.26,0.95,4.05,27.82
42648.68084,3.022,6.044,1.007,1.007,0,0,1.007,0,0,0,0,0,0,0,0,0,8,2.33,0,0,12.087,0.993,3.93,x,0.63,2.59,4.32,0.95,4.03,27.72
42648.68085,6.041,2.014,3.021,0,1.007,0,1.007,0,0,0,0,0,0,0,0,0,6.67,0,0,0,13.089,0.993,3.92,x,0.67,2.99,4.78,0.95,4.03,27.73
42648.68086,11.084,2.015,4.031,0,1.008,0,0,0,0,0,0,0,0,0,0,0,5.33,0,0,0,18.137,0.992,3.94,x,0.83,1.62,1.68,0.95,4.02,27.53
42648.68087,8.062,7.054,1.008,2.015,0,1.008,1.008,0,0,0,0,0,0,0,0,0,6,6.33,7.67,0,20.155,0.992,3.95,x,0.99,4.08,6.1,0.95,4.02,27.53
42648.68088,7.054,5.038,3.023,0,1.008,0,2.015,0,0,0,0,0,0,0,0,0,6,0,0,0,18.138,0.992,3.97,x,0.88,4.78,8.25,0.95,4.02,27.53
42648.6809,5.038,6.046,5.038,3.023,0,0,3.023,1.008,0,0,0,0,0,0,0,0,6.33,7,0,9,23.177,0.992,3.96,x,1.37,8.93,20.86,0.95,4.03,27.02
42648.68091,4.029,2.015,3.022,1.007,2.015,0,0,0,1.007,0,0,1.007,0,0,0,0,6,7,0,0,14.103,0.993,3.96,x,0.83,3.64,95.89,0.95,4.03,27.05
42648.68092,7.054,4.031,3.023,0,0,0,1.008,0,0,0,0,0,0,0,0,0,5.67,0,0,0,15.115,0.992,3.99,x,0.67,2.49,4.19,0.95,4.02,27.02
42648.68093,5.039,6.047,3.023,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,14.109,0.992,4,x,0.7,0.96,0.96,0.94,4.01,26.82
42648.68094,6.046,7.054,2.015,0,1.008,0,3.023,0,0,0,0,0,0,0,0,0,5.67,0,0,0,19.147,0.992,4.03,x,0.89,6.23,11.33,0.95,4.02,26.62
42648.68096,12.09,3.023,3.023,1.008,1.008,2.015,0,0,0,0,1.008,0,0,0,0,0,5.33,8.33,8.67,0,23.173,0.993,4.06,x,1.07,4.07,57.34,0.95,4.01,26.2
42648.68097,11.082,5.037,4.03,2.015,1.007,1.007,1.007,1.007,0,0,1.007,0,0,0,0,0,7,7,7.67,9,27.202,0.993,4.01,x,1.34,7.05,69.04,0.95,4.01,26.15
42648.68098,5.038,2.015,0,1.008,1.008,0,0,0,0,0,0,0,0,0,0,0,6.67,7,0,0,9.068,0.992,4,x,0.44,1.17,1.24,0.94,3.99,25.86
42648.68099,4.031,4.031,4.031,0,1.008,0,0,0,0,0,0,0,0,0,1.008,0,6.67,0,0,0,14.11,0.992,3.98,x,0.79,1.58,84.04,0.94,3.97,26.12
42648.681,11.083,1.008,2.015,1.008,1.008,0,0,0,0,0,0,0,0,0,0,0,10.33,9,0,0,16.121,0.993,3.94,x,0.71,1.58,1.66,0.94,3.96,26.05
42648.68101,10.078,5.039,1.008,2.016,0,2.016,1.008,0,0,0,0,0,0,0,0,0,6,7,9,0,21.164,0.992,3.95,x,1.02,5.01,7.31,0.94,3.96,26.06
42648.68103,17.132,6.046,3.023,4.031,2.015,0,0,0,0,0,0,0,0,0,0,0,6.67,8.33,0,0,32.248,0.992,3.93,x,1.68,3.85,4.03,0.94,3.96,25.95
42648.68104,8.067,4.033,5.042,0,0,0,1.008,0,0,0,0,0,0,0,0,0,6,0,0,0,18.15,0.992,3.94,x,0.9,2.87,4.59,0.94,3.96,25.94
42648.68105,2.015,4.03,3.022,0,2.015,0,1.007,0,0,0,0,0,0,0,0,0,6.33,0,0,0,12.089,0.993,3.93,x,0.81,3.62,5.47,0.94,3.95,25.9
42648.68106,6.047,0,4.031,1.008,0,2.016,0,0,0,0,0,0,0,0,0,0,0,7.67,11,0,13.101,0.992,3.93,x,0.81,3.14,3.72,0.94,3.95,25.89
42648.68107,8.062,2.015,1.008,0,1.008,1.008,1.008,1.008,0,0,0,0,0,0,0,0,5.33,0,9.67,9,15.116,0.992,3.95,x,0.61,5.41,14.24,0.94,3.93,25.84
42648.68108,9.069,3.023,4.031,1.008,1.008,1.008,1.008,0,0,0,0,0,0,0,0,0,8.67,6.33,8.33,0,20.153,0.992,3.88,x,1.11,4.68,6.8,0.94,3.94,25.82
42648.6811,10.076,4.03,3.023,0,1.008,0,0,0,1.008,0,0,0,0,0,0,0,5.67,0,0,0,19.144,0.992,3.91,x,0.83,2.89,19.1,0.94,3.92,25.83
42648.68111,11.083,4.03,2.015,1.008,0,0,0,0,0,0,0,0,0,0,0,0,7.33,7,0,0,18.135,0.993,3.87,x,0.77,1.18,1.2,0.94,3.9,25.74
42648.68112,8.062,4.031,2.015,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,14.108,0.992,3.88,x,0.58,0.76,0.76,0.93,3.88,25.63
42648.68113,11.085,2.015,2.015,0,0,0,0,0,0,1.008,0,0,0,0,0,0,4.33,0,0,0,16.124,0.992,3.92,x,0.53,1.41,33.62,0.93,3.85,25.4
42648.68114,8.062,5.038,2.015,0,0,0,0,0,0,0,0,0,0,0,0,0,6.33,0,0,0,15.115,0.992,3.92,x,0.63,0.81,0.81,0.93,3.84,25.39
42648.68115,8.062,3.023,4.031,1.008,0,0,0,0,0,0,0,0,0,0,0,0,6.67,6.33,0,0,16.124,0.992,3.91,x,0.84,1.37,1.39,0.93,3.84,25.39
42648.68117,7.055,10.078,6.047,0,1.008,1.008,0,1.008,0,0,0,0,0,0,0,0,5.67,0,9.67,9.67,26.203,0.992,3.97,x,1.45,5.07,12.16,0.94,3.84,25.34
42648.68118,7.054,7.054,4.031,1.008,2.016,0,1.008,0,0,0,0,0,0,0,0,0,6.67,7,0,0,22.171,0.992,3.94,x,1.29,4.43,6.29,0.94,3.85,25.35
42648.68119,6.047,2.016,3.023,1.008,2.016,0,0,0,0,0,0,0,0,1.008,0,0,5.67,7,0,0,15.117,0.992,3.95,x,0.87,2.3,93.83,0.94,3.84,25.51
42648.6812,6.05,3.025,5.042,0,0,0,0,0,1.008,0,0,0,0,0,0,0,6,0,0,0,15.125,0.992,3.96,x,0.76,2.43,18.39,0.94,3.84,25.56
42648.68121,10.074,5.037,2.015,1.007,1.007,0,1.007,1.007,0,0,0,0,0,0,0,0,6.33,7,0,9,21.156,0.993,3.95,x,0.94,5.16,13.72,0.94,3.83,25.55
42648.68123,7.053,7.053,3.023,0,0,0,1.008,1.008,0,0,0,0,0,0,0,0,6.33,0,0,11.67,19.143,0.993,3.95,x,0.85,4.44,12.94,0.94,3.83,25.46
42648.68124,10.077,4.031,5.039,0,2.015,1.008,0,2.015,0,0,0,0,0,0,0,0,6.33,0,11,9.67,24.185,0.992,3.94,x,1.24,6.97,20.96,0.94,3.84,25.52
42648.68125,11.084,4.031,2.015,3.023,1.008,1.008,1.008,1.008,0,0,1.008,0,0,0,0,0,6,7.33,10.33,9.67,25.191,0.992,3.95,x,1.24,7.11,70.02,0.94,3.85,25.42
42648.68126,5.038,6.046,5.038,2.015,3.023,1.008,1.008,0,0,0,0,0,0,0,0,0,6.33,7,9,0,23.175,0.992,3.95,x,1.61,6.42,8.64,0.94,3.86,25.33
42648.68127,8.057,4.028,4.028,1.007,3.021,2.014,0,0,0,0,0,0,0,0,0,0,6,12.33,7.67,0,22.156,0.993,3.96,x,1.4,5.21,5.98,0.95,3.87,25.34
42648.68128,5.039,3.023,3.023,2.015,1.008,0,1.008,0,0,0,1.008,0,0,0,0,0,6,10.67,0,0,16.124,0.992,3.96,x,0.94,3.99,59.68,0.95,3.86,25.44
42648.6813,10.078,4.031,4.031,2.016,0,1.008,0,0,0,0,0,0,0,0,0,1.008,5,7.67,8.33,0,22.171,0.992,4.01,x,1.11,2.77,73.86,0.95,3.87,25.68
42648.68131,5.037,4.03,5.037,1.007,2.015,0,1.007,0,0,0,0,1.007,0,0,0,1.007,5.67,7,0,0,20.148,0.993,4.03,x,1.16,4.36,151.49,0.95,3.87,26.18
42648.68132,4.031,3.023,5.038,0,0,0,0,0,1.008,0,0,0,0,0,0,0,6,0,0,0,13.099,0.992,4.04,x,0.71,2.34,17.97,0.95,3.87,26.22
42648.68133,9.07,4.031,5.039,2.016,1.008,1.008,1.008,0,0,0,0,0,0,0,0,0,5.67,7,9,0,23.18,0.992,4.06,x,1.32,5.04,7.08,0.95,3.87,25.91
42648.68134,9.066,4.029,5.037,2.015,0,1.007,0,1.007,1.007,2.015,1.007,0,0,0,0,0,6.67,7.33,11,9.67,26.19,0.993,4.03,x,1.19,7.57,145.79,0.95,3.89,26.39
42648.68135,7.053,2.015,5.038,1.008,2.015,0,1.008,0,0,0,0,0,0,0,0,0,6.67,8.33,0,0,18.137,0.992,4.02,x,1.1,4.19,6.01,0.95,3.89,26.38
42648.68137,9.069,6.046,3.023,0,1.008,1.008,0,1.008,0,0,0,0,0,0,0,1.008,6.33,0,9.67,10.33,22.17,0.992,4.01,x,0.99,4.33,82.23,0.95,3.89,26.18
42648.68138,9.069,1.008,4.031,2.015,2.015,1.008,0,2.015,1.008,2.015,0,1.008,0,0,0,0,5.67,6.67,8.33,10.33,25.193,0.992,4.01,x,1.18,9.96,177.73,0.95,3.91,26.73
42648.68139,5.037,4.03,4.03,2.015,0,0,0,0,0,0,0,0,0,0,0,0,5.67,7.33,0,0,15.112,0.993,4.03,x,0.92,1.67,1.7,0.95,3.89,26.63
42648.6814,9.069,6.046,5.039,2.015,1.008,0,1.008,0,1.008,0,0,0,0,0,0,0,7,8,0,0,25.193,0.992,3.98,x,1.37,5.57,23.21,0.95,3.88,26.67
42648.68141,7.054,3.023,0,0,0,0,1.008,3.023,1.008,0,0,1.008,0,0,0,0,5.33,0,0,10.67,16.123,0.992,4.01,x,0.36,8.46,121.34,0.95,3.89,27.05
42648.68142,7.054,3.023,4.031,1.008,1.008,1.008,1.008,0,0,1.008,0,0,0,0,0,0,6,10.33,7,0,19.148,0.992,4.01,x,1.03,5.19,38.73,0.95,3.91,27.18
42648.68144,5.038,5.038,3.023,1.008,2.015,1.008,0,1.008,0,0,1.008,0,0,0,0,0,6,7,13,14.33,19.145,0.992,4.02,x,1.08,5.4,65.62,0.95,3.89,27.27
42648.68145,5.04,0,3.024,2.016,0,0,0,0,0,0,0,1.008,0,0,0,0,0,7,0,0,11.088,0.992,4.02,x,0.62,1.37,76.61,0.95,3.88,27.19
42648.68146,7.053,5.038,0,1.008,1.008,1.008,0,0,0,0,0,0,1.008,0,0,0,5,7.67,8.33,0,16.12,0.993,4.08,x,0.71,2.36,90.4,0.95,3.87,27.47
42648.68147,4.031,1.008,0,3.023,1.008,0,0,0,0,0,0,0,0,0,0,0,5,9.33,0,0,9.07,0.992,4.09,x,0.59,1.74,1.84,0.94,3.86,27.43
42648.68148,2.016,5.039,5.039,1.008,0,0,0,0,0,0,0,0,0,0,0,0,6.33,7.67,0,0,13.101,0.992,4.07,x,0.88,1.47,1.49,0.94,3.85,27.4
42648.6815,5.038,1.008,3.023,0,1.008,1.008,0,0,0,0,0,0,0,0,0,0,5,0,9,0,11.084,0.992,4.09,x,0.63,2.18,2.52,0.94,3.84,27.37
42648.68151,13.099,2.015,2.015,0,0,1.008,0,1.008,1.008,0,0,0,0,0,0,1.008,5.67,0,8.33,13,21.16,0.992,4.09,x,0.64,4.6,96.22,0.94,3.84,27.65
42648.68152,8.062,4.031,4.031,0,0,1.008,0,2.016,0,0,0,0,0,0,0,0,5.67,0,7.67,10.33,19.147,0.992,4.11,x,0.83,5.33,18.64,0.94,3.85,27.7
42648.68153,10.076,5.038,2.015,2.015,0,0,0,0,0,0,0,0,0,0,0,0,5.67,7.33,0,0,19.145,0.992,4.13,x,0.86,1.48,1.51,0.94,3.84,27.68
42648.68154,8.062,2.015,3.023,0,0,0,0,0,0,0,0,0,0,0,0,0,7.33,0,0,0,13.101,0.992,4.1,x,0.54,0.76,0.76,0.94,3.84,27.67
42648.68155,8.063,3.024,2.016,3.024,0,0,1.008,0,0,0,1.008,0,0,1.008,0,0,5.67,7.33,0,0,19.15,0.992,4.11,x,0.88,3.52,145.09,0.94,3.83,28.13
42648.68157,3.023,2.015,6.046,2.015,0,0,0,0,0,0,0,1.008,0,0,0,0,6.67,7.67,0,0,14.108,0.992,4.09,x,0.95,1.9,75.76,0.94,3.82,28.36
42648.68158,4.031,2.016,5.039,0,1.008,0,0,0,2.016,0,0,0,0,0,0,0,8,0,0,0,14.109,0.992,4.05,x,0.77,4.13,35.35,0.94,3.82,28.45
42648.68159,5.039,5.039,5.039,1.008,0,3.023,0,0,0,0,0,0,0,0,0,0,5.67,7,8,0,19.148,0.992,4.07,x,1.19,4.44,5.28,0.94,3.82,28.45
42648.6816,8.062,2.016,6.047,1.008,1.008,1.008,1.008,0,0,0,0,0,0,0,0,0,5.67,9.67,7.67,0,20.156,0.992,4.08,x,1.17,4.69,6.7,0.94,3.81,28.39
42648.68161,12.094,4.031,4.031,2.016,0,1.008,0,0,1.008,0,0,1.008,0,0,0,0,5,6.33,8.33,0,25.195,0.992,4.13,x,1.12,4.08,92.93,0.94,3.82,28.69
42648.68162,9.067,7.052,5.037,1.007,0,0,1.007,0,0,1.007,0,0,0,0,0,0,6,8.33,0,0,24.18,0.993,4.12,x,1.14,3.95,36.25,0.94,3.82,28.54
42648.68164,10.073,3.022,2.015,2.015,1.007,1.007,1.007,0,0,0,0,0,0,0,0,0,7.33,9.33,8.33,0,20.147,0.993,4.08,x,1,4.5,6.52,0.94,3.82,28.37
42648.68165,6.045,3.022,3.022,2.015,0,2.015,0,0,0,0,0,1.007,0,0,0,0,6,7,8,0,17.127,0.993,4.08,x,0.95,3.48,78.09,0.94,3.82,28.44
42648.68166,9.069,5.038,5.038,1.008,0,0,0,0,0,0,0,1.008,0,0,0,1.008,5.67,7,0,0,22.169,0.992,4.1,x,1.01,1.71,144.68,0.94,3.79,28.83
42648.68167,6.045,8.06,8.06,3.023,1.008,0,0,0,0,0,0,0,0,0,0,0,7.33,7,0,0,26.195,0.993,4,x,1.77,3.54,3.65,0.95,3.79,28.55
42648.68168,1.007,2.014,0,1.007,0,1.007,0,0,0,0,1.007,0,0,0,0,0,7.33,9,7.67,0,6.042,0.993,3.97,x,0.33,1.78,55.8,0.94,3.77,28.71
42648.68169,8.059,3.022,1.007,3.022,1.007,1.007,0,0,0,0,0,0,0,0,0,0,6.67,7,7.67,0,17.126,0.993,3.96,x,0.98,3.16,3.54,0.94,3.76,28.63
42648.68171,9.072,6.048,2.016,3.024,1.008,1.008,0,1.008,0,0,0,0,0,0,0,0,5.67,7.67,8.33,9,23.185,0.992,3.99,x,1.25,5.23,12.31,0.94,3.77,28.66
42648.68172,6.046,3.023,10.076,1.008,0,0,1.008,0,0,0,0,0,0,0,0,0,6.33,6.33,0,0,21.159,0.992,3.99,x,1.39,3.88,5.6,0.94,3.77,28.45
