,T,INPs_perL,F,K,INPs_perdrop,INPerr_pos,INPerr_neg,delta_INP_pos,delta_INP_neg
0,-16.28,0.055652544,0.023809524,24.09755158,0.024097552,0.216887537,3.73E-05,0.161234993,0.055615286
1,-18.63,0.112679363,0.047619048,48.79016417,0.048790164,0.319769231,0.011209203,0.207089868,0.10147016
2,-19.57,0.171150051,0.071428571,74.10797215,0.074107972,0.414101002,0.033818808,0.24295095,0.137331243
3,-19.65,0.231139627,0.095238095,100.0834586,0.100083459,0.504915088,0.062983874,0.273775461,0.168155754
4,-19.68,0.292729112,0.119047619,126.7517056,0.126751706,0.594207272,0.09687066,0.30147816,0.195858452
5,-20.11,0.356006189,0.142857143,154.1506798,0.15415068,0.683046856,0.134585229,0.327040667,0.22142096
6,-20.24,0.488011764,0.19047619,211.3090937,0.211309094,0.861893758,0.219749477,0.373881994,0.268262287
7,-20.72,0.628022438,0.238095238,271.9337155,0.271933715,1.045061741,0.316602841,0.417039304,0.311419596
8,-20.84,0.701345067,0.261904762,303.6824138,0.303682414,1.139059742,0.369250099,0.437714675,0.332094968
9,-20.88,0.855366717,0.30952381,370.3737883,0.370373788,1.333249699,0.483103442,0.477882982,0.372263275
10,-21.01,0.936409026,0.333333333,405.4651081,0.405465108,1.4339733,0.544464459,0.497564274,0.391944567
11,-21.03,1.020398966,0.357142857,441.8327523,0.441832752,1.53748081,0.60893683,0.517081844,0.411462136
12,-21.24,1.198138091,0.404761905,518.7937934,0.518793793,1.75403242,0.747863469,0.555894329,0.450274622
13,-21.27,1.292415215,0.428571429,559.6157879,0.559615788,1.867727732,0.822722404,0.575312518,0.46969281
14,-21.3,1.390705317,0.452380952,602.1754024,0.602175402,1.985522346,0.901507996,0.594817029,0.489197321
15,-21.33,1.493365277,0.476190476,646.6271649,0.646627165,2.10783126,0.984519002,0.614465983,0.508846275
16,-21.76,1.600801803,0.5,693.1471806,0.693147181,2.235120415,1.072102898,0.634318612,0.528698905
17,-21.9,1.713481166,0.523809524,741.9373447,0.741937345,2.36791778,1.164664259,0.654436614,0.548816907
18,-21.95,1.83194143,0.547619048,793.2306391,0.793230639,2.506827031,1.262675536,0.674885601,0.569265894
19,-21.99,1.956807992,0.571428571,847.2978604,0.84729786,2.652544727,1.366690964,0.695736735,0.590117028
20,-22.02,2.088813566,0.595238095,904.4562742,0.904456274,2.805882222,1.477364618,0.717068655,0.611448948
21,-22.16,2.22882424,0.619047619,965.080896,0.965080896,2.967794082,1.595474106,0.738969841,0.633350134
22,-22.24,2.377873943,0.642857143,1029.619417,1.029619417,3.139415551,1.721952041,0.761541609,0.655921901
23,-22.27,2.537210828,0.666666667,1098.612289,1.098612289,3.322112842,1.857928522,0.784902014,0.679282306
24,-22.45,2.70836088,0.69047619,1172.720261,1.172720261,3.517551965,2.004789502,0.809191085,0.703571378
25,-22.5,3.09416708,0.738095238,1339.774345,1.339774345,3.955438462,2.338515405,0.861271383,0.755651675
26,-22.52,3.314282968,0.761904762,1435.084525,1.435084525,4.203816908,2.530368737,0.889533939,0.783914232
27,-22.57,3.557609794,0.785714286,1540.445041,1.540445041,4.477314919,2.743524377,0.919705125,0.814085418
28,-22.72,4.138012631,0.833333333,1791.759469,1.791759469,5.125761717,3.255883253,0.987749086,0.882129378
29,-22.96,4.915084771,0.880952381,2128.231706,2.128231706,5.986844884,3.948944365,1.071760113,0.966140406
30,-23.01,6.094820623,0.928571429,2639.05733,2.63905733,7.282296217,5.012964736,1.187475594,1.081855887
31,-23.06,7.031229648,0.952380952,3044.522438,3.044522438,8.302757204,5.8653218,1.271527556,1.165907848
32,-23.29,8.632031451,0.976190476,3737.669618,3.737669618,10.03518396,7.334498654,1.403152504,1.297532797
0,-16.69,0.057972476,0.017241379,17.39174271,0.017391743,0.226301677,3.41E-05,0.168329201,0.057938397
1,-19.87,0.116971066,0.034482759,35.09131981,0.03509132,0.332868242,0.011464694,0.215897176,0.105506372
2,-19.96,0.177032751,0.051724138,53.10982531,0.053109825,0.429928876,0.034527431,0.252896125,0.14250532
3,-20.32,0.238196547,0.068965517,71.45896398,0.071458964,0.522715774,0.064068124,0.284519228,0.174128423
4,-20.51,0.300503657,0.086206897,90.15109699,0.090151097,0.613275612,0.098122506,0.312771956,0.202381151
5,-20.54,0.36399764,0.103448276,109.199292,0.109199292,0.702678465,0.13570762,0.338680825,0.22829002
6,-20.7,0.428724593,0.120689655,128.6173778,0.128617378,0.791579719,0.176260272,0.362855126,0.252464321
7,-20.86,0.49473335,0.137931034,148.4200051,0.148420005,0.880425387,0.219432118,0.385692037,0.275301232
8,-20.93,0.562075708,0.155172414,168.6227124,0.168622712,0.969543703,0.264998518,0.407467995,0.29707719
9,-20.99,0.630806665,0.172413793,189.2419996,0.189242,1.059191712,0.312812423,0.428385047,0.317994242
10,-21.12,0.700984696,0.189655172,210.2954088,0.210295409,1.14958133,0.362778867,0.448596634,0.33820583
11,-21.16,0.845935069,0.224137931,253.7805208,0.253780521,1.33329584,0.468965103,0.487360771,0.376969966
12,-21.25,0.920844589,0.24137931,276.2533766,0.276253377,1.426934158,0.525145824,0.50608957,0.395698765
13,-21.45,0.997476316,0.25862069,299.2428949,0.299242895,1.521952473,0.583390964,0.524476156,0.414085352
14,-21.6,1.075911308,0.275862069,322.7733923,0.322773392,1.618488931,0.643724488,0.542577624,0.432186819
15,-21.63,1.238545188,0.310344828,371.5635564,0.371563556,1.816663147,0.770818034,0.578117958,0.467727154
16,-21.81,1.322937881,0.327586207,396.8813644,0.396881364,1.918577873,0.837688694,0.595639992,0.485249187
17,-21.85,1.409522836,0.344827586,422.8568508,0.422856851,2.022568326,0.906868151,0.61304549,0.502654685
18,-21.91,1.498416993,0.362068966,449.5250979,0.449525098,2.12878447,0.978440321,0.630367477,0.519976672
19,-21.98,1.589746907,0.379310345,476.9240721,0.476924072,2.237383767,1.052500852,0.64763686,0.537246055
20,-22.02,1.780274953,0.413793103,534.0824859,0.534082486,2.462408924,1.208531787,0.682133971,0.571743166
21,-22.2,1.87978483,0.431034483,563.9354491,0.563935449,2.579202182,1.290758283,0.699417351,0.589026547
22,-22.52,1.982357026,0.448275862,594.7071077,0.594707108,2.69911722,1.375987636,0.716760194,0.60636939
23,-22.55,2.19748543,0.482758621,659.2456289,0.659245629,2.949218246,1.556143418,0.751732816,0.641342012
24,-22.6,2.310490602,0.5,693.1471806,0.693147181,3.079908542,1.651463467,0.76941794,0.659027135
25,-22.66,2.427461668,0.517241379,728.2385004,0.7282385,3.214735545,1.750578595,0.787273877,0.676883073
26,-22.7,2.548687148,0.534482759,764.6061445,0.764606145,3.354018039,1.853747063,0.80533089,0.694940085
27,-22.84,2.674488242,0.551724138,802.3464725,0.802346473,3.498109189,1.961258099,0.823620947,0.713230142
28,-22.87,2.805223952,0.568965517,841.5671857,0.841567186,3.647402111,2.073436599,0.842178158,0.731787354
29,-22.93,2.941297267,0.586206897,882.3891802,0.88238918,3.80233654,2.190648799,0.861039273,0.750648468
30,-23.1,3.231335191,0.620689655,969.4005572,0.969400557,4.131172164,2.441889022,0.899836973,0.789446169
31,-23.13,3.386401909,0.637931034,1015.920573,1.015920573,4.306267921,2.576926702,0.919866012,0.809475207
32,-23.2,3.54903579,0.655172414,1064.710737,1.064710737,4.489421473,2.719040912,0.940385683,0.829994878
33,-23.33,3.720013438,0.672413793,1116.004031,1.116004031,4.681470697,2.868946983,0.961457259,0.851066454
34,-23.37,3.900237509,0.689655172,1170.071253,1.170071253,4.883388036,3.027477786,0.983150527,0.872759722
35,-23.57,4.090765555,0.706896552,1227.229666,1.227229666,5.096311315,3.1956106,1.00554576,0.895154955
36,-23.63,4.292847628,0.724137931,1287.854288,1.287854288,5.321583891,3.374502169,1.028736263,0.918345458
37,-23.66,4.73795227,0.75862069,1421.385681,1.421385681,5.815914863,3.770380481,1.077962593,0.967571788
38,-23.71,4.984978844,0.775862069,1495.493653,1.495493653,6.089265115,3.991083377,1.104286271,0.993895466
39,-23.76,5.859526392,0.827586207,1757.857918,1.757857918,7.052120434,4.777323154,1.192594042,1.082203238
40,-23.78,6.210728111,0.844827586,1863.218433,1.863218433,7.436912218,5.094934808,1.226184107,1.115793302
41,-24,6.60333823,0.862068966,1981.001469,1.981001469,7.865967125,5.451100139,1.262628895,1.152238091
42,-24.08,7.048442872,0.879310345,2114.532861,2.114532861,8.351102325,5.856174223,1.302659454,1.192268649
43,-24.26,7.562278471,0.896551724,2268.683541,2.268683541,8.909608545,6.325339202,1.347330074,1.236939269
44,-24.44,8.170016994,0.913793103,2451.005098,2.451005098,9.568264703,6.882160089,1.398247709,1.287856905
45,-24.65,8.913828831,0.931034483,2674.148649,2.674148649,10.37188184,7.566166624,1.458053012,1.347662208
46,-24.68,9.872769073,0.948275862,2961.830722,2.961830722,11.40435394,8.451575013,1.531584864,1.42119406
47,-24.79,11.22431943,0.965517241,3367.29583,3.36729583,12.85372045,9.705309224,1.629401014,1.519010209
48,-24.95,13.53481004,0.982758621,4060.443011,4.060443011,15.31865726,11.86135361,1.78384723,1.673456425
0,-13.7,0.068359687,0.014084507,14.18463499,0.014184635,0.267060149,3.76E-05,0.198700463,0.068322047
1,-13.75,0.137703,0.028169014,28.57337244,0.028573372,0.392383626,0.013400789,0.254680626,0.124302211
2,-14.43,0.20805866,0.042253521,43.17217187,0.043172172,0.506169993,0.040325742,0.298111333,0.167732918
3,-14.8,0.279456663,0.056338028,57.98725765,0.057987258,0.614590743,0.074700999,0.335134079,0.204755664
4,-16.63,0.351928362,0.070422535,73.02513501,0.073025135,0.720049449,0.114185689,0.368121088,0.237742673
5,-16.68,0.500225512,0.098591549,103.7967937,0.103796794,0.926575651,0.204253787,0.42635014,0.295971724
6,-16.75,0.576121208,0.112676056,119.5451507,0.119545151,1.028902392,0.253718439,0.452781184,0.322402769
7,-16.78,0.653231287,0.126760563,135.545492,0.135545492,1.131136522,0.305704466,0.477905235,0.34752682
8,-16.85,0.731595243,0.14084507,151.8060129,0.151806013,1.233554935,0.360013965,0.501959692,0.371581277
9,-16.87,0.974635501,0.183098592,202.2368665,0.202236866,1.54395055,0.535698867,0.569315049,0.438936634
10,-16.92,1.058451129,0.197183099,219.6286092,0.219628609,1.648995798,0.598284875,0.590544669,0.460166254
11,-17.01,1.230586467,0.225352113,255.3466918,0.255346692,1.86224176,0.729309588,0.631655293,0.501276878
12,-17.06,1.409098619,0.253521127,292.3879635,0.292387963,2.080449595,0.868126058,0.671350976,0.540972561
13,-17.11,1.500897149,0.267605634,311.4361585,0.311436158,2.19168142,0.940491294,0.690784271,0.560405856
14,-17.15,1.689912634,0.295774648,350.6568716,0.350656872,2.418921291,1.091282392,0.729008657,0.598630242
15,-17.19,1.886645138,0.323943662,391.4788661,0.391478866,2.653229816,1.250438875,0.766584678,0.636206263
16,-17.22,2.091751714,0.352112676,434.0384806,0.434038481,2.895479035,1.418402807,0.803727322,0.673348907
17,-17.3,2.305977075,0.38028169,478.4902431,0.478490243,3.146601175,1.59573139,0.8406241,0.710245685
18,-17.38,2.416769934,0.394366197,501.4797613,0.501479761,3.275803753,1.68811453,0.859033819,0.728655404
19,-17.42,2.530169922,0.408450704,525.0102588,0.525010259,3.407614685,1.783103573,0.877444764,0.747066349
20,-17.46,2.6463027,0.422535211,549.1078103,0.54910781,3.542179276,1.88080454,0.895876576,0.765498161
21,-17.5,2.765303243,0.436619718,573.8004229,0.573800423,3.679651863,1.981333038,0.91434862,0.783970205
22,-17.53,2.887316775,0.450704225,599.1182309,0.599118231,3.820196925,2.084815042,0.932880149,0.802501734
23,-17.57,3.141021515,0.478873239,651.7619644,0.651761964,4.111220564,2.301200881,0.970199049,0.839820634
24,-17.66,3.273064764,0.492957746,679.1609386,0.679160939,4.262090534,2.41441741,0.989025769,0.858647354
25,-17.7,3.548527,0.521126761,736.3193524,0.736319352,4.575642739,2.651789676,1.027115739,0.896737324
26,-17.82,3.692396702,0.535211268,766.1723156,0.766172316,4.738818634,2.776353185,1.046421932,0.916043517
27,-17.86,3.993699627,0.563380282,828.6926726,0.828692673,5.079371296,3.038406372,1.08567167,0.955293254
28,-17.93,4.151722869,0.577464789,861.4824954,0.861482495,5.257387975,3.176436179,1.105665106,0.975286691
29,-18,4.484218636,0.605633803,930.4753669,0.930475367,5.630745273,3.468070413,1.146526637,1.016148222
30,-18.13,4.659484391,0.61971831,966.843011,0.966843011,5.826940526,3.62240667,1.167456135,1.03707772
31,-18.2,4.841365489,0.633802817,1004.583339,1.004583339,6.030128957,3.782980436,1.188763468,1.058385053
32,-18.26,5.030380974,0.647887324,1043.804052,1.043804052,6.240867609,3.950272754,1.210486635,1.08010822
33,-18.43,5.227113478,0.661971831,1084.626047,1.084626047,6.459780969,4.124824403,1.232667491,1.102289075
34,-18.6,5.432220054,0.676056338,1127.185661,1.127185661,6.687572478,4.307246045,1.255352424,1.124974009
35,-18.66,5.870638262,0.704225352,1218.157439,1.218157439,7.173086142,4.698568796,1.302447881,1.172069466
36,-18.8,6.105771583,0.718309859,1266.947603,1.266947603,7.432753818,4.909167763,1.326982235,1.19660382
37,-18.83,6.352968183,0.732394366,1318.240898,1.318240898,7.705239301,5.131075479,1.352271118,1.221892703
38,-19.38,6.613533104,0.746478873,1372.308119,1.372308119,7.991933616,5.365511008,1.378400511,1.248022096
39,-19.4,6.88899534,0.76056338,1429.466533,1.429466533,8.294465334,5.61390376,1.405469994,1.275091579
40,-20.27,7.181162192,0.774647887,1490.091155,1.490091155,8.61475817,5.877944629,1.433595978,1.303217563
41,-20.4,7.492191209,0.788732394,1554.629676,1.554629676,8.955107154,6.15965368,1.462915944,1.332537529
42,-20.43,7.824686976,0.802816901,1623.622547,1.623622547,9.318281088,6.461471278,1.493594113,1.363215697
43,-22.53,8.181833829,0.816901408,1697.73052,1.69773052,9.707662984,6.78638309,1.525829154,1.395450739
44,-22.96,8.567581818,0.830985915,1777.773227,1.777773227,10.12744674,7.138095316,1.559864917,1.429486502
45,-23.03,8.986913755,0.845070423,1864.784604,1.864784604,10.58291946,7.521286467,1.596005703,1.465627288
46,-23.49,9.446239923,0.85915493,1960.094784,1.960094784,11.08087858,7.94197968,1.634638658,1.504260243
47,-23.79,9.954001444,0.873239437,2065.4553,2.0654553,11.63026913,8.408112173,1.676267686,1.545889271
48,-24.12,10.52163053,0.887323944,2183.238335,2.183238335,12.24319742,8.930442057,1.72156689,1.591188474
49,-24.23,11.16515532,0.901408451,2316.769728,2.316769728,12.93662425,9.524064796,1.771468935,1.64109052
50,-24.31,11.90805016,0.915492958,2470.920408,2.470920408,13.7353703,10.21110844,1.827320137,1.696941722
51,-24.46,12.78670826,0.929577465,2653.241965,2.653241965,14.67788255,11.02591239,1.891174288,1.760795873
52,-25.07,13.86209887,0.943661972,2876.385516,2.876385516,15.82850794,12.02606822,1.966409069,1.836030654
53,-25.2,15.2485185,0.957746479,3164.067588,3.164067588,17.30773763,13.31967778,2.059219134,1.928840719
54,-25.58,17.20256721,0.971830986,3569.532696,3.569532696,19.38570045,15.14981239,2.183133233,2.052754818
55,-25.63,20.54303555,0.985915493,4262.679877,4.262679877,22.9226873,18.29376222,2.379651744,2.249273329
0,-16.69,0.056169646,0.013888889,13.98624197,0.013986242,0.219448163,3.08E-05,0.163278516,0.056138846
1,-17.81,0.113136052,0.027777778,28.17087697,0.028170877,0.322406621,0.011005153,0.209270569,0.102130899
2,-18.3,0.170922146,0.041666667,42.55961442,0.042559614,0.415868794,0.033115168,0.244946648,0.137806978
3,-19.15,0.229551863,0.055555556,57.15841384,0.057158414,0.504905876,0.06133752,0.275354013,0.168214343
4,-19.31,0.289050199,0.069444444,71.97349963,0.0719735,0.591492463,0.093747605,0.302442264,0.195302594
5,-19.53,0.349443281,0.083333333,87.01137699,0.087011377,0.676652432,0.1293738,0.327209151,0.220069482
6,-19.71,0.41075843,0.097222222,102.2788491,0.102278849,0.761004933,0.167651597,0.350246503,0.243106833
7,-19.76,0.47302424,0.111111111,117.7830357,0.117783036,0.844963862,0.208224287,0.371939623,0.264799953
8,-19.81,0.536270653,0.125,133.5313926,0.133531393,0.928826802,0.250854174,0.392556149,0.28541648
9,-19.84,0.600529052,0.138888889,149.531734,0.149531734,1.012820184,0.29537759,0.412291132,0.305151462
10,-19.97,0.665832349,0.152777778,165.7922548,0.165792255,1.097124457,0.34167991,0.431292108,0.324152439
11,-20.35,0.732215088,0.166666667,182.3215568,0.182321557,1.181889158,0.389680687,0.44967407,0.342534401
12,-20.46,0.799713555,0.180555556,199.1286751,0.199128675,1.267242436,0.439324343,0.467528882,0.360389212
13,-20.64,0.868365897,0.194444444,216.2231085,0.216223108,1.35329738,0.490574085,0.484931482,0.377791813
14,-20.87,0.938212254,0.208333333,233.6148512,0.233614851,1.440156377,0.543407801,0.501944123,0.394804453
15,-21.14,1.009294893,0.222222222,251.3144283,0.251314428,1.527914234,0.597815222,0.518619341,0.411479671
16,-21.17,1.081658369,0.236111111,269.3329338,0.269332934,1.616660484,0.653795923,0.535002116,0.427862446
17,-21.22,1.155349689,0.25,287.6820725,0.287682072,1.706481146,0.711357901,0.551131457,0.443991788
18,-21.51,1.230418496,0.263888889,306.3742055,0.306374205,1.797460105,0.770516557,0.567041609,0.459901939
19,-21.55,1.306917271,0.277777778,325.4224004,0.3254224,1.889680237,0.831293975,0.582762966,0.475623296
20,-21.61,1.464430175,0.305555556,364.6431136,0.364643114,2.078175992,0.957824028,0.613745817,0.506606147
21,-21.64,1.712925772,0.347222222,426.5185173,0.426518517,2.372337669,1.160653546,0.659411896,0.552272226
22,-21.67,1.799296074,0.361111111,448.0247225,0.448024723,2.473794226,1.231937593,0.674498152,0.567358482
23,-21.81,2.164644581,0.416666667,538.9965007,0.538996501,2.899271397,1.537157435,0.734626816,0.627487146
24,-21.85,2.261421897,0.430555556,563.0940523,0.563094052,3.011106658,1.618876805,0.749684761,0.642545091
25,-21.88,2.462266959,0.458333333,613.1044729,0.613104473,3.242206492,1.789467096,0.779939533,0.672799863
26,-22.16,2.566586182,0.472222222,639.0799593,0.639079959,3.361753207,1.878558827,0.795167025,0.688027355
27,-22.26,2.673687576,0.486111111,665.7482064,0.665748206,3.484169564,1.970345257,0.810481988,0.703342319
28,-22.29,2.783723617,0.5,693.1471806,0.693147181,3.609623988,2.064962915,0.825900372,0.718760702
29,-22.4,2.896859669,0.513888889,721.3180575,0.721318058,3.73829826,2.162560748,0.841438591,0.734298921
30,-22.44,3.133166898,0.541666667,780.1585576,0.780158558,4.006110233,2.367363232,0.872943336,0.765803666
31,-22.47,3.384252669,0.569444444,842.6789145,0.842678915,4.28939483,2.586250177,0.905142161,0.798002491
32,-22.52,3.515938704,0.583333333,875.4687374,0.875468737,4.437490695,2.701526383,0.921551991,0.814412321
33,-22.58,3.652089514,0.597222222,909.370289,0.909370289,4.590287706,2.821030993,0.938198191,0.831058522
34,-22.61,3.939073305,0.625,980.829253,0.980829253,4.911371624,3.073914657,0.972298318,0.865158649
35,-22.7,4.090640888,0.638888889,1018.569581,1.018569581,5.08044778,3.207973665,0.989806892,0.882667223
36,-22.74,4.248153792,0.652777778,1057.790294,1.057790294,5.25581565,3.347631603,1.007661858,0.900522188
37,-22.78,4.412097545,0.666666667,1098.612289,1.098612289,5.437995178,3.493339581,1.025897634,0.918757964
38,-23.11,4.583019691,0.680555556,1141.171903,1.141171903,5.627572085,3.645606967,1.044552394,0.937412724
39,-23.21,4.761540826,0.694444444,1185.623666,1.185623666,5.825209579,3.805011743,1.063668753,0.956529083
40,-23.32,4.948368198,0.708333333,1232.143681,1.232143681,6.031662787,3.972213279,1.083294589,0.976154919
41,-23.36,5.144312632,0.722222222,1280.933845,1.280933845,6.247796708,4.147968226,1.103484076,0.996344406
42,-23.47,5.567447233,0.75,1386.294361,1.386294361,6.713257388,4.528776748,1.145810155,1.038670485
43,-23.49,6.299662321,0.791666667,1568.615918,1.568615918,7.515078739,5.191385573,1.215416418,1.108276748
44,-23.65,6.576742126,0.805555556,1637.608789,1.637608789,7.817434515,5.443189407,1.240692389,1.13355272
45,-23.77,6.874364504,0.819444444,1711.716762,1.711716762,8.141620578,5.7142481,1.267256074,1.160116404
46,-23.81,7.195821162,0.833333333,1791.759469,1.791759469,8.491130021,6.007651971,1.29530886,1.18816919
47,-23.95,7.545264443,0.847222222,1878.770846,1.878770846,8.870366535,6.32730202,1.325102092,1.217962423
48,-24.16,8.35117085,0.875,2079.441542,2.079441542,9.742456415,7.067024955,1.391285565,1.284145895
49,-24.27,8.82419509,0.888888889,2197.224577,2.197224577,10.25284408,7.502685765,1.428648995,1.321509325
50,-24.42,9.360465743,0.902777778,2330.75597,2.33075597,10.83028217,7.997788983,1.46981643,1.36267676
51,-24.49,10.71175987,0.930555556,2667.228207,2.667228207,12.28035737,9.250302034,1.568597501,1.461457831
52,-24.63,11.60791871,0.944444444,2890.371758,2.890371758,13.23861794,10.08435914,1.630699238,1.523559568
53,-24.79,12.7632684,0.958333333,3178.05383,3.17805383,14.47059296,11.1630835,1.70732457,1.6001849
54,-25.2,14.39164232,0.972222222,3583.518938,3.583518938,16.20129633,12.68912799,1.809654005,1.702514335
55,-25.7,17.17536594,0.986111111,4276.666119,4.276666119,19.14735337,15.31051818,1.97198743,1.864847761
0,-12.71,0.079528624,0.019607843,19.8026273,0.019802627,0.310264213,4.90E-05,0.23073559,0.079479585
1,-12.96,0.160663994,0.039215686,40.00533461,0.040005335,0.456752396,0.015831597,0.296088402,0.144832397
2,-13.13,0.243472377,0.058823529,60.62462182,0.060624622,0.590491827,0.047708931,0.34701945,0.195763445
3,-13.32,0.328024221,0.078431373,81.67803101,0.081678031,0.718662169,0.088642277,0.390637948,0.239381944
4,-13.38,0.414394523,0.098039216,103.1842362,0.103184236,0.844083706,0.135961345,0.429689183,0.278433178
5,-13.46,0.502663225,0.117647059,125.163143,0.125163143,0.968242072,0.188340381,0.465578848,0.314322843
6,-13.56,0.592915658,0.137254902,147.6359988,0.147635999,1.092057658,0.245029662,0.499142,0.347885996
7,-13.6,0.876520345,0.196078431,218.253566,0.218253566,1.467083228,0.437213468,0.590562882,0.439306878
8,-13.63,1.077365408,0.235294118,268.2639866,0.268263987,1.72388392,0.582102901,0.646518512,0.495262507
9,-13.72,1.181684631,0.254901961,294.239473,0.294239473,1.855203753,0.659421513,0.673519122,0.522263118
10,-13.76,1.288786024,0.274509804,320.9077201,0.32090772,1.988812336,0.740015717,0.700026312,0.548770308
11,-13.8,1.398822065,0.294117647,348.3066943,0.348306694,2.124957925,0.82394221,0.72613586,0.574879856
12,-14.03,1.511958117,0.31372549,376.4775712,0.376477571,2.263888927,0.911283312,0.75193081,0.600674805
13,-14.07,1.628373928,0.333333333,405.4651081,0.405465108,2.405858517,1.002145344,0.777484589,0.626228584
14,-14.13,1.748265346,0.352941176,435.3180713,0.435318071,2.551128704,1.096657993,0.802863357,0.651607353
15,-14.32,1.871846305,0.37254902,466.0897299,0.46608973,2.699974132,1.194974483,0.828127827,0.676871822
16,-14.46,1.999351117,0.392156863,497.8384282,0.497838428,2.852685827,1.297272412,0.85333471,0.702078705
17,-14.49,2.131037153,0.411764706,530.6282511,0.530628251,3.009575069,1.403755241,0.878537916,0.727281912
18,-14.74,2.267187963,0.431372549,564.5298027,0.564529803,3.170977534,1.514654396,0.903789572,0.752533567
19,-15.43,2.408116958,0.450980392,599.6211225,0.599621123,3.337257877,1.630232044,0.929140919,0.777884914
20,-15.46,2.554171754,0.470588235,635.9887667,0.635988767,3.508814903,1.750784609,0.954643149,0.803387145
21,-17.25,2.705739336,0.490196078,673.7290947,0.673729095,3.686087539,1.876647137,0.980348203,0.829092199
22,-17.8,2.86325224,0.509803922,712.9498079,0.712949808,3.869561814,2.008198671,1.006309573,0.855053569
23,-18.21,3.027195993,0.529411765,753.7718024,0.753771802,4.059779136,2.145868855,1.032583143,0.881327138
24,-19.27,3.19811814,0.549019608,796.3314168,0.796331417,4.257346235,2.290146049,1.059228095,0.907972091
25,-19.37,3.376639275,0.568627451,840.7831794,0.840783179,4.462947211,2.441587342,1.086307937,0.935051932
26,-19.93,3.563466647,0.588235294,887.303195,0.887303195,4.677358321,2.600830976,1.113891675,0.96263567
27,-20.24,3.759411081,0.607843137,936.0933592,0.936093359,4.901466295,2.768611871,1.142055214,0.99079921
28,-20.31,3.965408247,0.62745098,987.3866536,0.987386654,5.136291295,2.945781204,1.170883048,1.019627043
29,-20.58,4.182545682,0.647058824,1041.453875,1.041453875,5.383016027,3.133331341,1.200470345,1.049214341
30,-20.78,4.412097545,0.666666667,1098.612289,1.098612289,5.643023124,3.33242797,1.230925579,1.079669575
31,-20.83,4.655569922,0.68627451,1159.23691,1.15923691,5.917943815,3.544452033,1.262373893,1.111117889
32,-20.9,4.91476077,0.705882353,1223.775432,1.223775432,6.209722259,3.771055284,1.29496149,1.143705485
33,-21.23,5.191840575,0.725490196,1292.768303,1.292768303,6.520702044,4.01423511,1.328861469,1.177605464
34,-21.33,5.489462953,0.745098039,1366.876275,1.366876275,6.853744696,4.276437214,1.364281744,1.213025739
35,-21.35,5.81091961,0.764705882,1446.918983,1.446918983,7.212395629,4.560699595,1.401476019,1.250220015
36,-21.65,6.160362891,0.784313725,1533.93036,1.53393036,7.601122299,4.870859488,1.440759407,1.289503403
37,-21.82,6.543134698,0.803921569,1629.24054,1.62924054,8.025665974,5.211859426,1.482531276,1.331275271
38,-21.92,6.966269299,0.823529412,1734.601055,1.734601055,8.493579125,5.590215476,1.527309827,1.376053822
39,-22.03,7.439293538,0.843137255,1852.384091,1.852384091,9.015080076,6.014763005,1.575786538,1.424530534
40,-22.31,8.594643227,0.882352941,2140.066164,2.140066164,10.28271744,7.057825017,1.688074215,1.53681821
41,-22.34,10.22301716,0.921568627,2545.531272,2.545531272,12.05721999,8.540070321,1.834202839,1.682946834
42,-22.44,11.37836684,0.941176471,2833.213344,2.833213344,13.30928259,9.598707102,1.930915746,1.779659741
43,-22.78,13.00674077,0.960784314,3238.678452,3.238678452,15.06597541,11.09876214,2.059234636,1.907978632
44,-23.37,15.79046439,0.980392157,3931.825633,3.931825633,18.05168272,13.68050206,2.261218335,2.10996233
0,-16.11,0.18087094,0.020408163,20.6192872,0.020619287,0.705488213,0.000113317,0.524617273,0.180757624
1,-16.77,0.365549968,0.040816327,41.6726964,0.041672696,1.038873618,0.036085968,0.67332365,0.329464
2,-17.19,0.554200891,0.06122449,63.17890162,0.063178902,1.343491751,0.10876968,0.78929086,0.445431211
3,-18.54,0.944128633,0.102040816,107.6306642,0.107630664,1.92184719,0.310269726,0.977718557,0.633858908
4,-19.2,1.145791074,0.12244898,130.6201824,0.130620182,2.205404757,0.43003704,1.059613683,0.715754034
5,-20.26,1.352198946,0.142857143,154.1506798,0.15415068,2.488459269,0.559798272,1.136260323,0.792400674
6,-20.61,1.563580977,0.163265306,178.2482314,0.178248231,2.772479853,0.698541751,1.208898875,0.865039226
7,-20.89,1.780182842,0.183673469,202.940844,0.202940844,3.058578254,0.84564708,1.278395411,0.934535762
8,-20.99,2.002268877,0.204081633,228.258652,0.228258652,3.347654686,1.000742717,1.345385809,1.00152616
9,-21.13,2.230124021,0.224489796,254.2341384,0.254234138,3.640479995,1.163627696,1.410355974,1.066496324
10,-21.15,2.464056013,0.244897959,280.9023855,0.280902385,3.937745751,1.334225924,1.473689738,1.129830089
11,-21.46,2.704397892,0.265306122,308.3013597,0.30830136,4.240096986,1.512558447,1.535699094,1.191839445
12,-21.55,2.951510848,0.285714286,336.4722366,0.336472237,4.548155019,1.698726326,1.596644171,1.252784522
13,-21.78,3.205787487,0.306122449,365.4597735,0.365459773,4.862534445,1.892900178,1.656746958,1.312887309
14,-21.96,3.467655585,0.326530612,395.3127366,0.395312737,5.18385665,2.095314168,1.716201065,1.372341416
