Datetime,Date,Time,Dry Bulb Temperature,Dew Point Temperature,Grass Temperature,Concrete Temperature,10cm Soil Temperature,Rainfall Total since 0900,Radiation Total since 0900,Humidity,hourly_rain,jd,rain
2016-09-16 19:00:00,16-9-2016,19:00,14.4,10.0,12.85,14.53,16.46,2.2,6644.5,74.9,0.0,2457648.29167,dry
2016-09-16 20:00:00,16-9-2016,20:00,13.68,10.47,12.7,14.18,15.81,2.2,6638.4,80.9,0.0,2457648.33333,dry
2016-09-16 21:00:00,16-9-2016,21:00,13.44,9.91,11.69,13.11,15.49,2.2,6633.7,79.2,0.0,2457648.375,dry
2016-09-16 22:00:00,16-9-2016,22:00,12.7,9.77,11.26,12.38,15.05,2.2,6626.7,82.3,0.0,2457648.41667,dry
2016-09-16 23:00:00,16-9-2016,23:00,12.68,9.96,11.94,12.9,14.73,2.2,6622.3,83.5,0.0,2457648.45833,dry
2016-09-17 00:00:00,17-9-2016,00:00,12.6,9.75,11.83,12.84,14.58,2.2,6619.5,82.8,0.0,2457648.5,dry
2016-09-17 01:00:00,17-9-2016,01:00,12.0,9.42,10.85,11.87,14.38,2.2,6614.5,84.2,0.0,2457648.54167,dry
2016-09-17 02:00:00,17-9-2016,02:00,11.68,9.37,11.15,12.01,14.07,2.2,6609.0,85.7,0.0,2457648.58333,dry
2016-09-17 03:00:00,17-9-2016,03:00,12.3,9.43,11.81,12.52,13.95,2.2,6607.4,82.6,0.0,2457648.625,dry
2016-09-17 04:00:00,17-9-2016,04:00,12.4,9.44,11.88,12.59,13.9,2.2,6605.4,82.1,0.0,2457648.66667,dry
2016-09-17 05:00:00,17-9-2016,05:00,12.59,9.19,11.99,12.59,13.83,2.2,6603.5,79.8,0.0,2457648.70833,dry
2016-09-17 06:00:00,17-9-2016,06:00,12.5,9.19,11.95,12.52,13.72,2.2,6604.0,80.2,0.0,2457648.75,dry
2016-09-17 07:00:00,17-9-2016,07:00,12.32,9.24,12.3,12.94,13.63,2.2,6679.8,81.5,0.0,2457648.79167,dry
2016-09-17 08:00:00,17-9-2016,08:00,12.62,9.24,13.16,13.76,13.68,2.2,6874.9,79.9,0.0,2457648.83333,dry
2016-09-17 09:00:00,17-9-2016,09:00,13.48,10.06,15.42,15.95,13.86,2.2,7291.7,79.7,0.0,2457648.875,dry
2016-09-17 10:00:00,17-9-2016,10:00,13.81,10.17,15.81,16.92,14.27,0.0,594.1,79.0,0.0,2457648.91667,dry
2016-09-17 11:00:00,17-9-2016,11:00,14.69,10.56,20.35,21.73,14.67,0.0,1496.5,76.2,0.0,2457648.95833,dry
2016-09-17 12:00:00,17-9-2016,12:00,15.66,10.49,20.37,23.47,15.83,0.0,3452.7,71.3,0.0,2457649.0,dry
2016-09-17 13:00:00,17-9-2016,13:00,17.57,11.35,25.27,28.35,16.79,0.0,5484.4,66.9,0.0,2457649.04167,dry
2016-09-17 14:00:00,17-9-2016,14:00,17.43,9.98,20.65,24.08,17.49,0.0,6888.9,61.6,0.0,2457649.08333,dry
2016-09-17 15:00:00,17-9-2016,15:00,18.05,10.81,21.75,25.24,18.03,0.0,8379.5,62.6,0.0,2457649.125,dry
2016-09-17 16:00:00,17-9-2016,16:00,17.98,10.07,22.38,25.27,18.37,0.0,9553.0,59.8,0.0,2457649.16667,dry
2016-09-17 17:00:00,17-9-2016,17:00,17.77,9.67,21.29,22.88,18.45,0.0,10474.1,59.0,0.0,2457649.20833,dry
2016-09-17 18:00:00,17-9-2016,18:00,15.5,9.71,13.4,18.29,17.9,0.0,10774.2,68.4,0.0,2457649.25,dry
2016-09-17 19:00:00,17-9-2016,19:00,13.57,9.86,9.1,14.96,17.07,0.0,10784.5,78.2,0.0,2457649.29167,dry
2016-09-17 20:00:00,17-9-2016,20:00,12.72,9.96,8.14,13.38,16.27,0.0,10775.5,83.3,0.0,2457649.33333,dry
2016-09-17 21:00:00,17-9-2016,21:00,10.83,9.58,8.97,12.51,15.6,0.0,10767.8,92.0,0.0,2457649.375,dry
2016-09-17 22:00:00,17-9-2016,22:00,10.5,9.24,7.13,11.39,15.04,0.0,10760.0,91.9,0.0,2457649.41667,dry
2016-09-17 23:00:00,17-9-2016,23:00,9.85,9.13,6.83,10.75,14.55,0.0,10752.9,95.3,0.0,2457649.45833,dry
2016-09-18 00:00:00,18-9-2016,00:00,9.76,9.25,7.7,10.54,14.12,0.0,10745.8,96.6,0.0,2457649.5,dry
2016-09-18 01:00:00,18-9-2016,01:00,9.74,9.31,5.98,9.8,13.77,0.0,10738.8,97.1,0.0,2457649.54167,dry
2016-09-18 02:00:00,18-9-2016,02:00,9.32,8.79,6.47,9.51,13.43,0.0,10731.8,96.5,0.0,2457649.58333,dry
2016-09-18 03:00:00,18-9-2016,03:00,9.6,9.24,8.03,9.58,13.14,0.0,10724.7,97.6,0.0,2457649.625,dry
2016-09-18 04:00:00,18-9-2016,04:00,8.57,8.05,6.13,8.8,12.88,0.0,10717.3,96.6,0.0,2457649.66667,dry
2016-09-18 05:00:00,18-9-2016,05:00,8.27,7.99,5.32,8.44,12.61,0.0,10710.2,98.2,0.0,2457649.70833,dry
2016-09-18 06:00:00,18-9-2016,06:00,8.61,8.42,7.29,8.7,12.36,0.0,10708.4,98.7,0.0,2457649.75,dry
2016-09-18 07:00:00,18-9-2016,07:00,9.26,9.15,9.79,9.62,12.2,0.0,10913.1,99.2,0.0,2457649.79167,dry
2016-09-18 08:00:00,18-9-2016,08:00,11.29,10.88,15.89,16.13,12.41,0.0,11485.1,97.3,0.0,2457649.83333,dry
2016-09-18 09:00:00,18-9-2016,09:00,14.09,12.0,20.4,22.03,13.31,0.0,12635.6,87.2,0.0,2457649.875,dry
2016-09-18 10:00:00,18-9-2016,10:00,16.42,10.9,24.92,25.65,14.58,0.0,1621.7,70.0,0.0,2457649.91667,dry
2016-09-18 11:00:00,18-9-2016,11:00,17.88,11.26,26.47,29.29,16.0,0.0,3618.0,65.2,0.0,2457649.95833,dry
2016-09-18 12:00:00,18-9-2016,12:00,19.64,12.13,27.52,31.48,17.45,0.0,5794.1,61.8,0.0,2457650.0,dry
2016-09-18 13:00:00,18-9-2016,13:00,20.34,12.18,28.33,33.03,18.77,0.0,8074.8,59.4,0.0,2457650.04167,dry
2016-09-18 14:00:00,18-9-2016,14:00,20.22,11.7,26.95,31.07,19.87,0.0,10080.4,58.0,0.0,2457650.08333,dry
2016-09-18 15:00:00,18-9-2016,15:00,20.69,10.36,27.03,29.71,20.51,0.0,11847.1,51.5,0.0,2457650.125,dry
2016-09-18 16:00:00,18-9-2016,16:00,20.43,10.73,25.34,26.99,20.67,0.0,13182.8,53.7,0.0,2457650.16667,dry
2016-09-18 17:00:00,18-9-2016,17:00,17.44,11.01,16.36,20.81,20.24,0.0,13835.5,65.9,0.0,2457650.20833,dry
2016-09-18 18:00:00,18-9-2016,18:00,15.73,11.5,14.47,17.9,19.06,0.0,13893.3,75.9,0.0,2457650.25,dry
2016-09-18 19:00:00,18-9-2016,19:00,15.39,11.87,14.54,17.3,18.16,0.0,13896.2,79.5,0.0,2457650.29167,dry
2016-09-18 20:00:00,18-9-2016,20:00,14.87,11.83,14.02,16.68,17.58,0.0,13893.2,82.0,0.0,2457650.33333,dry
2016-09-18 21:00:00,18-9-2016,21:00,14.15,12.0,13.53,15.91,17.13,0.0,13889.7,86.9,0.0,2457650.375,dry
2016-09-18 22:00:00,18-9-2016,22:00,13.97,11.4,11.6,14.96,16.75,0.0,13885.6,84.5,0.0,2457650.41667,dry
2016-09-18 23:00:00,18-9-2016,23:00,13.63,11.6,11.92,14.66,16.37,0.0,13880.5,87.6,0.0,2457650.45833,dry
2016-09-19 00:00:00,19-9-2016,00:00,13.52,12.15,12.09,14.37,16.1,0.0,13876.8,91.4,0.0,2457650.5,dry
2016-09-19 01:00:00,19-9-2016,01:00,13.69,12.62,13.65,15.06,15.91,0.0,13875.4,93.2,0.0,2457650.54167,dry
2016-09-19 02:00:00,19-9-2016,02:00,13.84,12.74,13.73,15.15,15.85,0.0,13874.5,93.1,0.0,2457650.58333,dry
2016-09-19 03:00:00,19-9-2016,03:00,14.02,13.51,13.76,15.0,15.82,0.0,13872.7,96.7,0.0,2457650.625,dry
2016-09-19 04:00:00,19-9-2016,04:00,14.06,13.83,13.82,14.98,15.77,0.2,13871.9,98.5,0.2,2457650.66667,rain
2016-09-19 05:00:00,19-9-2016,05:00,14.36,14.2,14.2,15.07,15.72,1.2,13871.8,98.9,1.0,2457650.70833,rain
2016-09-19 06:00:00,19-9-2016,06:00,14.17,13.98,14.04,14.82,15.65,1.8,13872.1,98.8,0.6,2457650.75,rain
2016-09-19 07:00:00,19-9-2016,07:00,13.65,13.3,13.59,14.52,15.55,2.2,13891.0,97.7,0.4,2457650.79167,rain
2016-09-19 08:00:00,19-9-2016,08:00,13.6,13.09,13.97,14.97,15.45,2.2,13992.8,96.7,0.0,2457650.83333,dry
2016-09-19 09:00:00,19-9-2016,09:00,13.87,12.21,14.83,15.94,15.52,2.2,14382.8,89.7,0.0,2457650.875,dry
2016-09-19 10:00:00,19-9-2016,10:00,14.49,11.79,16.35,18.11,15.83,0.0,720.8,84.0,0.0,2457650.91667,dry
2016-09-19 11:00:00,19-9-2016,11:00,14.73,12.17,16.2,17.89,16.23,0.0,1408.7,84.6,0.0,2457650.95833,dry
2016-09-19 12:00:00,19-9-2016,12:00,15.58,11.92,19.02,21.14,16.55,0.0,2350.2,78.8,0.0,2457651.0,dry
2016-09-19 13:00:00,19-9-2016,13:00,15.96,11.98,17.92,20.35,17.04,0.0,3221.8,77.2,0.0,2457651.04167,dry
2016-09-19 14:00:00,19-9-2016,14:00,16.25,11.81,19.34,21.59,17.12,0.0,3959.8,75.0,0.0,2457651.08333,dry
2016-09-19 15:00:00,19-9-2016,15:00,16.28,11.19,18.51,21.74,17.65,0.0,5277.1,71.8,0.0,2457651.125,dry
2016-09-19 16:00:00,19-9-2016,16:00,15.68,11.13,16.31,19.05,17.54,0.0,5587.0,74.3,0.0,2457651.16667,dry
2016-09-19 17:00:00,19-9-2016,17:00,16.17,12.34,17.61,19.42,17.24,0.0,5921.7,78.0,0.0,2457651.20833,dry
2016-09-19 18:00:00,19-9-2016,18:00,14.85,11.83,13.54,16.45,17.03,0.0,6216.2,82.1,0.0,2457651.25,dry
2016-09-19 19:00:00,19-9-2016,19:00,12.88,11.34,9.83,13.51,16.44,0.0,6225.5,90.3,0.0,2457651.29167,dry
2016-09-19 20:00:00,19-9-2016,20:00,12.38,11.11,10.73,13.02,15.78,0.0,6217.7,92.0,0.0,2457651.33333,dry
2016-09-19 21:00:00,19-9-2016,21:00,12.62,11.42,11.69,13.6,15.41,0.0,6214.1,92.4,0.0,2457651.375,dry
2016-09-19 22:00:00,19-9-2016,22:00,12.84,11.73,12.03,13.54,15.19,0.0,6210.9,93.0,0.0,2457651.41667,dry
2016-09-19 23:00:00,19-9-2016,23:00,12.72,11.77,12.19,13.36,15.01,0.0,6208.4,93.9,0.0,2457651.45833,dry
2016-09-20 00:00:00,20-9-2016,00:00,12.87,11.81,12.27,13.37,14.88,0.0,6205.3,93.3,0.0,2457651.5,dry
2016-09-20 01:00:00,20-9-2016,01:00,12.92,11.85,12.57,13.54,14.77,0.0,6204.0,93.2,0.0,2457651.54167,dry
2016-09-20 02:00:00,20-9-2016,02:00,12.86,11.45,12.35,13.21,14.68,0.0,6201.9,91.1,0.0,2457651.58333,dry
2016-09-20 03:00:00,20-9-2016,03:00,12.79,11.11,12.21,13.05,14.53,0.0,6199.3,89.5,0.0,2457651.625,dry
2016-09-20 04:00:00,20-9-2016,04:00,12.51,10.93,11.94,12.8,14.37,0.0,6196.5,90.1,0.0,2457651.66667,dry
2016-09-20 05:00:00,20-9-2016,05:00,12.04,10.71,11.19,12.19,14.21,0.0,6193.5,91.6,0.0,2457651.70833,dry
2016-09-20 06:00:00,20-9-2016,06:00,11.93,10.92,11.51,12.38,14.03,0.0,6192.7,93.5,0.0,2457651.75,dry
2016-09-20 07:00:00,20-9-2016,07:00,11.95,10.66,12.19,12.98,13.94,0.0,6252.1,91.8,0.0,2457651.79167,dry
2016-09-20 08:00:00,20-9-2016,08:00,12.4,10.95,13.87,14.5,14.01,0.0,6519.5,90.9,0.0,2457651.83333,dry
2016-09-20 09:00:00,20-9-2016,09:00,13.5,11.31,17.29,17.78,14.34,0.0,7096.6,86.6,0.0,2457651.875,dry
2016-09-20 10:00:00,20-9-2016,10:00,14.9,11.73,20.11,20.51,14.86,0.0,959.6,81.0,0.0,2457651.91667,dry
2016-09-20 11:00:00,20-9-2016,11:00,15.39,11.16,20.55,22.13,15.7,0.0,2100.6,75.8,0.0,2457651.95833,dry
2016-09-20 12:00:00,20-9-2016,12:00,15.31,11.71,18.88,21.07,16.31,0.0,2979.9,79.1,0.0,2457652.0,dry
2016-09-20 13:00:00,20-9-2016,13:00,15.28,11.53,18.61,20.79,16.53,0.0,3611.3,78.3,0.0,2457652.04167,dry
2016-09-20 14:00:00,20-9-2016,14:00,15.97,11.78,19.04,21.04,16.81,0.0,4254.9,76.2,0.0,2457652.08333,dry
2016-09-20 15:00:00,20-9-2016,15:00,15.22,11.88,15.97,18.47,16.81,0.0,4528.7,80.4,0.0,2457652.125,dry
2016-09-20 16:00:00,20-9-2016,16:00,14.85,12.36,15.92,18.32,16.7,0.0,4860.1,85.0,0.0,2457652.16667,dry
2016-09-20 17:00:00,20-9-2016,17:00,14.62,12.28,15.76,17.86,16.59,0.0,5091.4,85.9,0.0,2457652.20833,dry
2016-09-20 18:00:00,20-9-2016,18:00,14.14,12.35,14.01,16.27,16.4,0.0,5172.8,89.0,0.0,2457652.25,dry
2016-09-20 19:00:00,20-9-2016,19:00,13.25,11.76,12.23,14.65,16.07,0.0,5172.9,90.7,0.0,2457652.29167,dry
2016-09-20 20:00:00,20-9-2016,20:00,12.75,11.71,11.72,14.28,15.69,0.0,5168.4,93.4,0.0,2457652.33333,dry
2016-09-20 21:00:00,20-9-2016,21:00,12.6,12.04,12.01,14.15,15.43,0.0,5165.5,96.4,0.0,2457652.375,dry
2016-09-20 22:00:00,20-9-2016,22:00,12.09,11.57,11.46,13.61,15.18,0.0,5161.6,96.6,0.0,2457652.41667,dry
2016-09-20 23:00:00,20-9-2016,23:00,12.09,11.68,9.98,12.73,14.98,0.0,5158.2,97.3,0.0,2457652.45833,dry
2016-09-21 00:00:00,21-9-2016,00:00,10.75,10.32,7.15,10.66,14.61,0.0,5151.1,97.2,0.0,2457652.5,dry
2016-09-21 01:00:00,21-9-2016,01:00,10.08,9.85,7.01,10.14,14.08,0.0,5144.0,98.5,0.0,2457652.54167,dry
2016-09-21 02:00:00,21-9-2016,02:00,10.36,10.28,10.06,10.99,13.67,0.0,5138.3,99.4,0.0,2457652.58333,dry
2016-09-21 03:00:00,21-9-2016,03:00,9.94,9.89,9.89,11.05,13.56,0.0,5136.7,99.7,0.0,2457652.625,dry
2016-09-21 04:00:00,21-9-2016,04:00,9.72,9.71,9.75,11.04,13.46,0.0,5134.8,99.9,0.0,2457652.66667,dry
2016-09-21 05:00:00,21-9-2016,05:00,9.81,9.79,9.8,10.96,13.38,0.0,5133.7,99.9,0.0,2457652.70833,dry
2016-09-21 06:00:00,21-9-2016,06:00,9.83,9.81,9.92,11.15,13.29,0.0,5134.0,99.9,0.0,2457652.75,dry
2016-09-21 07:00:00,21-9-2016,07:00,10.35,10.34,10.68,11.86,13.23,0.0,5169.6,99.9,0.0,2457652.79167,dry
2016-09-21 08:00:00,21-9-2016,08:00,10.94,10.92,11.36,12.51,13.29,0.0,5292.0,99.9,0.0,2457652.83333,dry
2016-09-21 09:00:00,21-9-2016,09:00,11.84,11.83,13.37,14.81,13.47,0.0,5590.5,99.9,0.0,2457652.875,dry
2016-09-21 10:00:00,21-9-2016,10:00,13.58,13.56,20.45,21.9,13.99,0.0,918.5,100.0,0.0,2457652.91667,dry
2016-09-21 11:00:00,21-9-2016,11:00,16.97,13.2,24.31,26.85,15.31,0.0,2846.6,78.5,0.0,2457652.95833,dry
2016-09-21 12:00:00,21-9-2016,12:00,17.11,12.49,19.75,21.81,16.34,0.0,4146.3,74.2,0.0,2457653.0,dry
2016-09-21 13:00:00,21-9-2016,13:00,17.47,13.08,19.53,21.85,16.67,0.0,5274.4,75.4,0.0,2457653.04167,dry
2016-09-21 14:00:00,21-9-2016,14:00,18.9,12.78,21.57,23.15,16.93,0.0,6231.9,67.6,0.0,2457653.08333,dry
2016-09-21 15:00:00,21-9-2016,15:00,18.73,13.47,21.75,22.59,17.14,0.0,6996.4,71.5,0.0,2457653.125,dry
2016-09-21 16:00:00,21-9-2016,16:00,18.05,13.0,18.87,20.45,17.22,0.0,7612.5,72.3,0.0,2457653.16667,dry
2016-09-21 17:00:00,21-9-2016,17:00,17.66,13.23,17.38,18.71,17.1,0.0,8007.6,75.3,0.0,2457653.20833,dry
2016-09-21 18:00:00,21-9-2016,18:00,16.65,13.47,15.67,16.69,16.71,0.0,8064.3,81.5,0.0,2457653.25,dry
2016-09-21 19:00:00,21-9-2016,19:00,15.89,14.21,14.91,16.28,16.37,0.6,8063.1,89.8,0.6,2457653.29167,rain
2016-09-21 20:00:00,21-9-2016,20:00,15.33,14.82,14.89,16.02,16.13,2.4,8060.0,96.8,1.8,2457653.33333,rain
2016-09-21 21:00:00,21-9-2016,21:00,15.28,14.79,14.7,15.4,15.95,2.8,8057.3,96.9,0.4,2457653.375,rain
2016-09-21 22:00:00,21-9-2016,22:00,15.11,14.68,14.46,15.01,15.77,2.8,8054.4,97.3,0.0,2457653.41667,dry
2016-09-21 23:00:00,21-9-2016,23:00,14.63,14.33,13.87,14.4,15.6,2.8,8051.2,98.1,0.0,2457653.45833,dry
2016-09-22 00:00:00,22-9-2016,00:00,14.99,14.05,13.59,13.91,15.37,2.8,8046.7,94.1,0.0,2457653.5,dry
2016-09-22 01:00:00,22-9-2016,01:00,14.76,13.49,13.42,13.58,15.13,2.8,8041.0,92.1,0.0,2457653.54167,dry
2016-09-22 02:00:00,22-9-2016,02:00,14.51,13.34,13.45,13.55,14.9,2.8,8035.5,92.6,0.0,2457653.58333,dry
2016-09-22 03:00:00,22-9-2016,03:00,14.21,12.79,12.67,13.12,14.78,2.8,8030.6,91.2,0.0,2457653.625,dry
2016-09-22 04:00:00,22-9-2016,04:00,13.91,12.32,12.62,12.94,14.63,2.8,8025.5,90.1,0.0,2457653.66667,dry
2016-09-22 05:00:00,22-9-2016,05:00,13.91,12.43,12.96,13.16,14.49,2.8,8022.6,90.8,0.0,2457653.70833,dry
2016-09-22 06:00:00,22-9-2016,06:00,13.53,12.77,12.87,13.22,14.41,3.2,8018.9,95.1,0.4,2457653.75,rain
2016-09-22 07:00:00,22-9-2016,07:00,13.42,12.65,12.92,13.38,14.37,3.4,8038.6,95.1,0.2,2457653.79167,rain
2016-09-22 08:00:00,22-9-2016,08:00,13.19,11.8,13.46,14.21,14.41,3.4,8180.9,91.3,0.0,2457653.83333,dry
2016-09-22 09:00:00,22-9-2016,09:00,14.43,11.87,19.45,20.79,14.67,3.4,8866.2,84.6,0.0,2457653.875,dry
2016-09-22 10:00:00,22-9-2016,10:00,14.91,10.37,16.46,18.87,15.34,0.0,1508.8,74.0,0.0,2457653.91667,dry
2016-09-22 11:00:00,22-9-2016,11:00,15.9,9.02,22.45,23.99,15.95,0.0,2849.8,63.7,0.0,2457653.95833,dry
2016-09-22 12:00:00,22-9-2016,12:00,16.74,9.59,23.0,27.21,16.72,0.0,4812.9,62.6,0.0,2457654.0,dry
2016-09-22 13:00:00,22-9-2016,13:00,16.46,9.12,18.52,22.8,17.32,0.0,6182.9,61.8,0.0,2457654.04167,dry
2016-09-22 14:00:00,22-9-2016,14:00,17.14,9.08,22.19,25.53,17.74,0.0,7713.4,59.0,0.0,2457654.08333,dry
2016-09-22 15:00:00,22-9-2016,15:00,16.33,7.24,17.0,21.19,17.87,0.0,8857.6,54.8,0.0,2457654.125,dry
2016-09-22 16:00:00,22-9-2016,16:00,16.39,7.38,20.17,21.7,17.74,0.0,10113.3,55.2,0.0,2457654.16667,dry
2016-09-22 17:00:00,22-9-2016,17:00,14.97,6.4,14.53,17.84,17.3,0.0,10765.7,56.5,0.0,2457654.20833,dry
2016-09-22 18:00:00,22-9-2016,18:00,12.56,6.82,7.85,14.18,16.47,0.0,10889.0,68.0,0.0,2457654.25,dry
2016-09-22 19:00:00,22-9-2016,19:00,10.59,7.22,7.89,12.79,15.63,0.0,10884.7,79.6,0.0,2457654.29167,dry
2016-09-22 20:00:00,22-9-2016,20:00,11.06,7.31,7.29,11.78,15.07,0.0,10879.9,77.7,0.0,2457654.33333,dry
2016-09-22 21:00:00,22-9-2016,21:00,11.51,7.64,8.39,11.17,14.54,0.0,10872.9,77.1,0.0,2457654.375,dry
2016-09-22 22:00:00,22-9-2016,22:00,9.85,7.26,5.88,9.46,13.97,0.0,10862.7,83.9,0.0,2457654.41667,dry
2016-09-22 23:00:00,22-9-2016,23:00,9.5,7.2,6.63,9.09,13.44,0.0,10854.7,85.5,0.0,2457654.45833,dry
2016-09-23 00:00:00,23-9-2016,00:00,10.02,6.35,7.11,8.81,12.95,0.0,10847.0,77.9,0.0,2457654.5,dry
2016-09-23 01:00:00,23-9-2016,01:00,9.27,6.4,6.68,8.3,12.52,0.0,10838.6,82.2,0.0,2457654.54167,dry
2016-09-23 02:00:00,23-9-2016,02:00,9.85,6.78,7.69,8.49,12.2,0.0,10831.4,81.2,0.0,2457654.58333,dry
2016-09-23 03:00:00,23-9-2016,03:00,9.34,6.77,6.12,7.84,11.92,0.0,10823.2,83.9,0.0,2457654.625,dry
2016-09-23 04:00:00,23-9-2016,04:00,9.47,7.08,7.26,8.0,11.66,0.0,10815.6,85.0,0.0,2457654.66667,dry
2016-09-23 05:00:00,23-9-2016,05:00,8.27,6.51,3.94,6.73,11.43,0.0,10806.3,88.7,0.0,2457654.70833,dry
2016-09-23 06:00:00,23-9-2016,06:00,7.98,6.99,3.6,6.23,11.14,0.0,10799.3,93.4,0.0,2457654.75,dry
2016-09-23 07:00:00,23-9-2016,07:00,8.36,7.96,9.21,7.32,10.89,0.0,10930.4,97.3,0.0,2457654.79167,dry
2016-09-23 08:00:00,23-9-2016,08:00,11.11,9.1,12.82,11.58,11.12,0.0,11519.4,87.4,0.0,2457654.83333,dry
2016-09-23 09:00:00,23-9-2016,09:00,13.02,10.21,17.6,17.5,11.87,0.0,12512.2,83.1,0.0,2457654.875,dry
2016-09-23 10:00:00,23-9-2016,10:00,14.87,10.38,21.26,22.27,12.86,0.0,1492.3,74.0,0.0,2457654.91667,dry
2016-09-23 11:00:00,23-9-2016,11:00,16.74,9.45,24.02,25.95,14.08,0.0,3386.5,62.1,0.0,2457654.95833,dry
2016-09-23 12:00:00,23-9-2016,12:00,17.0,7.6,22.22,24.65,15.12,0.0,4971.1,53.9,0.0,2457655.0,dry
2016-09-23 13:00:00,23-9-2016,13:00,18.11,7.77,24.72,27.22,15.76,0.0,6682.1,50.8,0.0,2457655.04167,dry
2016-09-23 14:00:00,23-9-2016,14:00,18.14,8.09,22.94,25.62,16.6,0.0,8380.9,51.8,0.0,2457655.08333,dry
2016-09-23 15:00:00,23-9-2016,15:00,17.33,8.89,17.83,20.7,16.86,0.0,9362.5,57.6,0.0,2457655.125,dry
2016-09-23 16:00:00,23-9-2016,16:00,17.45,9.39,17.9,20.12,16.67,0.0,10207.7,59.1,0.0,2457655.16667,dry
2016-09-23 17:00:00,23-9-2016,17:00,16.26,10.21,15.53,17.35,16.33,0.0,10467.2,67.4,0.0,2457655.20833,dry
2016-09-23 18:00:00,23-9-2016,18:00,15.3,10.18,13.01,14.84,15.77,0.0,10574.3,71.5,0.0,2457655.25,dry
2016-09-23 19:00:00,23-9-2016,19:00,13.67,9.83,11.25,13.19,15.17,0.0,10570.5,77.6,0.0,2457655.29167,dry
2016-09-23 20:00:00,23-9-2016,20:00,13.95,9.89,11.43,12.37,14.63,0.0,10562.9,76.5,0.0,2457655.33333,dry
2016-09-23 21:00:00,23-9-2016,21:00,12.12,9.23,9.83,11.22,14.17,0.0,10555.0,82.5,0.0,2457655.375,dry
2016-09-23 22:00:00,23-9-2016,22:00,11.79,9.02,10.0,10.73,13.73,0.0,10547.6,83.1,0.0,2457655.41667,dry
2016-09-23 23:00:00,23-9-2016,23:00,11.94,8.74,10.19,10.68,13.37,0.0,10540.9,80.7,0.0,2457655.45833,dry
2016-09-24 00:00:00,24-9-2016,00:00,11.56,8.53,9.56,10.02,13.08,0.0,10533.9,81.6,0.0,2457655.5,dry
2016-09-24 01:00:00,24-9-2016,01:00,11.05,8.06,9.27,9.58,12.76,0.0,10526.8,81.8,0.0,2457655.54167,dry
2016-09-24 02:00:00,24-9-2016,02:00,11.39,8.16,9.56,9.68,12.47,0.0,10520.0,80.5,0.0,2457655.58333,dry
2016-09-24 03:00:00,24-9-2016,03:00,11.05,8.32,9.45,9.53,12.26,0.0,10513.3,83.3,0.0,2457655.625,dry
2016-09-24 04:00:00,24-9-2016,04:00,10.8,8.45,9.33,9.42,12.09,0.0,10506.9,85.4,0.0,2457655.66667,dry
2016-09-24 05:00:00,24-9-2016,05:00,10.99,8.98,9.43,9.39,11.93,0.0,10500.7,87.4,0.0,2457655.70833,dry
2016-09-24 06:00:00,24-9-2016,06:00,11.5,9.76,9.95,9.7,11.84,0.0,10497.3,89.0,0.0,2457655.75,dry
2016-09-24 07:00:00,24-9-2016,07:00,11.49,10.14,11.35,10.83,11.86,0.0,10597.5,91.4,0.0,2457655.79167,dry
2016-09-24 08:00:00,24-9-2016,08:00,12.56,10.9,13.46,13.06,12.08,0.0,10966.4,89.6,0.0,2457655.83333,dry
2016-09-24 09:00:00,24-9-2016,09:00,13.41,11.71,15.22,15.34,12.54,0.0,11565.6,89.4,0.0,2457655.875,dry
2016-09-24 10:00:00,24-9-2016,10:00,15.48,12.31,19.29,19.6,13.28,0.0,1035.7,81.0,0.0,2457655.91667,dry
2016-09-24 11:00:00,24-9-2016,11:00,17.62,12.68,20.77,20.83,14.14,0.0,2033.4,72.7,0.0,2457655.95833,dry
2016-09-24 12:00:00,24-9-2016,12:00,18.3,12.61,20.55,20.95,14.93,0.0,3037.4,69.4,0.0,2457656.0,dry
2016-09-24 13:00:00,24-9-2016,13:00,18.6,12.5,21.06,21.55,15.39,0.0,3911.0,67.6,0.0,2457656.04167,dry
2016-09-24 14:00:00,24-9-2016,14:00,19.72,13.06,22.0,22.81,16.02,0.0,5044.9,65.4,0.0,2457656.08333,dry
2016-09-24 15:00:00,24-9-2016,15:00,19.76,11.96,20.36,21.14,16.4,0.0,5772.8,60.7,0.0,2457656.125,dry
2016-09-24 16:00:00,24-9-2016,16:00,19.61,11.68,19.87,20.27,16.36,0.0,6186.2,60.2,0.0,2457656.16667,dry
2016-09-24 17:00:00,24-9-2016,17:00,19.0,11.92,18.2,18.66,16.26,0.0,6464.9,63.5,0.0,2457656.20833,dry
2016-09-24 18:00:00,24-9-2016,18:00,18.42,12.04,16.93,17.14,16.05,0.0,6573.8,66.3,0.0,2457656.25,dry
2016-09-24 19:00:00,24-9-2016,19:00,17.86,12.31,16.57,16.5,15.74,0.0,6571.2,70.0,0.0,2457656.29167,dry
2016-09-24 20:00:00,24-9-2016,20:00,17.74,12.89,16.26,16.01,15.51,0.0,6566.8,73.2,0.0,2457656.33333,dry
2016-09-24 21:00:00,24-9-2016,21:00,17.94,12.82,17.18,16.6,15.37,0.0,6563.7,72.0,0.0,2457656.375,dry
2016-09-24 22:00:00,24-9-2016,22:00,17.59,12.47,16.29,15.84,15.27,0.0,6559.9,71.9,0.0,2457656.41667,dry
