-20.86,7.59E+00
-23.8,7.58E+00
-24.95,7.57E+00
-24.26,7.56E+00
-23.8,7.56E+00
-23.37,7.54E+00
-18.33,7.53E+00
-17.15,7.50E+00
-20.01,7.49E+00
-25.96,7.49E+00
-19.78,7.49E+00
-21.55,7.47E+00
-26.04,7.46E+00
-22.03,7.44E+00
-22.74,7.43E+00
-23.01,7.43E+00
-22.85,7.42E+00
-23.9,7.39E+00
-23.51,7.34E+00
-22.99,7.32E+00
-23.68,7.31E+00
-24.95,7.28E+00
-22.27,7.23E+00
-20.63,7.23E+00
-24.18,7.23E+00
-23.75,7.22E+00
-21.61,7.21E+00
-23.01,7.18E+00
-18.57,7.18E+00
-22.52,7.17E+00
-21.15,7.17E+00
-24.83,7.17E+00
-16.94,7.16E+00
-23.28,7.14E+00
-23.52,7.13E+00
-22.13,7.12E+00
-24.75,7.10E+00
-23.6,7.05E+00
-24.08,7.05E+00
-20.82,7.04E+00
-23.06,7.03E+00
-25.94,7.03E+00
-22.72,7.02E+00
-24.95,7.01E+00
-22.64,7.01E+00
-23.88,7.01E+00
-19.99,7.00E+00
-25.92,7.00E+00
-21.96,7.00E+00
-22.93,6.99E+00
-21.92,6.97E+00
-19.57,6.95E+00
-22.92,6.92E+00
-22.06,6.90E+00
-23.36,6.90E+00
-19.72,6.89E+00
-23.14,6.87E+00
-22.47,6.86E+00
-23.75,6.84E+00
-24.95,6.80E+00
-22.59,6.80E+00
-16.91,6.76E+00
-24.95,6.75E+00
-23.14,6.75E+00
-23.43,6.73E+00
-24.79,6.72E+00
-21.49,6.70E+00
-22.12,6.68E+00
-17.07,6.66E+00
-23.8,6.64E+00
-25.87,6.64E+00
-24.09,6.63E+00
-22.72,6.63E+00
-22.49,6.62E+00
-22.31,6.62E+00
-24.66,6.62E+00
-24,6.60E+00
-22.78,6.58E+00
-23.39,6.58E+00
-23.37,6.57E+00
-18.72,6.55E+00
-18.49,6.55E+00
-21.82,6.54E+00
-19.99,6.54E+00
-22.79,6.54E+00
-25.89,6.54E+00
-16.8,6.54E+00
-24.95,6.50E+00
-23.33,6.49E+00
-19.53,6.48E+00
-23.75,6.47E+00
-22.74,6.47E+00
-22.49,6.44E+00
-23.13,6.41E+00
-22.1,6.40E+00
-23.07,6.38E+00
-16.91,6.38E+00
-17.79,6.37E+00
-23.35,6.37E+00
-20.76,6.33E+00
-24.75,6.30E+00
-21.96,6.29E+00
-23.77,6.28E+00
-21.88,6.28E+00
-25.76,6.27E+00
-24.95,6.26E+00
-22.65,6.26E+00
-22.28,6.25E+00
-18.26,6.24E+00
-22.4,6.23E+00
-23.7,6.23E+00
-21.46,6.23E+00
-23.78,6.21E+00
-22.72,6.20E+00
-29.29,6.19E+00
-22.08,6.19E+00
-22.79,6.18E+00
-24.66,6.16E+00
-21.65,6.16E+00
-23.33,6.14E+00
-22.15,6.14E+00
-23.88,6.13E+00
-23.61,6.13E+00
-23.12,6.12E+00
-19.99,6.11E+00
-25.82,6.11E+00
-22.49,6.10E+00
-23.29,6.10E+00
-23.01,6.09E+00
-21.51,6.09E+00
-19.36,6.06E+00
-24.77,6.03E+00
-23.24,6.03E+00
-22.92,6.03E+00
-16.84,6.01E+00
-24.3,6.01E+00
-18.47,5.94E+00
-23.66,5.94E+00
-25.72,5.93E+00
-18.23,5.93E+00
-22.24,5.91E+00
-22.65,5.90E+00
-24.68,5.90E+00
-23.76,5.86E+00
-16.29,5.85E+00
-22.04,5.84E+00
-22.76,5.84E+00
-22.7,5.83E+00
-21,5.82E+00
-21.35,5.81E+00
-24.6,5.80E+00
-23.52,5.79E+00
-22.37,5.79E+00
-21.43,5.78E+00
-22.96,5.77E+00
-21.66,5.75E+00
-21.95,5.75E+00
-23.27,5.74E+00
-23.18,5.74E+00
-24.46,5.73E+00
-20.45,5.72E+00
-23.15,5.71E+00
-22.08,5.70E+00
-19.95,5.70E+00
-25.77,5.70E+00
-23.85,5.70E+00
-22.59,5.69E+00
-19.36,5.69E+00
-22.78,5.69E+00
-22.2,5.68E+00
-16.84,5.66E+00
-22.97,5.66E+00
-17.37,5.63E+00
-23.6,5.61E+00
-25.65,5.61E+00
-21.63,5.61E+00
-24.6,5.59E+00
-22.08,5.58E+00
-22.57,5.56E+00
-17.76,5.55E+00
-23.76,5.54E+00
-23.07,5.54E+00
-22.73,5.51E+00
-24.55,5.51E+00
-21.33,5.49E+00
-22.31,5.49E+00
-23.52,5.48E+00
-22.32,5.48E+00
-24.3,5.44E+00
-23.01,5.43E+00
-22.89,5.42E+00
-22.95,5.41E+00
-23.22,5.41E+00
-21.82,5.39E+00
-24.6,5.38E+00
-18.37,5.36E+00
-23.11,5.36E+00
-22.71,5.36E+00
-21.91,5.36E+00
-19.36,5.35E+00
-21.29,5.35E+00
-16.47,5.34E+00
-16.81,5.33E+00
-16.1,5.32E+00
-19.95,5.32E+00
-25.64,5.32E+00
-25.58,5.31E+00
-24.46,5.31E+00
-23.7,5.31E+00
-22.01,5.31E+00
-23.54,5.30E+00
-21.62,5.30E+00
-21.3,5.29E+00
-22.81,5.28E+00
-22.08,5.27E+00
-23.76,5.25E+00
-22.54,5.23E+00
-26.3,5.22E+00
-22.57,5.20E+00
-22.25,5.20E+00
-21.23,5.19E+00
-22.09,5.18E+00
-20.76,5.18E+00
-23.27,5.17E+00
-24.42,5.17E+00
-22.06,5.14E+00
-24.43,5.14E+00
-22.21,5.13E+00
-22.82,5.13E+00
-23.44,5.12E+00
-23.12,5.09E+00
-22.55,5.07E+00
-16.12,5.06E+00
-16.72,5.06E+00
-19.25,5.04E+00
-22.47,5.04E+00
-20.95,5.04E+00
-25.34,5.03E+00
-16.81,5.02E+00
-23.05,5.01E+00
-24.12,5.01E+00
-21.78,5.00E+00
-23.33,5.00E+00
-21.81,5.00E+00
-23.71,4.98E+00
-22.04,4.98E+00
-24.42,4.97E+00
-23.66,4.97E+00
-19.91,4.96E+00
-25.55,4.96E+00
-20.28,4.96E+00
-21.72,4.95E+00
-21.46,4.95E+00
-21.17,4.94E+00
-22.08,4.93E+00
-24.32,4.92E+00
-28.84,4.92E+00
-22.96,4.92E+00
-20.9,4.91E+00
-17.72,4.91E+00
-22.44,4.91E+00
-22.54,4.90E+00
-21.54,4.90E+00
-15.87,4.89E+00
-23.11,4.88E+00
-22.81,4.87E+00
-22.79,4.86E+00
-21.97,4.82E+00
-18.2,4.79E+00
-15.99,4.79E+00
-23.04,4.79E+00
-24.39,4.78E+00
-24.42,4.78E+00
-25.18,4.77E+00
-19.21,4.76E+00
-22.67,4.75E+00
-23.66,4.74E+00
-22.38,4.74E+00
-22.07,4.73E+00
-21.08,4.71E+00
-16.81,4.71E+00
-23.31,4.70E+00
-22.18,4.70E+00
-22.04,4.70E+00
-22.96,4.68E+00
-22.05,4.67E+00
-21.74,4.67E+00
-22.9,4.67E+00
-22.5,4.66E+00
-21.78,4.66E+00
-23.12,4.66E+00
-20.83,4.66E+00
-23.77,4.65E+00
-21.54,4.63E+00
-19.91,4.62E+00
-22.54,4.62E+00
-25.4,4.62E+00
-22.71,4.61E+00
-22.4,4.60E+00
-23.11,4.60E+00
-24.42,4.60E+00
-21.1,4.55E+00
-21.44,4.54E+00
-24.29,4.54E+00
-15.44,4.53E+00
-22.71,4.53E+00
-15.77,4.52E+00
-21.97,4.52E+00
-25.04,4.51E+00
-23.66,4.51E+00
-22.72,4.51E+00
-20.74,4.50E+00
-19.15,4.50E+00
-22.96,4.49E+00
-20.95,4.48E+00
-23.18,4.47E+00
-22.15,4.44E+00
-24.34,4.44E+00
-22,4.43E+00
-21.97,4.42E+00
-23.22,4.42E+00
-16.81,4.42E+00
-24.42,4.41E+00
-20.78,4.41E+00
-20.15,4.41E+00
-17.67,4.39E+00
-23.09,4.38E+00
-21.69,4.38E+00
-22.68,4.37E+00
-22.9,4.36E+00
-21.71,4.36E+00
-22.5,4.35E+00
-22.13,4.35E+00
-23.62,4.34E+00
-23.02,4.33E+00
-21.25,4.33E+00
-21.75,4.32E+00
-21.47,4.32E+00
-22.37,4.32E+00
-22.4,4.30E+00
-19.83,4.30E+00
-25.26,4.30E+00
-23.63,4.29E+00
-25.79,4.29E+00
-15.32,4.28E+00
-22.45,4.27E+00
-24.89,4.27E+00
-21.03,4.27E+00
-19.15,4.25E+00
-17.94,4.25E+00
-24.42,4.24E+00
-22.69,4.23E+00
-22.71,4.23E+00
-21.72,4.22E+00
-21.36,4.22E+00
-15.68,4.21E+00
-21.96,4.19E+00
-21.05,4.18E+00
-20.58,4.18E+00
-24.26,4.18E+00
-21.96,4.18E+00
-27.56,4.17E+00
-21.91,4.16E+00
-23.22,4.15E+00
-22.53,4.14E+00
-22.72,4.14E+00
-16.74,4.14E+00
-16.6,4.13E+00
-23.01,4.12E+00
-21.58,4.11E+00
-24.31,4.11E+00
-23.57,4.09E+00
-22.41,4.09E+00
-22.86,4.09E+00
-23.62,4.08E+00
-21.52,4.07E+00
-22.83,4.07E+00
-22.89,4.07E+00
-24.27,4.06E+00
-22.12,4.05E+00
-24.85,4.04E+00
-20.95,4.04E+00
-21.47,4.04E+00
-15.32,4.03E+00
-19.12,4.03E+00
-20.64,4.03E+00
-22.26,4.02E+00
-22.81,4.01E+00
-22.25,4.01E+00
-20.07,3.99E+00
-19.76,3.99E+00
-25.2,3.99E+00
-22.69,3.98E+00
-22.52,3.97E+00
-20.31,3.97E+00
-21.95,3.96E+00
-17.67,3.95E+00
-21.61,3.94E+00
-21.53,3.94E+00
-21.82,3.93E+00
-15.64,3.93E+00
-22.46,3.92E+00
-21.32,3.92E+00
-20.94,3.91E+00
-22.38,3.91E+00
-23.37,3.90E+00
-24.27,3.90E+00
-22.89,3.88E+00
-21.65,3.88E+00
-21.54,3.88E+00
-22.96,3.87E+00
-16.74,3.87E+00
-23.44,3.85E+00
-22.38,3.84E+00
-22.72,3.83E+00
-21.03,3.83E+00
-24.19,3.83E+00
-24.68,3.83E+00
-22.4,3.82E+00
-22.82,3.81E+00
-19.12,3.81E+00
-21.52,3.80E+00
-21.99,3.79E+00
-14.9,3.79E+00
-24.28,3.79E+00
-22.76,3.79E+00
-21.39,3.77E+00
-20.24,3.76E+00
-25.52,3.75E+00
-21.91,3.74E+00
-22.44,3.74E+00
-22.19,3.74E+00
-21.91,3.74E+00
-24.27,3.73E+00
-22.68,3.73E+00
-23.33,3.72E+00
-17.67,3.72E+00
-21.15,3.72E+00
-22.4,3.71E+00
-21.76,3.69E+00
-19.69,3.69E+00
-25.11,3.69E+00
-20.9,3.69E+00
-15.48,3.68E+00
-22.85,3.67E+00
-21.48,3.67E+00
-21.49,3.66E+00
-20.51,3.65E+00
-22.69,3.65E+00
-22.79,3.65E+00
-21.22,3.65E+00
-23.25,3.64E+00
-27.01,3.64E+00
-19.72,3.64E+00
-22.89,3.63E+00
-24.68,3.62E+00
-21.36,3.61E+00
-19.08,3.61E+00
-22.3,3.60E+00
-16.71,3.60E+00
-20.92,3.60E+00
-24.23,3.60E+00
-21.55,3.60E+00
-22.19,3.59E+00
-24.27,3.57E+00
-17.46,3.57E+00
-22.78,3.57E+00
-21.75,3.57E+00
-19.93,3.56E+00
-22.57,3.56E+00
-14.02,3.56E+00
-21.5,3.55E+00
-23.2,3.55E+00
-21.85,3.53E+00
-22.2,3.53E+00
-21.39,3.52E+00
-22.45,3.52E+00
-22.22,3.51E+00
-24.12,3.49E+00
-22.66,3.49E+00
-20.93,3.49E+00
-21.87,3.49E+00
-24.12,3.48E+00
-21.96,3.47E+00
-21.61,3.47E+00
-16.29,3.46E+00
-21.49,3.46E+00
-23.25,3.46E+00
-15.15,3.45E+00
-22.75,3.44E+00
-19.01,3.42E+00
-24.27,3.42E+00
-24.63,3.41E+00
-21.45,3.41E+00
-19.65,3.41E+00
-25.06,3.41E+00
-21.12,3.40E+00
-20.78,3.39E+00
-23.13,3.39E+00
-22.14,3.38E+00
-19.37,3.38E+00
-24.97,3.37E+00
-22.32,3.36E+00
-21.71,3.36E+00
-22.13,3.36E+00
-22.78,3.35E+00
-21.21,3.35E+00
-20.41,3.35E+00
-16.68,3.35E+00
-19.65,3.35E+00
-22.12,3.35E+00
-20.9,3.34E+00
-22.03,3.34E+00
-21.73,3.33E+00
-22.71,3.33E+00
-12.87,3.33E+00
-21.99,3.32E+00
-22.52,3.31E+00
-21.46,3.31E+00
-23.25,3.29E+00
-21.35,3.29E+00
-21.4,3.27E+00
-21.41,3.27E+00
-22.17,3.27E+00
-22.59,3.27E+00
-24.27,3.27E+00
-21.73,3.26E+00
-21.58,3.25E+00
-14.95,3.24E+00
-22.71,3.24E+00
-18.96,3.24E+00
-17.46,3.24E+00
-26.86,3.23E+00
-23.1,3.23E+00
-24.54,3.22E+00
-16.88,3.21E+00
-21.78,3.21E+00
-19.27,3.20E+00
-24.05,3.18E+00
-21.67,3.18E+00
-22.03,3.18E+00
-23.62,3.17E+00
-20.71,3.16E+00
-21.06,3.16E+00
-22.01,3.16E+00
-21.11,3.16E+00
-22.03,3.14E+00
-21.68,3.14E+00
-20.67,3.13E+00
-19.59,3.13E+00
-21.96,3.13E+00
-24.98,3.13E+00
-21.96,3.13E+00
-23.25,3.13E+00
-20.78,3.13E+00
-22.1,3.13E+00
-24.13,3.12E+00
-22.24,3.12E+00
-12.76,3.11E+00
-16.68,3.11E+00
-20.84,3.10E+00
-21.4,3.10E+00
-21.21,3.10E+00
-22.68,3.10E+00
-19.36,3.10E+00
-20.39,3.10E+00
-22.5,3.09E+00
-22.74,3.09E+00
-21.43,3.09E+00
-23.1,3.08E+00
-24.94,3.07E+00
-18.96,3.07E+00
-21.32,3.06E+00
-22.71,3.06E+00
-14.95,3.05E+00
-21.59,3.05E+00
-22.55,3.05E+00
-21.45,3.04E+00
-24.46,3.04E+00
-18.21,3.03E+00
-22.1,3.02E+00
-21.61,3.01E+00
-21.96,2.99E+00
-22.95,2.98E+00
-23.92,2.97E+00
-21.23,2.97E+00
-24.13,2.95E+00
-21.72,2.95E+00
-21.55,2.95E+00
-16.14,2.95E+00
-21.66,2.95E+00
-20.86,2.94E+00
-22.93,2.94E+00
-21.37,2.94E+00
-17.42,2.94E+00
-22.03,2.93E+00
-21.93,2.91E+00
-20.13,2.91E+00
-22.03,2.90E+00
-22.02,2.90E+00
-18.96,2.90E+00
-20.78,2.90E+00
-26.64,2.90E+00
-20.84,2.90E+00
-24,2.90E+00
-22.5,2.89E+00
-12.54,2.89E+00
-22.44,2.88E+00
-22.63,2.88E+00
-14.9,2.88E+00
-21.39,2.88E+00
-19.19,2.87E+00
-20.3,2.87E+00
-22.57,2.87E+00
-19.55,2.87E+00
-24.98,2.87E+00
-16.6,2.87E+00
-17.8,2.86E+00
-21.53,2.86E+00
-23.59,2.86E+00
-21.01,2.86E+00
-24.42,2.86E+00
-21.44,2.86E+00
-21.18,2.85E+00
-22.95,2.85E+00
-20.48,2.85E+00
-21.95,2.84E+00
-22.37,2.84E+00
-21.45,2.83E+00
-23.75,2.83E+00
-24.67,2.83E+00
-22.87,2.81E+00
-21.85,2.80E+00
-21.94,2.79E+00
-21.27,2.79E+00
-21.59,2.78E+00
-21.53,2.77E+00
-21.97,2.76E+00
-18.96,2.74E+00
-20.2,2.74E+00
-22.95,2.72E+00
-14.78,2.71E+00
-21.97,2.71E+00
-22.31,2.71E+00
-21.44,2.71E+00
-16.55,2.71E+00
-22.45,2.71E+00
-20.5,2.71E+00
-17.25,2.71E+00
-21.46,2.70E+00
-21.66,2.70E+00
-21.89,2.70E+00
-20.73,2.70E+00
-23.75,2.69E+00
-24.33,2.68E+00
-22.51,2.68E+00
-21.47,2.68E+00
-20.67,2.68E+00
-11.61,2.68E+00
-19.85,2.68E+00
-20.28,2.68E+00
-22.84,2.67E+00
-21.75,2.67E+00
-19.13,2.67E+00
-21.3,2.67E+00
-17.39,2.66E+00
-22.53,2.66E+00
-21.14,2.65E+00
-21.21,2.65E+00
-16.6,2.64E+00
-22.37,2.64E+00
-21.45,2.63E+00
-24.31,2.62E+00
-19.47,2.62E+00
-24.92,2.62E+00
-19.77,2.62E+00
-23.78,2.62E+00
-26.15,2.61E+00
-21.5,2.61E+00
-22.95,2.60E+00
-21.93,2.60E+00
-18.89,2.59E+00
-21.51,2.59E+00
-21.37,2.58E+00
-22.43,2.58E+00
-20.54,2.57E+00
-21.9,2.57E+00
-21.75,2.56E+00
-14.76,2.56E+00
-23.56,2.56E+00
-15.46,2.55E+00
-22.07,2.55E+00
-23.59,2.55E+00
-22.7,2.55E+00
-20.34,2.54E+00
-21.65,2.54E+00
-19.92,2.54E+00
-22.27,2.54E+00
-20.48,2.53E+00
-21.68,2.53E+00
-15.97,2.53E+00
-24.26,2.52E+00
-22.51,2.51E+00
-21.44,2.51E+00
-21.19,2.51E+00
-20.61,2.51E+00
-20.22,2.50E+00
-21.6,2.50E+00
-19.11,2.49E+00
-22.95,2.49E+00
-21.28,2.48E+00
-11.57,2.47E+00
-21.15,2.46E+00
-20.93,2.46E+00
-21.93,2.46E+00
-21.33,2.45E+00
-21.35,2.45E+00
-21.58,2.45E+00
-22.3,2.45E+00
-19.74,2.45E+00
-18.86,2.45E+00
-24.22,2.44E+00
-21.42,2.44E+00
-22.35,2.44E+00
-21.17,2.44E+00
-22.66,2.43E+00
-21.46,2.42E+00
-23.59,2.42E+00
-14.73,2.42E+00
-16.54,2.42E+00
-17.34,2.42E+00
-20.55,2.41E+00
-15.43,2.41E+00
-22,2.40E+00
-21.54,2.39E+00
-19.6,2.39E+00
-22.95,2.38E+00
-21.15,2.38E+00
-22.24,2.38E+00
-19.41,2.38E+00
-24.79,2.38E+00
-20.42,2.37E+00
-26.1,2.37E+00
-22.43,2.36E+00
-18.81,2.36E+00
-24.22,2.35E+00
-21.39,2.35E+00
-21.52,2.35E+00
-23.5,2.34E+00
-20.22,2.34E+00
-20.57,2.34E+00
-21.29,2.34E+00
-19.07,2.33E+00
-21.53,2.33E+00
-21.83,2.32E+00
-21.08,2.32E+00
-18.82,2.31E+00
